day;hour;wind_dir;speed;temp;details;scenario;radiation;precip
01/01/2017;12h45;224;3.3;17.2;mesure;S2;426;0
01/01/2017;13h00;237;4.2;16.8;mesure;S1;426;0.8
01/01/2017;13h15;251;4.4;16.7;mesure;S1;424;0
01/01/2017;13h30;217;4.3;17;mesure;S1;422;0
01/01/2017;13h45;252;4.1;17.2;mesure;S1;415;0
01/01/2017;14h00;228;5;17.2;mesure;S1;404;0
01/01/2017;14h15;247;4.7;17.3;mesure;S1;388;0
01/01/2017;14h30;258;4.5;17.7;mesure;S1;372;0
01/01/2017;14h45;246;3.9;17.8;mesure;S2;295;0
01/01/2017;15h00;239;3.6;17.5;mesure;S2;184;0
01/01/2017;15h15;230;4.3;17.4;mesure;S1;196;0
01/01/2017;15h30;250;4;17.4;mesure;S1;191;0
01/01/2017;15h45;265;3.5;17.6;mesure;S2;310;0
01/01/2017;16h00;248;3.8;17.7;mesure;S2;248;0
01/01/2017;16h15;246;3.9;17.5;mesure;S2;198;0
01/01/2017;16h30;259;3.4;17.7;mesure;S2;162;0
01/01/2017;16h45;253;3.3;17.2;mesure;S2;146;0
01/01/2017;17h00;261;3.3;17.3;mesure;S2;129;0.8
01/01/2017;17h15;250;3.1;17.2;mesure;S2;52;0
01/01/2017;17h30;242;2.7;17;mesure;S2;28;0
01/01/2017;17h45;244;2.8;16.7;mesure;S2;14;0.8
01/01/2017;18h00;249;2.5;16.5;mesure;S2;4;0
01/01/2017;18h15;242;2.7;16.3;mesure;S2;0;0
01/01/2017;18h30;242;2.1;16.2;mesure;S2;0;0
01/01/2017;18h45;228;1.7;16.2;mesure;S2;0;0
01/01/2017;19h00;159;1.8;15.1;mesure;S2;0;0
01/01/2017;19h15;163;2.2;14.8;mesure;S2;0;0
01/01/2017;19h30;155;2;14.3;mesure;S2;0;0
01/01/2017;19h45;152;2.5;14.1;mesure;S2;0;0
01/01/2017;20h00;165;2.8;14.4;mesure;S2;0;0
01/01/2017;20h15;149;2.7;14.1;mesure;S2;0;0
01/01/2017;20h30;149;2.8;13.9;mesure;S2;0;0
01/01/2017;20h45;108;2.4;13.9;mesure;S2;0;0
01/01/2017;21h00;107;2.6;13.6;mesure;S2;0;0
01/01/2017;21h15;115;2.8;13.2;mesure;S2;0;0
01/01/2017;21h30;107;2.8;12.9;mesure;S2;0;0
01/01/2017;21h45;108;2.8;12.7;mesure;S2;0;0
01/01/2017;22h00;100;3.1;12.8;mesure;S1;0;0
01/01/2017;22h15;100;3.3;12.6;mesure;S1;0;0.8
01/01/2017;22h30;100;3.1;12.6;mesure;S1;0;0
01/01/2017;22h45;104;2.8;12.4;mesure;S2;0;0
01/01/2017;23h00;103;2.8;12.1;mesure;S2;0;0
01/01/2017;23h15;93;2.7;11.7;mesure;S1;0;0
01/01/2017;23h30;97;3;11.5;mesure;S1;0;0
01/01/2017;23h45;98;3.2;11.2;mesure;S1;0;0
02/01/2017;00h00;104;3.1;11;mesure;S2;0;0
02/01/2017;00h15;105;3.2;10.9;mesure;S2;0;0
02/01/2017;00h30;105;2.9;11.2;mesure;S2;0;0
02/01/2017;00h45;105;3.1;10.9;mesure;S2;0;0.8
02/01/2017;01h00;102;3.2;10.5;mesure;S2;0;0
02/01/2017;01h15;94;3.1;10.3;mesure;S1;0;0
02/01/2017;01h30;104;2.7;10;mesure;S2;0;0
02/01/2017;01h45;99;2;9.9;mesure;S1;0;0
02/01/2017;02h00;107;2.1;10;mesure;S2;0;0
02/01/2017;02h15;121;2.3;10;mesure;S2;0;0
02/01/2017;02h30;109;2.9;10;mesure;S2;0;0
02/01/2017;02h45;106;3.5;10.1;mesure;S2;0;0
02/01/2017;03h00;110;3.8;10.1;mesure;S2;0;0
02/01/2017;03h15;109;3.6;10.1;mesure;S2;0;0
02/01/2017;03h30;105;3.8;10;mesure;S2;0;0
02/01/2017;03h45;106;3.8;9.9;mesure;S2;0;0
02/01/2017;04h00;98;3.9;10;mesure;S1;0;0
02/01/2017;04h15;116;3.7;10;mesure;S2;0;0
02/01/2017;04h30;113;3.6;9.8;mesure;S2;0;0
02/01/2017;04h45;98;3.5;9.9;mesure;S1;0;0
02/01/2017;05h00;165;3.6;10.2;mesure;S2;0;0
02/01/2017;05h15;145;4.1;11.6;mesure;S1;0;0
02/01/2017;05h30;154;3.4;11.9;mesure;S2;0;0
02/01/2017;05h45;107;3.4;11.5;mesure;S2;0;0
02/01/2017;06h00;158;3.5;11;mesure;S2;0;0.8
02/01/2017;06h15;163;4;12.5;mesure;S1;0;0
02/01/2017;06h30;129;3.8;12.8;mesure;S2;0;0
02/01/2017;06h45;143;2.8;11;mesure;S2;0;0
02/01/2017;07h00;132;3.9;11.2;mesure;S2;0;0
02/01/2017;07h15;143;4.7;11.9;mesure;S1;0;0
02/01/2017;07h30;145;4.5;11.8;mesure;S1;0;0
02/01/2017;07h45;113;4.7;11.2;mesure;S1;2;0
02/01/2017;08h00;116;4.7;10.9;mesure;S1;7;0
02/01/2017;08h15;142;4.8;11.5;mesure;S1;14;0
02/01/2017;08h30;122;4.5;12;mesure;S1;28;0
02/01/2017;08h45;118;5.3;12.7;mesure;S1;52;0
02/01/2017;09h00;120;5.2;12.9;mesure;S1;60;0
02/01/2017;09h15;117;5;13.3;mesure;S1;135;0
02/01/2017;09h30;135;5.8;13.4;mesure;S1;177;0
02/01/2017;09h45;130;5.3;14;mesure;S1;220;0.8
02/01/2017;10h00;131;5.4;14.6;mesure;S1;264;0
02/01/2017;10h15;151;4.9;15.5;mesure;S1;294;0
02/01/2017;10h30;147;5.6;16;mesure;S1;324;0
02/01/2017;10h45;156;5;16.5;mesure;S1;349;0
02/01/2017;11h00;179;3.4;17.3;mesure;S2;372;0
02/01/2017;11h15;171;3.8;17.8;mesure;S2;373;0
02/01/2017;11h30;219;2.8;18.2;mesure;S2;374;0
02/01/2017;11h45;210;2.5;18.5;mesure;S2;367;0
02/01/2017;12h00;223;2.9;18.7;mesure;S2;400;0
02/01/2017;12h15;213;4.1;18.8;mesure;S1;422;0
02/01/2017;12h30;234;4.4;18.8;mesure;S1;382;0
02/01/2017;12h45;228;5.7;18.8;mesure;S1;377;0
02/01/2017;13h00;208;4.3;19;mesure;S1;374;0
02/01/2017;13h15;233;4.1;18.9;mesure;S1;358;0
02/01/2017;13h30;226;4.3;18.7;mesure;S1;344;0
02/01/2017;13h45;245;4.3;18.8;mesure;S1;384;0
02/01/2017;14h00;204;3.5;19.2;mesure;S2;340;0
02/01/2017;14h15;195;3;19.2;mesure;S2;376;0
02/01/2017;14h30;244;2.8;19.2;mesure;S2;364;0
02/01/2017;14h45;254;3.6;19.3;mesure;S2;368;0
02/01/2017;15h00;275;3.4;19.5;mesure;S2;304;0
02/01/2017;15h15;234;2.6;19.5;mesure;S2;324;0
02/01/2017;15h30;250;2.8;19.8;mesure;S2;338;0
02/01/2017;15h45;216;3.8;19.7;mesure;S2;300;0
02/01/2017;16h00;185;3.4;19.4;mesure;S2;206;0
02/01/2017;16h15;188;3.9;19.1;mesure;S2;197;0
02/01/2017;16h30;175;3.8;18.9;mesure;S2;68;0
02/01/2017;16h45;176;3.5;18.6;mesure;S2;102;0
02/01/2017;17h00;165;3.4;18.5;mesure;S2;91;0
02/01/2017;17h15;169;3.4;18.2;mesure;S2;58;0
02/01/2017;17h30;174;3.6;18;mesure;S2;32;0
02/01/2017;17h45;161;4;17.5;mesure;S1;10;1.6
02/01/2017;18h00;162;4.3;17.4;mesure;S1;3;0
02/01/2017;18h15;163;4.9;17.4;mesure;S1;0;4
02/01/2017;18h30;169;5.4;17.7;mesure;S1;0;0
02/01/2017;18h45;177;6;18.1;mesure;S1;0;1.6
02/01/2017;19h00;192;6;18.5;mesure;S1;0;0
02/01/2017;19h15;177;6;18.6;mesure;S1;0;0
02/01/2017;19h30;191;5.8;18.3;mesure;S1;0;0
02/01/2017;19h45;183;4.3;18.2;mesure;S1;0;0
02/01/2017;20h00;180;3.5;17.7;mesure;S2;0;0
02/01/2017;20h15;143;4.2;17.2;mesure;S1;0;0
02/01/2017;20h30;139;4.3;17.3;mesure;S1;0;0
02/01/2017;20h45;146;4.3;17.1;mesure;S1;0;0
02/01/2017;21h00;163;5.3;17.9;mesure;S1;0;0
02/01/2017;21h15;154;5.6;17.4;mesure;S1;0;0
02/01/2017;21h30;152;5;17.2;mesure;S1;0;0
02/01/2017;21h45;174;5.6;18;mesure;S1;0;0
02/01/2017;22h00;172;6.2;18.5;mesure;S1;0;0
02/01/2017;22h15;164;5.3;17.6;mesure;S1;0;0
02/01/2017;22h30;166;5.3;18.3;mesure;S1;0;0
02/01/2017;22h45;125;4.9;17.5;mesure;S1;0;0
02/01/2017;23h00;126;5.1;17.5;mesure;S1;0;0
02/01/2017;23h15;132;5;17.1;mesure;S1;0;0
02/01/2017;23h30;130;4.2;16.7;mesure;S1;0;0
02/01/2017;23h45;131;4.1;17;mesure;S1;0;0
03/01/2017;00h00;108;4.1;15.5;mesure;S1;0;0
03/01/2017;00h15;105;4.2;15.2;mesure;S1;0;0
03/01/2017;00h30;103;3.3;13.6;mesure;S2;0;0
03/01/2017;00h45;81;2.4;13.6;mesure;S1;0;0
03/01/2017;01h00;97;3.3;12.6;mesure;S1;0;0
03/01/2017;01h15;99;3.9;11.7;mesure;S1;0;0
03/01/2017;01h30;88;4;11.5;mesure;S1;0;0
03/01/2017;01h45;97;4.4;11.6;mesure;S1;0;0
03/01/2017;02h00;108;3.1;11.4;mesure;S2;0;0
03/01/2017;02h15;100;4.3;11.9;mesure;S1;0;0
03/01/2017;02h30;113;4.4;12.4;mesure;S1;0;0
03/01/2017;02h45;92;4.6;11.9;mesure;S1;0;0
03/01/2017;03h00;96;3.4;12;mesure;S1;0;0
03/01/2017;03h15;96;4.7;11.1;mesure;S1;0;0
03/01/2017;03h30;95;4.7;11.3;mesure;S1;0;0
03/01/2017;03h45;94;4.6;11.2;mesure;S1;0;0
03/01/2017;04h00;102;4.4;11.1;mesure;S1;0;0
03/01/2017;04h15;98;5.1;11.1;mesure;S1;0;0.8
03/01/2017;04h30;115;5;10.9;mesure;S1;0;0
03/01/2017;04h45;101;5.3;11.1;mesure;S1;0;0
03/01/2017;05h00;94;5.5;10.6;mesure;S1;0;0
03/01/2017;05h15;95;5.2;10.3;mesure;S1;0;0
03/01/2017;05h30;91;5.2;10.2;mesure;S1;0;0
03/01/2017;05h45;91;5.7;10.2;mesure;S1;0;0
03/01/2017;06h00;101;5.3;10.1;mesure;S1;0;0
03/01/2017;06h15;99;5.1;10;mesure;S1;0;0.8
03/01/2017;06h30;90;4.8;10;mesure;S1;0;0
03/01/2017;06h45;107;4.8;9.6;mesure;S1;0;0
03/01/2017;07h00;106;3.9;9.3;mesure;S2;0;0
03/01/2017;07h15;111;3.9;9.4;mesure;S2;0;0
03/01/2017;07h30;144;0.4;9.4;mesure;S4;0;0
03/01/2017;07h45;90;3.5;9.6;mesure;S1;2;0
03/01/2017;08h00;85;3.4;9.4;mesure;S1;8;0
03/01/2017;08h15;94;3.3;9.6;mesure;S1;16;0
03/01/2017;08h30;99;2.9;9.9;mesure;S1;31;0.8
03/01/2017;08h45;87;1.8;10.4;mesure;S1;56;0
03/01/2017;09h00;75;2.3;10.4;mesure;S1;88;0
03/01/2017;09h15;81;2.3;10.9;mesure;S1;128;0
03/01/2017;09h30;105;1.9;11.8;mesure;S2;164;0
03/01/2017;09h45;114;1.4;12.9;mesure;S2;200;0.8
03/01/2017;10h00;253;1.6;14.3;mesure;S2;244;0.8
03/01/2017;10h15;259;2.2;15.1;mesure;S2;279;0
03/01/2017;10h30;232;0.5;15.3;mesure;S3;304;0
03/01/2017;10h45;114;1.6;16.3;mesure;S2;331;0
03/01/2017;11h00;252;1.8;16.6;mesure;S2;336;0
03/01/2017;11h15;297;1.4;16.5;mesure;S2;360;0
03/01/2017;11h30;274;1.5;17;mesure;S2;392;0
03/01/2017;11h45;274;1.7;17.5;mesure;S2;411;0
03/01/2017;12h00;241;0.9;17.7;mesure;S3;455;0
03/01/2017;12h15;261;1.2;18.5;mesure;S2;430;0
03/01/2017;12h30;285;1.3;19;mesure;S2;408;0
03/01/2017;12h45;281;1.1;19.4;mesure;S2;496;0
03/01/2017;13h00;267;2.1;19.5;mesure;S2;412;0
03/01/2017;13h15;284;2.2;19;mesure;S2;363;0
03/01/2017;13h30;260;1.9;19;mesure;S2;430;0
03/01/2017;13h45;276;1.5;19.3;mesure;S2;286;0
03/01/2017;14h00;290;1.8;19.4;mesure;S2;455;0
03/01/2017;14h15;293;0.6;19.9;mesure;S3;332;0
03/01/2017;14h30;267;1.3;20.7;mesure;S2;374;0
03/01/2017;14h45;293;1.3;20.4;mesure;S2;332;2.4
03/01/2017;15h00;271;1.5;20.9;mesure;S2;335;0
03/01/2017;15h15;307;2;20.8;mesure;S1;294;0.8
03/01/2017;15h30;299;1.4;21;mesure;S2;251;0.8
03/01/2017;15h45;323;0.8;21.8;mesure;S2;218;0
03/01/2017;16h00;4;1;21.9;mesure;S2;188;0
03/01/2017;16h15;38;0.9;21.5;mesure;S2;130;0
03/01/2017;16h30;68;1.4;21.5;mesure;S1;132;0
03/01/2017;16h45;32;1;21.1;mesure;S2;69;1.6
03/01/2017;17h00;90;1.4;21.2;mesure;S1;79;0
03/01/2017;17h15;92;1.8;21.2;mesure;S1;52;0
03/01/2017;17h30;87;2.2;20.8;mesure;S1;33;0
03/01/2017;17h45;102;2.7;20;mesure;S2;14;0
03/01/2017;18h00;87;3.1;19.3;mesure;S1;4;0
03/01/2017;18h15;97;2.9;18.8;mesure;S1;0;2.4
03/01/2017;18h30;94;2.7;18.1;mesure;S1;0;0
03/01/2017;18h45;103;3.1;17.7;mesure;S2;0;0
03/01/2017;19h00;96;2.9;17.4;mesure;S1;0;26.4
03/01/2017;19h15;105;2.9;16.9;mesure;S2;0;0
03/01/2017;19h30;95;3.3;16.5;mesure;S1;0;0.8
03/01/2017;19h45;90;3.4;16.2;mesure;S1;0;0
03/01/2017;20h00;105;3.4;15.9;mesure;S2;0;0
03/01/2017;20h15;90;3.1;15.6;mesure;S1;0;0
03/01/2017;20h30;97;3.5;15.2;mesure;S1;0;0
03/01/2017;20h45;100;3.4;14.8;mesure;S1;0;0
03/01/2017;21h00;99;3.7;14.5;mesure;S1;0;0
03/01/2017;21h15;103;3.5;14.2;mesure;S2;0;0
03/01/2017;21h30;105;3.7;13.9;mesure;S2;0;0
03/01/2017;21h45;92;3.9;13.7;mesure;S1;0;0
03/01/2017;22h00;90;4.4;13.2;mesure;S1;0;0.8
03/01/2017;22h15;100;3.9;13.6;mesure;S1;0;0
03/01/2017;22h30;88;4.1;13.4;mesure;S1;0;0
03/01/2017;22h45;85;3.7;13.2;mesure;S1;0;0
03/01/2017;23h00;84;3.8;12.9;mesure;S1;0;0
03/01/2017;23h15;98;4.8;12.9;mesure;S1;0;0
03/01/2017;23h30;94;4.5;13;mesure;S1;0;0
03/01/2017;23h45;94;4.7;12.7;mesure;S1;0;0
04/01/2017;00h00;104;5.1;12.6;mesure;S1;0;0
04/01/2017;00h15;106;5.5;12.4;mesure;S1;0;0
04/01/2017;00h30;90;5.2;12.3;mesure;S1;0;0
04/01/2017;00h45;99;4.8;12.2;mesure;S1;0;0
04/01/2017;01h00;107;3.9;12.1;mesure;S2;0;0
04/01/2017;01h15;63;0.8;11.8;mesure;S2;0;0
04/01/2017;01h30;150;0.8;11.4;mesure;S3;0;0
04/01/2017;01h45;51;1.2;10.7;mesure;S1;0;0
04/01/2017;02h00;58;1.4;10.5;mesure;S1;0;0
04/01/2017;02h15;33;1.1;10.6;mesure;S1;0;0
04/01/2017;02h30;61;2.6;10.9;mesure;S1;0;0
04/01/2017;02h45;72;2.4;11.2;mesure;S1;0;0
04/01/2017;03h00;65;2;10.1;mesure;S1;0;0
04/01/2017;03h15;80;2.3;10.1;mesure;S1;0;0
04/01/2017;03h30;102;2.5;9.4;mesure;S2;0;0
04/01/2017;03h45;100;2.6;9.4;mesure;S1;0;0
04/01/2017;04h00;101;3.2;9.9;mesure;S1;0;0
04/01/2017;04h15;94;3.7;9.8;mesure;S1;0;0
04/01/2017;04h30;101;4.2;9.8;mesure;S1;0;0
04/01/2017;04h45;102;3.9;9.1;mesure;S2;0;0
04/01/2017;05h00;94;3.9;8.9;mesure;S1;0;0
04/01/2017;05h15;91;4.6;8.6;mesure;S1;0;0
04/01/2017;05h30;111;3.8;8.1;mesure;S2;0;0
04/01/2017;05h45;98;3;8.1;mesure;S1;0;0
04/01/2017;06h00;81;2.9;7.9;mesure;S1;0;0
04/01/2017;06h15;92;2.5;7.7;mesure;S1;0;0
04/01/2017;06h30;103;3.2;7.7;mesure;S2;0;0
04/01/2017;06h45;92;3.1;7.6;mesure;S1;0;0
04/01/2017;07h00;94;3.7;7.5;mesure;S1;0;0
04/01/2017;07h15;94;3.9;7.5;mesure;S1;0;0
04/01/2017;07h30;102;4;7.3;mesure;S1;0;0
04/01/2017;07h45;100;4.1;7.1;mesure;S1;2;0
04/01/2017;08h00;100;4;7.4;mesure;S1;8;0
04/01/2017;08h15;93;3.6;7.5;mesure;S1;17;0
04/01/2017;08h30;100;3.7;7.6;mesure;S1;30;0
04/01/2017;08h45;108;4.2;7.9;mesure;S1;50;0
04/01/2017;09h00;88;4.1;8.3;mesure;S1;81;0
04/01/2017;09h15;105;3.4;9;mesure;S2;115;0
04/01/2017;09h30;98;2.2;10.2;mesure;S1;158;0
04/01/2017;09h45;101;1.6;11.7;mesure;S1;198;0
04/01/2017;10h00;95;2;13;mesure;S1;205;0
04/01/2017;10h15;89;2.5;13.7;mesure;S1;268;0
04/01/2017;10h30;86;3.5;14;mesure;S1;302;0
04/01/2017;10h45;95;3.1;14.9;mesure;S1;324;0
04/01/2017;11h00;96;2.9;16;mesure;S1;352;0
04/01/2017;11h15;96;2.6;16.7;mesure;S1;378;0
04/01/2017;11h30;105;2.8;17.6;mesure;S2;382;0
04/01/2017;11h45;100;2.2;18.4;mesure;S1;402;0
04/01/2017;12h00;122;2;19;mesure;S2;421;0
04/01/2017;12h15;270;1.4;19.4;mesure;S2;365;0
04/01/2017;12h30;278;1.8;18.5;mesure;S2;424;0.8
04/01/2017;12h45;279;2.9;17.7;mesure;S2;436;0
04/01/2017;13h00;293;2.3;17.7;mesure;S2;418;0
04/01/2017;13h15;278;2.2;18;mesure;S2;452;0
04/01/2017;13h30;278;2.4;18;mesure;S2;415;0
04/01/2017;13h45;288;2.2;18.1;mesure;S2;438;0
04/01/2017;14h00;268;2.6;18.3;mesure;S2;410;0.8
04/01/2017;14h15;296;2.6;18.2;mesure;S2;394;0
04/01/2017;14h30;296;2.6;18.2;mesure;S2;378;1.6
04/01/2017;14h45;300;2.5;18.5;mesure;S2;370;0
04/01/2017;15h00;289;2.6;18.6;mesure;S2;364;0
04/01/2017;15h15;286;2.4;19.2;mesure;S2;366;0
04/01/2017;15h30;294;2.4;18.6;mesure;S2;246;0
04/01/2017;15h45;285;1.9;19.1;mesure;S2;286;0
04/01/2017;16h00;295;2.3;19;mesure;S2;240;0
04/01/2017;16h15;276;2;18.7;mesure;S2;201;3.2
04/01/2017;16h30;280;2.3;18.5;mesure;S2;160;0
04/01/2017;16h45;286;2;18.5;mesure;S2;122;0
04/01/2017;17h00;296;2;18.3;mesure;S2;88;0.8
04/01/2017;17h15;285;1.7;18.2;mesure;S2;58;0
04/01/2017;17h30;255;1.4;18;mesure;S2;38;0
04/01/2017;17h45;327;0.8;17.7;mesure;S2;18;0
04/01/2017;18h00;354;1;17;mesure;S2;6;0.8
04/01/2017;18h15;14;1.1;16.8;mesure;S1;0;13.6
04/01/2017;18h30;53;0.9;16.9;mesure;S2;0;0.8
04/01/2017;18h45;104;1.3;16;mesure;S2;0;0
04/01/2017;19h00;102;1.7;15.4;mesure;S2;0;0
04/01/2017;19h15;114;1.5;15.2;mesure;S2;0;0
04/01/2017;19h30;108;1.6;14.5;mesure;S2;0;0.8
04/01/2017;19h45;108;1.4;14.4;mesure;S2;0;0
04/01/2017;20h00;98;1.7;14;mesure;S1;0;0
04/01/2017;20h15;92;1.6;13.9;mesure;S1;0;0
04/01/2017;20h30;85;2.4;13.5;mesure;S1;0;0
04/01/2017;20h45;103;2.6;13.1;mesure;S2;0;0
04/01/2017;21h00;93;3;12.6;mesure;S1;0;0
04/01/2017;21h15;88;2.5;12.6;mesure;S1;0;0
04/01/2017;21h30;92;2.4;12.7;mesure;S1;0;3.2
04/01/2017;21h45;98;2.2;12.4;mesure;S1;0;0
04/01/2017;22h00;97;1.7;12;mesure;S1;0;0
04/01/2017;22h15;93;2.2;11.8;mesure;S1;0;0
04/01/2017;22h30;85;2.5;11.6;mesure;S1;0;0
04/01/2017;22h45;107;2.2;11.2;mesure;S2;0;0
04/01/2017;23h00;90;2.5;10.9;mesure;S1;0;0
04/01/2017;23h15;99;2.7;10.8;mesure;S1;0;0
04/01/2017;23h30;98;2.2;10.7;mesure;S1;0;0
04/01/2017;23h45;96;2.5;10.6;mesure;S1;0;0
05/01/2017;00h00;93;2.6;10.3;mesure;S1;0;0
05/01/2017;00h15;90;3.3;9.9;mesure;S1;0;0
05/01/2017;00h30;91;3.9;9.9;mesure;S1;0;0
05/01/2017;00h45;103;4.4;10;mesure;S1;0;0
05/01/2017;01h00;97;4.4;10.1;mesure;S1;0;0
05/01/2017;01h15;99;4.2;10.1;mesure;S1;0;0
05/01/2017;01h30;86;4.5;9.9;mesure;S1;0;0
05/01/2017;01h45;98;4.6;9.7;mesure;S1;0;0
05/01/2017;02h00;96;4.4;9.6;mesure;S1;0;0
05/01/2017;02h15;100;4.2;9.7;mesure;S1;0;0
05/01/2017;02h30;101;4.7;9.6;mesure;S1;0;0
05/01/2017;02h45;110;4.7;9.4;mesure;S1;0;0
05/01/2017;03h00;96;4.7;9.4;mesure;S1;0;0
05/01/2017;03h15;101;5.1;9.3;mesure;S1;0;0
05/01/2017;03h30;99;5.2;9.4;mesure;S1;0;0
05/01/2017;03h45;104;5;9.4;mesure;S1;0;0
05/01/2017;04h00;94;6.2;9.1;mesure;S1;0;0
05/01/2017;04h15;102;5.4;9;mesure;S1;0;0
05/01/2017;04h30;105;5.3;9;mesure;S1;0;0
05/01/2017;04h45;108;5.2;9.5;mesure;S1;0;0
05/01/2017;05h00;108;5.5;9.2;mesure;S1;0;0
05/01/2017;05h15;105;5.2;8.9;mesure;S1;0;0
05/01/2017;05h30;100;5;8.7;mesure;S1;0;0
05/01/2017;05h45;109;5.2;8.9;mesure;S1;0;0
05/01/2017;06h00;97;5;9;mesure;S1;0;0
05/01/2017;06h15;91;4.5;9.4;mesure;S1;0;0
05/01/2017;06h30;95;5.2;9.2;mesure;S1;0;0
05/01/2017;06h45;88;5.5;9.6;mesure;S1;0;0
05/01/2017;07h00;94;5.7;9.1;mesure;S1;0;0.8
05/01/2017;07h15;96;6;9.2;mesure;S1;0;0
05/01/2017;07h30;101;5.2;9.6;mesure;S1;0;0
05/01/2017;07h45;113;3.6;9.4;mesure;S2;2;0
05/01/2017;08h00;95;4;8.6;mesure;S1;6;0
05/01/2017;08h15;101;3.9;8.6;mesure;S1;17;0
05/01/2017;08h30;101;4.7;8.7;mesure;S1;28;0
05/01/2017;08h45;98;4.3;9.2;mesure;S1;50;0.8
05/01/2017;09h00;89;2.9;9.4;mesure;S1;80;0
05/01/2017;09h15;80;1.9;10.4;mesure;S1;118;0
05/01/2017;09h30;88;2.2;11.4;mesure;S1;157;0.8
05/01/2017;09h45;88;3.2;11.6;mesure;S1;200;0.8
05/01/2017;10h00;108;3.1;12.5;mesure;S2;244;0
05/01/2017;10h15;102;3.3;13;mesure;S2;276;0
05/01/2017;10h30;103;2.5;13.8;mesure;S2;301;0
05/01/2017;10h45;118;1.7;15.1;mesure;S2;324;0
05/01/2017;11h00;170;0.4;16.5;mesure;S4;336;0
05/01/2017;11h15;266;1;17.5;mesure;S3;355;0
05/01/2017;11h30;199;1.6;17.3;mesure;S2;376;0
05/01/2017;11h45;286;1;17.7;mesure;S3;401;0
05/01/2017;12h00;272;1.8;17.3;mesure;S2;412;0
05/01/2017;12h15;285;0.9;18.5;mesure;S3;430;0
05/01/2017;12h30;301;1.5;18.7;mesure;S2;438;0
05/01/2017;12h45;297;2;19;mesure;S2;455;88.8
05/01/2017;13h00;300;1.8;19.7;mesure;S2;474;0.8
05/01/2017;13h15;346;1.4;19.8;mesure;S1;490;0
05/01/2017;13h30;3;1.7;19.9;mesure;S1;438;0
