day;hour;wind_dir;speed;temp;details;scenario;radiation;precip
01/01/2018;08h00;115;6.9;12.7;mesure;S1;8;0
01/01/2018;08h15;121;6.8;12.7;mesure;S1;17;0
01/01/2018;08h30;109;6.9;13.3;mesure;S1;32;0
01/01/2018;08h45;106;6.1;13.8;mesure;S1;61;0
01/01/2018;09h00;136;5.5;15.2;mesure;S1;103;0
01/01/2018;09h15;122;6.1;17.1;mesure;S1;153;0
01/01/2018;09h30;112;4.4;18.3;mesure;S1;205;0
01/01/2018;09h45;37;1;19.2;mesure;S2;257;0
01/01/2018;10h00;27;2.8;18.5;mesure;S1;303;0
01/01/2018;10h15;68;2.3;19.4;mesure;S1;344;0
01/01/2018;10h30;67;3.2;20.3;mesure;S1;377;0
01/01/2018;10h45;88;4.1;20.7;mesure;S1;407;0
01/01/2018;11h00;72;4;20.2;mesure;S1;433;0
01/01/2018;11h15;76;4.1;20.1;mesure;S1;457;0
01/01/2018;11h30;84;4.4;20.5;mesure;S1;479;0
01/01/2018;11h45;64;4.8;20.4;mesure;S1;496;0
01/01/2018;12h00;68;4.8;20.6;mesure;S1;511;0
01/01/2018;12h15;66;5;20.7;mesure;S1;521;0
01/01/2018;12h30;74;5.3;21.3;mesure;S1;528;0
01/01/2018;12h45;75;5.5;21.6;mesure;S1;534;0
01/01/2018;13h00;70;5.6;21.4;mesure;S1;535;0
01/01/2018;13h15;66;4.8;21.3;mesure;S1;536;0
01/01/2018;13h30;74;5.5;21.6;mesure;S1;533;0
01/01/2018;13h45;80;6.2;22.1;mesure;S1;521;0
01/01/2018;14h00;96;6.4;22.4;mesure;S1;511;0
01/01/2018;14h15;91;7.6;22.5;mesure;S1;495;0
01/01/2018;14h30;88;7.2;22.7;mesure;S1;476;0
01/01/2018;14h45;78;6.4;22.9;mesure;S1;453;0
01/01/2018;15h00;83;6.9;23.1;mesure;S1;429;0
01/01/2018;15h15;79;6.2;23.2;mesure;S1;402;0
01/01/2018;15h30;78;5.8;23.3;mesure;S1;369;0
01/01/2018;15h45;61;5.9;23.3;mesure;S1;335;0
01/01/2018;16h00;73;5.9;23.3;mesure;S1;296;0
01/01/2018;16h15;83;5.9;23.1;mesure;S1;248;0
01/01/2018;16h30;87;6.2;22.8;mesure;S1;195;0
01/01/2018;16h45;84;6.5;22.6;mesure;S1;143;0
01/01/2018;17h00;84;6.2;22.4;mesure;S1;95;0
01/01/2018;17h15;68;6.2;21.9;mesure;S1;55;0
01/01/2018;17h30;89;6.1;21.6;mesure;S1;27;0
01/01/2018;17h45;76;5.6;21.1;mesure;S1;12;0.8
01/01/2018;18h00;78;4.9;20.6;mesure;S1;3;0
01/01/2018;18h15;80;4.9;20;mesure;S1;1;0
01/01/2018;18h30;75;4.8;19.4;mesure;S1;0;0
01/01/2018;18h45;75;5.9;18.8;mesure;S1;0;0
01/01/2018;19h00;79;6.6;18.5;mesure;S1;0;0
01/01/2018;19h15;103;6.8;18.1;mesure;S1;0;0
01/01/2018;19h30;97;7.5;17.8;mesure;S1;0;0
01/01/2018;19h45;98;7.3;17.5;mesure;S1;0;0
01/01/2018;20h00;102;6.1;17.1;mesure;S1;0;0
01/01/2018;20h15;89;6.6;16.8;mesure;S1;0;0
01/01/2018;20h30;104;6.1;16.5;mesure;S1;0;0
01/01/2018;20h45;104;5.7;16.2;mesure;S1;0;0
01/01/2018;21h00;104;5.5;16;mesure;S1;0;0
01/01/2018;21h15;105;5.4;15.8;mesure;S1;0;0
01/01/2018;21h30;114;5.2;15.7;mesure;S1;0;0
01/01/2018;21h45;107;5.4;15.5;mesure;S1;0;0
01/01/2018;22h00;111;6.3;15.2;mesure;S1;0;0
01/01/2018;22h15;95;6;15;mesure;S1;0;0
01/01/2018;22h30;104;7.1;14.9;mesure;S1;0;0
01/01/2018;22h45;107;6.8;14.7;mesure;S1;0;0
01/01/2018;23h00;93;7.2;14.6;mesure;S1;0;0
01/01/2018;23h15;99;7.2;14.4;mesure;S1;0;0
01/01/2018;23h30;86;6.6;14.1;mesure;S1;0;0
01/01/2018;23h45;99;7.7;14.2;mesure;S1;0;0
02/01/2018;00h00;107;6.5;14;mesure;S1;0;0
02/01/2018;00h15;96;8.5;14.1;mesure;S1;0;0
02/01/2018;00h30;95;8.1;14;mesure;S1;0;0
02/01/2018;00h45;103;8.2;14;mesure;S1;0;0
02/01/2018;01h00;95;7.7;13.9;mesure;S1;0;0
02/01/2018;01h15;101;7;13.7;mesure;S1;0;0
02/01/2018;01h30;128;6.5;13.2;mesure;S1;0;0
02/01/2018;01h45;115;6.5;12.8;mesure;S1;0;0
02/01/2018;02h00;115;6.2;12.5;mesure;S1;0;0
02/01/2018;02h15;126;6.6;12.5;mesure;S1;0;0
02/01/2018;02h30;97;6.2;12.4;mesure;S1;0;0
02/01/2018;02h45;100;6.1;12.4;mesure;S1;0;0
02/01/2018;03h00;110;5.7;12.3;mesure;S1;0;0
02/01/2018;03h15;102;4.7;12.2;mesure;S1;0;0
02/01/2018;03h30;100;4.1;12.1;mesure;S1;0;0
02/01/2018;03h45;111;3.9;11.7;mesure;S2;0;0
02/01/2018;04h00;111;4.7;11.6;mesure;S1;0;0
02/01/2018;04h15;106;5.1;11.7;mesure;S1;0;0
02/01/2018;04h30;99;4.8;11.9;mesure;S1;0;0
02/01/2018;04h45;114;4.7;11.7;mesure;S1;0;0
02/01/2018;05h00;106;4.2;11.5;mesure;S1;0;0
02/01/2018;05h15;100;3.8;10.9;mesure;S1;0;0
02/01/2018;05h30;106;4.2;10.7;mesure;S1;0;0
02/01/2018;05h45;109;3.4;10.9;mesure;S2;0;0
02/01/2018;06h00;103;3.5;11.1;mesure;S2;0;0
02/01/2018;06h15;96;4.5;11.1;mesure;S1;0;0
02/01/2018;06h30;92;4.2;10.8;mesure;S1;0;0
02/01/2018;06h45;78;3.9;10.6;mesure;S1;0;0
02/01/2018;07h00;79;4;10.4;mesure;S1;0;0
02/01/2018;07h15;95;3.6;9.9;mesure;S1;0;0
02/01/2018;07h30;98;3.9;9.7;mesure;S1;0;0
02/01/2018;07h45;101;4.6;9.7;mesure;S1;2;0
02/01/2018;08h00;102;4.5;9.8;mesure;S1;8;0
02/01/2018;08h15;102;4.9;10.1;mesure;S1;16;0.8
02/01/2018;08h30;96;4.8;10.5;mesure;S1;32;0
02/01/2018;08h45;110;4.4;11.4;mesure;S1;60;0
02/01/2018;09h00;102;5.2;12.6;mesure;S1;102;0
02/01/2018;09h15;107;5.5;13.3;mesure;S1;150;0
02/01/2018;09h30;104;5.2;13.9;mesure;S1;201;0
02/01/2018;09h45;94;6.2;15.1;mesure;S1;254;0
02/01/2018;10h00;104;6.1;15.7;mesure;S1;302;0
02/01/2018;10h15;101;4.9;16.7;mesure;S1;341;0
02/01/2018;10h30;94;5.3;17.3;mesure;S1;374;0
02/01/2018;10h45;86;5.6;17.9;mesure;S1;403;0
02/01/2018;11h00;102;5.8;18.3;mesure;S1;430;0
02/01/2018;11h15;105;6.3;18.3;mesure;S1;455;0
02/01/2018;11h30;89;6.4;18.8;mesure;S1;477;0
02/01/2018;11h45;84;6.3;19.4;mesure;S1;497;0
02/01/2018;12h00;91;6.9;19.7;mesure;S1;513;0
02/01/2018;12h15;94;6.5;20.6;mesure;S1;524;0
02/01/2018;12h30;76;5.7;20.9;mesure;S1;532;0
02/01/2018;12h45;100;5.6;21.3;mesure;S1;537;0
02/01/2018;13h00;89;5.8;22.1;mesure;S1;539;0
02/01/2018;13h15;103;6.7;22.7;mesure;S1;539;0
02/01/2018;13h30;92;6.4;23.5;mesure;S1;534;0
02/01/2018;13h45;101;6.2;24;mesure;S1;525;0
02/01/2018;14h00;102;6.9;24.2;mesure;S1;513;0
02/01/2018;14h15;71;6.6;24.3;mesure;S1;497;0
02/01/2018;14h30;97;6.8;24.4;mesure;S1;477;0
02/01/2018;14h45;83;6.5;24.4;mesure;S1;455;0
02/01/2018;15h00;95;6.2;24.6;mesure;S1;429;0
02/01/2018;15h15;102;5.7;25;mesure;S1;404;0
02/01/2018;15h30;66;5.5;25.1;mesure;S1;373;0
02/01/2018;15h45;96;5.5;25;mesure;S1;341;0
02/01/2018;16h00;72;4.9;24.9;mesure;S1;300;0
02/01/2018;16h15;83;5.2;24.7;mesure;S1;254;0
02/01/2018;16h30;76;4.8;24.5;mesure;S1;200;0
02/01/2018;16h45;74;5.2;24.3;mesure;S1;137;0
02/01/2018;17h00;80;4.4;24;mesure;S1;98;0
02/01/2018;17h15;90;4.8;23.4;mesure;S1;55;0
02/01/2018;17h30;78;5.2;22.9;mesure;S1;28;0
02/01/2018;17h45;93;4;22.1;mesure;S1;12;0
02/01/2018;18h00;97;4.1;21.4;mesure;S1;4;0
02/01/2018;18h15;89;4.3;20.6;mesure;S1;0;0
02/01/2018;18h30;98;5;20.1;mesure;S1;0;0
02/01/2018;18h45;114;5.1;19.9;mesure;S1;0;0
02/01/2018;19h00;84;6.5;19.4;mesure;S1;0;0
02/01/2018;19h15;98;6.5;18.7;mesure;S1;0;0
02/01/2018;19h30;115;6.2;18.2;mesure;S1;0;0
02/01/2018;19h45;90;7;17.9;mesure;S1;0;0
02/01/2018;20h00;103;6.8;17.3;mesure;S1;0;0
02/01/2018;20h15;105;5.7;16.7;mesure;S1;0;0
02/01/2018;20h30;105;5.3;16;mesure;S1;0;0
02/01/2018;20h45;104;5.7;15.8;mesure;S1;0;0
02/01/2018;21h00;112;5.5;15.7;mesure;S1;0;0
02/01/2018;21h15;100;5.8;15.5;mesure;S1;0;0
02/01/2018;21h30;110;5.9;15;mesure;S1;0;0
02/01/2018;21h45;104;5.7;14.6;mesure;S1;0;0
02/01/2018;22h00;113;5.7;14.5;mesure;S1;0;0
02/01/2018;22h15;100;5.4;14.1;mesure;S1;0;0
02/01/2018;22h30;101;5.2;13.7;mesure;S1;0;0
02/01/2018;22h45;99;5.1;13.3;mesure;S1;0;0
02/01/2018;23h00;110;5;13.2;mesure;S1;0;0
02/01/2018;23h15;111;5.1;13.1;mesure;S1;0;0
02/01/2018;23h30;99;5.3;12.9;mesure;S1;0;0
02/01/2018;23h45;110;4.9;12.6;mesure;S1;0;0
03/01/2018;00h00;108;4.8;12.4;mesure;S1;0;0
03/01/2018;00h15;103;5.1;12.2;mesure;S1;0;0
03/01/2018;00h30;106;5.1;12;mesure;S1;0;0
03/01/2018;00h45;118;5.3;11.9;mesure;S1;0;0
03/01/2018;01h00;108;5;11.9;mesure;S1;0;0
03/01/2018;01h15;104;5.1;12.1;mesure;S1;0;0
03/01/2018;01h30;105;4.8;12;mesure;S1;0;0
03/01/2018;01h45;119;4.7;11.8;mesure;S1;0;0
03/01/2018;02h00;105;5.4;11.7;mesure;S1;0;0
03/01/2018;02h15;111;5.3;11.5;mesure;S1;0;0
03/01/2018;02h30;111;5.1;11.2;mesure;S1;0;0
03/01/2018;02h45;105;5.4;11.2;mesure;S1;0;0
03/01/2018;03h00;109;5.8;10.8;mesure;S1;0;0
03/01/2018;03h15;110;5.8;10.5;mesure;S1;0;0
03/01/2018;03h30;120;5.7;10.3;mesure;S1;0;0
03/01/2018;03h45;109;5.6;10.3;mesure;S1;0;0
03/01/2018;04h00;111;5.5;10.5;mesure;S1;0;0
03/01/2018;04h15;111;5.2;10.4;mesure;S1;0;0
03/01/2018;04h30;108;4.7;10.2;mesure;S1;0;0
03/01/2018;04h45;104;5;10;mesure;S1;0;0
03/01/2018;05h00;99;5.2;10.1;mesure;S1;0;0
03/01/2018;05h15;116;5.2;10;mesure;S1;0;0
03/01/2018;05h30;113;5.7;10;mesure;S1;0;0
03/01/2018;05h45;119;5.9;10;mesure;S1;0;0
03/01/2018;06h00;114;6.4;10.2;mesure;S1;0;0
03/01/2018;06h15;105;6.8;10.4;mesure;S1;0;0
03/01/2018;06h30;111;6.5;10.6;mesure;S1;0;0
03/01/2018;06h45;106;6.9;11.1;mesure;S1;0;0
03/01/2018;07h00;96;7.3;11.7;mesure;S1;0;0
03/01/2018;07h15;102;5.5;11.7;mesure;S1;0;0
03/01/2018;07h30;102;6.8;12.1;mesure;S1;0;0
03/01/2018;07h45;102;5.8;11.4;mesure;S1;2;0
03/01/2018;08h00;107;5.3;11.3;mesure;S1;8;0
03/01/2018;08h15;114;4.6;11.4;mesure;S1;15;0
03/01/2018;08h30;119;4;11.6;mesure;S2;31;0
03/01/2018;08h45;117;3.8;11.8;mesure;S2;59;0
03/01/2018;09h00;126;4;12.1;mesure;S2;99;0
03/01/2018;09h15;129;3.7;12.7;mesure;S2;146;0
03/01/2018;09h30;88;3.6;13.6;mesure;S1;196;0
03/01/2018;09h45;103;3.3;14.4;mesure;S2;221;0
03/01/2018;10h00;113;2.7;15.2;mesure;S2;295;0
03/01/2018;10h15;90;2.5;16.2;mesure;S1;334;0
03/01/2018;10h30;62;3.7;16.7;mesure;S1;365;0.8
03/01/2018;10h45;104;4.3;17.1;mesure;S1;394;0
03/01/2018;11h00;97;4.5;17.9;mesure;S1;423;0
03/01/2018;11h15;72;4.8;18.4;mesure;S1;446;0
03/01/2018;11h30;94;4.1;19.1;mesure;S1;468;0
03/01/2018;11h45;77;4.4;19.4;mesure;S1;485;0
03/01/2018;12h00;86;4;19.7;mesure;S1;500;0
03/01/2018;12h15;77;4.5;20.2;mesure;S1;513;0
03/01/2018;12h30;77;4.9;20.7;mesure;S1;520;0
03/01/2018;12h45;84;5.1;21.1;mesure;S1;526;0
03/01/2018;13h00;94;5;21.6;mesure;S1;528;0
03/01/2018;13h15;89;4.6;22.2;mesure;S1;527;0
03/01/2018;13h30;88;4.8;22.7;mesure;S1;522;0
03/01/2018;13h45;73;5;23.1;mesure;S1;514;0
03/01/2018;14h00;83;5.8;23.4;mesure;S1;502;0
03/01/2018;14h15;80;6;23.4;mesure;S1;486;0
03/01/2018;14h30;76;5.8;23.6;mesure;S1;466;0
03/01/2018;14h45;88;6.7;23.4;mesure;S1;445;0
03/01/2018;15h00;59;6;23.6;mesure;S1;421;1.6
03/01/2018;15h15;84;6.5;23.6;mesure;S1;395;8
03/01/2018;15h30;73;5.5;23.7;mesure;S1;364;4
03/01/2018;15h45;90;6;23.7;mesure;S1;334;0
03/01/2018;16h00;90;5.6;23.6;mesure;S1;296;0
03/01/2018;16h15;71;5.4;23.5;mesure;S1;250;0
03/01/2018;16h30;92;5.9;23.3;mesure;S1;198;0
03/01/2018;16h45;93;5.3;23.2;mesure;S1;147;0
03/01/2018;17h00;89;4.4;23;mesure;S1;98;0
03/01/2018;17h15;87;4.4;22.7;mesure;S1;56;0
03/01/2018;17h30;73;4.9;22.2;mesure;S1;28;0
03/01/2018;17h45;85;4.9;21.7;mesure;S1;12;0.8
03/01/2018;18h00;74;3.9;21.1;mesure;S1;4;0
03/01/2018;18h15;54;4.5;19.8;mesure;S1;0;0
03/01/2018;18h30;63;4.3;19;mesure;S1;0;0
03/01/2018;18h45;69;3.9;18.7;mesure;S1;0;0
03/01/2018;19h00;54;3.9;18.3;mesure;S1;0;0
03/01/2018;19h15;69;4.5;17.8;mesure;S1;0;0
03/01/2018;19h30;89;4.6;17.6;mesure;S1;0;0
03/01/2018;19h45;88;4.9;17.4;mesure;S1;0;0
03/01/2018;20h00;82;5.2;17.3;mesure;S1;0;0
03/01/2018;20h15;97;5.3;17.1;mesure;S1;0;0
03/01/2018;20h30;100;5.2;16.8;mesure;S1;0;0
03/01/2018;20h45;108;4.6;16.6;mesure;S1;0;0
03/01/2018;21h00;104;5;16.4;mesure;S1;0;0
03/01/2018;21h15;111;5.2;16.2;mesure;S1;0;0
03/01/2018;21h30;104;5.5;16.1;mesure;S1;0;0
03/01/2018;21h45;111;5.7;15.9;mesure;S1;0;0
03/01/2018;22h00;106;7.3;15.8;mesure;S1;0;0
03/01/2018;22h15;108;7.6;15.5;mesure;S1;0;0
03/01/2018;22h30;106;7.3;15.5;mesure;S1;0;0
03/01/2018;22h45;103;7.6;15.5;mesure;S1;0;0
03/01/2018;23h00;106;7.6;15.4;mesure;S1;0;0
03/01/2018;23h15;101;6.5;15.2;mesure;S1;0;0
03/01/2018;23h30;101;6;15.1;mesure;S1;0;0
03/01/2018;23h45;109;6;15.1;mesure;S1;0;0
04/01/2018;00h00;103;6;15;mesure;S1;0;0
04/01/2018;00h15;99;6.2;15;mesure;S1;0;0
04/01/2018;00h30;105;5.4;14.9;mesure;S1;0;0
04/01/2018;00h45;104;5.4;15;mesure;S1;0;0
04/01/2018;01h00;104;6.1;15;mesure;S1;0;0
04/01/2018;01h15;123;4.2;14.9;mesure;S1;0;0
04/01/2018;01h30;100;5.9;14.8;mesure;S1;0;0
04/01/2018;01h45;95;5.8;14.7;mesure;S1;0;0
04/01/2018;02h00;91;4.9;14.6;mesure;S1;0;0
04/01/2018;02h15;98;4.2;14.6;mesure;S1;0;0
04/01/2018;02h30;92;3.8;14.7;mesure;S1;0;0
04/01/2018;02h45;90;4.7;14.6;mesure;S1;0;0
04/01/2018;03h00;84;4.1;14.6;mesure;S1;0;0
04/01/2018;03h15;85;3.9;14.6;mesure;S1;0;0
04/01/2018;03h30;83;5.9;14.7;mesure;S1;0;0
04/01/2018;03h45;105;5.6;14.7;mesure;S1;0;0
04/01/2018;04h00;108;5.2;14.8;mesure;S1;0;0
04/01/2018;04h15;99;5.5;14.8;mesure;S1;0;0
04/01/2018;04h30;100;6;14.8;mesure;S1;0;0
04/01/2018;04h45;98;5.5;14.8;mesure;S1;0;0
04/01/2018;05h00;86;5.5;14.8;mesure;S1;0;0
04/01/2018;05h15;104;5.2;14.9;mesure;S1;0;0
04/01/2018;05h30;101;4.6;14.9;mesure;S1;0;0
04/01/2018;05h45;87;4.8;14.9;mesure;S1;0;0
04/01/2018;06h00;96;4.7;14.8;mesure;S1;0;0
04/01/2018;06h15;90;5.7;14.8;mesure;S1;0;0
04/01/2018;06h30;85;6.4;14.8;mesure;S1;0;0
04/01/2018;06h45;98;6.5;14.8;mesure;S1;0;0
04/01/2018;07h00;116;6.3;14.7;mesure;S1;0;0
04/01/2018;07h15;85;5.9;14.7;mesure;S1;0;0
04/01/2018;07h30;101;5.1;14.6;mesure;S1;0;0
04/01/2018;07h45;83;5.5;14.6;mesure;S1;1;0
04/01/2018;08h00;96;4.2;14.6;mesure;S1;6;0
04/01/2018;08h15;95;6.3;14.5;mesure;S1;14;0
04/01/2018;08h30;92;5.7;14.5;mesure;S1;22;0
04/01/2018;08h45;101;4.9;14.6;mesure;S1;38;0
04/01/2018;09h00;114;5.3;14.5;mesure;S1;50;0
04/01/2018;09h15;108;5.7;14.5;mesure;S1;73;0
04/01/2018;09h30;96;4.4;14.6;mesure;S1;101;0
04/01/2018;09h45;78;5.4;14.6;mesure;S1;155;0
04/01/2018;10h00;105;5.7;14.7;mesure;S1;166;0
04/01/2018;10h15;112;6.1;15;mesure;S1;289;0
04/01/2018;10h30;95;6.9;15.3;mesure;S1;342;0
04/01/2018;10h45;109;6;15.8;mesure;S1;386;0
04/01/2018;11h00;109;4.9;16.3;mesure;S1;419;0
04/01/2018;11h15;100;5.2;16.6;mesure;S1;442;0
04/01/2018;11h30;114;4.8;17;mesure;S1;466;0
04/01/2018;11h45;103;5;17.3;mesure;S1;485;0
04/01/2018;12h00;114;5.1;17.8;mesure;S1;503;0
04/01/2018;12h15;119;5.1;18.4;mesure;S1;519;0
04/01/2018;12h30;110;4.6;18.9;mesure;S1;528;0
04/01/2018;12h45;112;3.7;19.5;mesure;S2;534;0
04/01/2018;13h00;110;3.2;19.9;mesure;S2;537;0
04/01/2018;13h15;88;3.1;20.4;mesure;S1;535;0
04/01/2018;13h30;102;3;20.8;mesure;S2;530;0
04/01/2018;13h45;75;3.1;21;mesure;S1;519;0
04/01/2018;14h00;57;3.1;21.3;mesure;S1;506;0
04/01/2018;14h15;49;3.2;21.4;mesure;S1;493;0
04/01/2018;14h30;43;2.9;21.7;mesure;S1;472;0
04/01/2018;14h45;51;2.8;21.9;mesure;S1;449;0
04/01/2018;15h00;46;3.1;22;mesure;S1;425;0
04/01/2018;15h15;38;3.1;21.9;mesure;S1;396;0
04/01/2018;15h30;62;3;22.1;mesure;S1;370;0
04/01/2018;15h45;48;2.8;22.2;mesure;S1;338;0
04/01/2018;16h00;45;2.5;22.2;mesure;S1;301;0
04/01/2018;16h15;351;2.7;21.3;mesure;S1;244;0
04/01/2018;16h30;325;2.5;21.1;mesure;S1;194;0
04/01/2018;16h45;333;2.4;21;mesure;S1;149;0
04/01/2018;17h00;40;3.7;21.1;mesure;S1;98;0
04/01/2018;17h15;41;3.4;20.2;mesure;S1;59;0
04/01/2018;17h30;50;4.3;19.3;mesure;S1;30;0
04/01/2018;17h45;64;3.5;18.6;mesure;S1;13;0.8
04/01/2018;18h00;51;3.9;18.2;mesure;S1;4;0
04/01/2018;18h15;62;3.6;17.8;mesure;S1;0;0
04/01/2018;18h30;62;4.1;17.5;mesure;S1;0;0
04/01/2018;18h45;92;3.5;17.2;mesure;S1;0;0
04/01/2018;19h00;77;2.9;16.9;mesure;S1;0;0
04/01/2018;19h15;114;3.1;16.8;mesure;S2;0;0
04/01/2018;19h30;112;3.4;16.5;mesure;S2;0;0
04/01/2018;19h45;102;4;16.3;mesure;S2;0;0
04/01/2018;20h00;106;3.9;16.2;mesure;S2;0;0
04/01/2018;20h15;106;3.6;16.1;mesure;S2;0;0
04/01/2018;20h30;103;3.8;15.9;mesure;S2;0;0
04/01/2018;20h45;108;4.3;15.8;mesure;S1;0;0
04/01/2018;21h00;103;4.6;15.6;mesure;S1;0;0
04/01/2018;21h15;104;4.7;15.4;mesure;S1;0;0
04/01/2018;21h30;116;4.6;15.2;mesure;S1;0;0
04/01/2018;21h45;108;4.8;14.9;mesure;S1;0;0
04/01/2018;22h00;106;4.7;14.7;mesure;S1;0;0
04/01/2018;22h15;108;5;14.4;mesure;S1;0;0
04/01/2018;22h30;106;5;14.1;mesure;S1;0;0
04/01/2018;22h45;99;5.3;14;mesure;S1;0;0
04/01/2018;23h00;103;5.2;13.9;mesure;S1;0;0
04/01/2018;23h15;100;5.2;13.8;mesure;S1;0;0
04/01/2018;23h30;96;4.7;13.8;mesure;S1;0;0
04/01/2018;23h45;94;3.9;13.6;mesure;S1;0;0
05/01/2018;00h00;102;4;13.6;mesure;S2;0;0
05/01/2018;00h15;110;4.4;13.5;mesure;S1;0;0
05/01/2018;00h30;106;4.2;13.5;mesure;S1;0;0
05/01/2018;00h45;104;4;13.4;mesure;S2;0;0
05/01/2018;01h00;97;3.9;13.4;mesure;S1;0;0
05/01/2018;01h15;115;4;13.3;mesure;S2;0;0
05/01/2018;01h30;106;4;13.1;mesure;S2;0;0
05/01/2018;01h45;111;3.8;13.1;mesure;S2;0;0
05/01/2018;02h00;110;3.4;12.9;mesure;S2;0;0
05/01/2018;02h15;122;4.4;12.7;mesure;S1;0;0
05/01/2018;02h30;111;4.2;12.7;mesure;S1;0;0
05/01/2018;02h45;104;4.6;12.2;mesure;S1;0;0
05/01/2018;03h00;114;5.4;12;mesure;S1;0;0
05/01/2018;03h15;107;5.2;11.9;mesure;S1;0;0
05/01/2018;03h30;109;5.2;11.7;mesure;S1;0;0
05/01/2018;03h45;121;4.9;11.8;mesure;S1;0;0
05/01/2018;04h00;121;4.7;11.9;mesure;S1;0;0
05/01/2018;04h15;123;5;11.7;mesure;S1;0;0
05/01/2018;04h30;125;4.1;11.7;mesure;S1;0;0
05/01/2018;04h45;107;4.1;11.4;mesure;S1;0;0
05/01/2018;05h00;100;3.5;11.4;mesure;S1;0;0
05/01/2018;05h15;83;2.6;11.4;mesure;S1;0;0
05/01/2018;05h30;112;3.1;11.3;mesure;S2;0;0
05/01/2018;05h45;130;4.2;11.4;mesure;S1;0;0
05/01/2018;06h00;107;3.4;11.4;mesure;S2;0;0
05/01/2018;06h15;115;4.3;11.2;mesure;S1;0;0
05/01/2018;06h30;118;4.6;11.2;mesure;S1;0;0
05/01/2018;06h45;115;4.5;11.2;mesure;S1;0;0
05/01/2018;07h00;119;5;11.1;mesure;S1;0;0.8
05/01/2018;07h15;113;4.7;11;mesure;S1;0;0
05/01/2018;07h30;110;4.8;10.8;mesure;S1;0;0
05/01/2018;07h45;100;4.3;10.7;mesure;S1;2;0
05/01/2018;08h00;118;3.9;10.5;mesure;S2;7;0
05/01/2018;08h15;114;4.3;10.4;mesure;S1;17;0
05/01/2018;08h30;114;3.6;10.4;mesure;S2;57;0
05/01/2018;08h45;127;3.1;10.5;mesure;S2;69;0
05/01/2018;09h00;114;2.7;10.5;mesure;S2;60;0
05/01/2018;09h15;102;3.2;10.6;mesure;S2;60;0
05/01/2018;09h30;125;3.5;11;mesure;S2;97;0
05/01/2018;09h45;115;3.6;11.2;mesure;S2;126;0
05/01/2018;10h00;112;3;11.8;mesure;S2;110;0
05/01/2018;10h15;123;3.5;12.3;mesure;S2;157;0
05/01/2018;10h30;118;2.8;13.2;mesure;S2;147;0
05/01/2018;10h45;117;1.9;13.9;mesure;S2b;132;0
05/01/2018;11h00;120;2;14.4;mesure;S2;183;0
05/01/2018;11h15;139;2.2;15;mesure;S2;362;0
05/01/2018;11h30;159;2.6;15.7;mesure;S3b;412;0
05/01/2018;11h45;179;2.1;16.3;mesure;S3b;368;0
05/01/2018;12h00;196;2.2;15.7;mesure;S3b;429;0
05/01/2018;12h15;221;2.4;15.3;mesure;S2;401;0
05/01/2018;12h30;226;2.7;15.8;mesure;S2;491;0
05/01/2018;12h45;226;3.4;15.9;mesure;S2;520;0
05/01/2018;13h00;259;2.7;16.2;mesure;S2;514;0
05/01/2018;13h15;276;3.4;16.7;mesure;S2;517;0
05/01/2018;13h30;274;3.6;16.5;mesure;S2;519;0
