heure;minute;direction;vitesse;temperature;details;scenario;scenario_couleur;rayonnement;precip
12;00;274;3.9;26.8;DMN;S2;#FFFF00;879;0
13;00;276;4.4;26.3;DMN;S1;#00FF00;914;0
14;00;276;4.4;25.6;DMN;S1;#00FF00;898;0
15;00;276;4.5;25.2;DMN;S1;#00FF00;807;0
16;00;276;4;24.7;DMN;S1;#00FF00;563;0
17;00;279;3.3;23.8;DMN;S2;#FFFF00;473;0
18;00;287;2.6;23.2;DMN;S2;#FFFF00;351;0
19;00;298;2.2;22.7;DMN;S2;#FFFF00;158;0
20;00;305;1.9;22.1;DMN;S1;#00FF00;0;0
21;00;314;1.9;21.6;DMN;S1;#00FF00;0;0
22;00;315;2;21.2;DMN;S1;#00FF00;0;0
23;00;326;1.3;20.9;DMN;S1;#00FF00;0;0
