heure;minute;direction;vitesse;temperature;details;scenario;scenario_couleur;rayonnement;precip
00;00;103;0.3;14.2;DMN;S4;#FF0000;0;0
01;00;85;0.6;13.9;DMN;S2;#FFFF00;0;0
02;00;86;0.8;13.7;DMN;S2;#FFFF00;0;0
03;00;95;1.1;13.6;DMN;S1;#00FF00;0;0
04;00;99;1.5;13.6;DMN;S1;#00FF00;0;0
05;00;101;1.8;13.8;DMN;S1;#00FF00;0;0
06;00;101;1.8;13.9;DMN;S1;#00FF00;0;0
07;00;102;1.6;13.9;DMN;S2b;#FFFF00;0;0
08;00;101;1.4;14.8;DMN;S1;#00FF00;87;0
09;00;100;1;16.8;DMN;S1;#00FF00;279;0
10;00;113;0.2;18.4;DMN;S4;#FF0000;442;0
11;00;305;1.2;20.6;DMN;S1;#00FF00;564;0
12;00;297;2.3;22.9;DMN;S2;#FFFF00;638;0
13;00;292;3.4;24.1;DMN;S2;#FFFF00;657;0
14;00;292;4;24.2;DMN;S1;#00FF00;620;0
15;00;295;4.1;23.6;DMN;S1;#00FF00;531;0
16;00;297;3.8;22.5;DMN;S2;#FFFF00;395;0
17;00;301;3.1;21.2;DMN;S2;#FFFF00;222;0
18;00;304;2.3;19.5;DMN;S1;#00FF00;22;0
19;00;302;1.3;18.1;DMN;S2b;#FFFF00;0;0
20;00;291;0.5;16.7;DMN;S4;#FF0000;0;0
21;00;319;0;15.6;DMN;S3;#FFAF00;0;0
22;00;82;0.6;14.8;DMN;S2;#FFFF00;0;0
23;00;96;1.1;14.5;DMN;S1;#00FF00;0;0
