dangerous_proba,cos_wind_dir,dangerous,scenario,sin_wind_dir,speed,true,baseline,dangerous_indirect
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.6494268524560418,0.0,1.0,0.5845752437813841,2.74115913555992,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.1400671785028784,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,2.74115913555992,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.5527129745133321,0.0,1.0,0.8376366684653282,3.7917286245353155,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,4.148516851338874,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,4.404088050314458,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.608214941730683,4.148516851338874,0.0,0.0,0
0.002874071453837991,0.781716381087162,0.0,1.0,0.19218739007002097,4.148516851338874,0.0,0.0,0
0.002874071453837991,0.8091892593692508,0.0,1.0,-0.5964358436104683,4.148516851338874,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,7.324212271973464,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,7.905894308943092,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,7.905894308943092,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,7.905894308943092,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,7.905894308943092,0.0,0.0,0
0.002874071453837991,0.781716381087162,0.0,1.0,-0.30579106298180536,6.239956140350875,0.0,0.0,0
0.002874071453837991,0.9133871465217431,0.0,1.0,0.13775675994430212,4.993359375000002,0.0,0.0,0
0.002874071453837991,0.9557130226956498,0.0,1.0,0.35285207620700604,5.394701897018972,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.49272499668269554,5.394701897018972,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.7059110099915124,5.200733474726053,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.7059110099915124,5.692966524216521,0.0,0.0,0
0.002874071453837991,0.5527129745133321,0.0,1.0,0.8376366684653282,4.8385248354278865,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,4.453870458135861,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,4.167701069270106,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.5527129745133321,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.1400671785028784,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.5421052631578953,0.0,0.0,0
0.002874071453837991,0.5527129745133321,0.0,1.0,0.8376366684653282,4.148516851338874,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.608214941730683,5.200733474726053,0.0,0.0,0
0.002874071453837991,0.6351036272526831,0.0,1.0,0.4512581105348646,4.8385248354278865,0.0,0.0,0
0.002874071453837991,0.8091892593692508,0.0,1.0,0.19218739007002097,5.60891577060932,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,6.850342465753425,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,7.905894308943092,0.0,0.0,0
0.002874071453837991,0.8892517130081996,0.0,1.0,-0.3920688171999194,7.285656883298397,0.0,0.0,0
0.002874071453837991,0.781716381087162,0.0,1.0,-0.5799407090792976,7.285656883298397,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,7.285656883298397,0.0,0.0,0
0.002874071453837991,0.781716381087162,0.0,1.0,-0.30579106298180536,6.239956140350875,0.0,0.0,0
0.002874071453837991,0.781716381087162,0.0,1.0,-0.30579106298180536,5.692966524216521,0.0,0.0,0
0.002874071453837991,0.8892517130081996,0.0,1.0,-0.048686189341010384,4.8385248354278865,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.680430067132999,3.5099473443223426,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.7059110099915124,3.5099473443223426,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.7059110099915124,3.818750000000001,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.49272499668269554,4.8385248354278865,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,4.404088050314458,0.0,0.0,0
0.002874071453837991,0.43596273615937237,0.0,1.0,0.8376366684653282,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,3.759670231729056,0.0,0.0,0
0.002874071453837991,0.5527129745133321,0.0,1.0,0.7372114111966005,4.404088050314458,0.0,0.0,0
0.002874071453837991,0.43596273615937237,0.0,1.0,0.900219428604259,5.200733474726053,0.0,0.0,0
0.002874071453837991,0.5527129745133321,0.0,1.0,0.8376366684653282,5.200733474726053,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,4.8385248354278865,0.0,0.0,0
0.002874071453837991,0.43596273615937237,0.0,1.0,0.900219428604259,5.200733474726053,0.0,0.0,0
0.002874071453837991,0.5214241981082725,0.0,1.0,0.7845533003514306,5.692966524216521,0.0,0.0,0
0.002874071453837991,0.7140996643612179,0.0,1.0,0.608214941730683,5.200733474726053,0.0,0.0,0
0.002874071453837991,0.7140996643612179,0.0,1.0,0.608214941730683,4.8385248354278865,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,0.19218739007002097,5.094354838709676,0.0,0.0,0
0.002874071453837991,0.8892517130081996,0.0,1.0,0.19218739007002097,5.42128267973856,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.5799407090792976,5.60891577060932,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.30579106298180536,7.285656883298397,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.048686189341010384,7.285656883298397,0.0,0.0,0
0.002874071453837991,0.8246113183919502,0.0,1.0,-0.30579106298180536,5.88848566308243,0.0,0.0,0
0.002874071453837991,0.9133871465217431,0.0,1.0,0.13775675994430212,4.453870458135861,0.0,0.0,0
0.002874071453837991,0.9557130226956498,0.0,1.0,0.49272499668269554,5.200733474726053,0.0,0.0,0
0.002874071453837991,0.8008623009368915,0.0,1.0,0.7059110099915124,6.239956140350875,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,5.692966524216521,0.0,0.0,0
0.002874071453837991,0.43596273615937237,0.0,1.0,0.8376366684653282,6.239956140350875,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.8198879786571833,4.453870458135861,0.0,0.0,0
0.002874071453837991,0.6536870747619009,0.0,1.0,0.7372114111966005,4.148516851338874,0.0,0.0,0
0.002874071453837991,0.5527129745133321,0.0,1.0,0.7372114111966005,4.167701069270106,0.0,0.0,0
0.002874071453837991,0.43596273615937237,0.0,1.0,0.8376366684653282,5.196804511278196,0.0,0.0,0
