sin_wind_dir,dangerous_proba,dangerous,cos_wind_dir,speed,scenario,true,baseline,dangerous_indirect
0.8741233340450922,2.7785295598585942e-05,0.0,0.5187258080386419,3.2351769406831155,1.0,0.0,0.0,0
0.8619629546495207,1.1284723118349444e-05,0.0,0.5626543539550564,3.7993751864362046,1.0,0.0,0.0,0
0.6928045510968137,6.935364682936491e-11,0.0,0.5470405957430298,4.1010800494658275,1.0,0.0,0.0,0
0.5036283544085909,1.8586922601276836e-18,0.0,0.6612188052562964,4.57345301264512,1.0,0.0,0.0,0
0.08569010040319709,3.142668647689718e-18,0.0,0.676525272784473,5.089315104173774,1.0,0.0,0.0,0
-0.17312232844081704,3.4293917233451163e-29,0.0,0.6792437280898245,5.606768046802552,1.0,0.0,0.0,0
-0.5048809049244767,2.8451069515627744e-27,0.0,0.7622035243998839,6.716252019003533,1.0,0.0,0.0,0
-0.4849139062963333,1.8612137081996137e-29,0.0,0.7226670726845744,7.815402179538504,1.0,0.0,0.0,0
-0.5046097843228352,2.7007740919578533e-30,0.0,0.74795072743988,7.839578974855043,1.0,0.0,0.0,0
-0.4220231663483252,1.8591369639494372e-35,0.0,0.6792033470948389,6.916762479266958,1.0,0.0,0.0,0
-0.3660808560702658,4.2971728624583306e-33,0.0,0.663862241738151,6.499506338226921,1.0,0.0,0.0,0
-0.23170882090387251,2.634288549452551e-24,0.0,0.6645229606223954,6.097471262815627,1.0,0.0,0.0,0
-0.13265504750851426,2.2852242526269007e-17,0.0,0.6553302940204767,5.610606409259711,1.0,0.0,0.0,0
-0.018226273346648433,4.586464940128246e-13,0.0,0.686572456552135,5.234209699942032,1.0,0.0,0.0,0
0.17059613465326823,9.999043946833889e-09,0.0,0.7187061059355875,4.74943209201819,1.0,0.0,0.0,0
0.5350575889299101,5.136738086131744e-06,0.0,0.7286897760728289,4.132576748061847,1.0,0.0,0.0,0
0.7242042431165828,0.0008432146992390408,0.0,0.6773288135127108,4.026064822479184,1.0,0.0,0.0,0
0.7610744506845938,5.936430101608842e-06,0.0,0.5828023147093222,3.774509722459971,1.0,0.0,0.0,0
0.7594693158010013,6.694880417347134e-07,0.0,0.6837319451513272,4.05211937182111,1.0,0.0,0.0,0
0.8187300039249678,2.180345882009834e-08,0.0,0.6695470775373134,3.7456076915426557,1.0,0.0,0.0,0
0.8558749331893309,4.993690106493356e-08,0.0,0.6419640988035127,3.3426236400427563,1.0,0.0,0.0,0
0.8554768301636086,1.3518899349336237e-06,0.0,0.8013837397156767,3.373129631556366,1.0,0.0,0.0,0
0.8703069702671569,8.789913277976091e-09,0.0,0.6659930363717581,3.41234399614365,1.0,0.0,0.0,0
0.8470216406528899,3.896759759162598e-09,0.0,0.5756494137070343,3.5970731345686557,1.0,0.0,0.0,0
0.8471744002492381,1.226694683799867e-06,0.0,0.46806765865094047,4.217496151362164,1.0,0.0,0.0,0
0.8211458409812136,2.1496594231176126e-08,0.0,0.5121200024172415,5.343787033436345,1.0,0.0,0.0,0
0.7216191908609717,9.689321747049743e-14,0.0,0.5755723713650576,5.73897120927502,1.0,0.0,0.0,0
0.736760990647678,7.648633164194973e-17,0.0,0.5475248283078877,5.586570301772291,1.0,0.0,0.0,0
0.7034005542757387,6.1695626195233876e-21,0.0,0.5627327025036996,5.171353428822451,1.0,0.0,0.0,0
0.09894317766435053,1.0309842638498022e-30,0.0,0.6362257995398364,4.988232409409216,1.0,0.0,0.0,0
-0.20813163187360556,1.1618316806704477e-31,0.0,0.6812204337690275,6.036225871062891,1.0,0.0,0.0,0
-0.15267615706333199,5.726173100655072e-32,0.0,0.7322913193886063,6.499978405221101,1.0,0.0,0.0,0
-0.20936815322200691,1.2611774804562506e-28,0.0,0.743893427522986,6.226275623342513,1.0,0.0,0.0,0
-0.4189413467963932,6.260979401361987e-28,0.0,0.7274350423887695,5.777095381479321,1.0,0.0,0.0,0
-0.22716130401063622,1.4544121644345658e-29,0.0,0.6966181573507593,6.097942531175972,1.0,0.0,0.0,0
-0.08838691741216191,4.639916507520021e-22,0.0,0.6768838701967096,6.034422228395277,1.0,0.0,0.0,0
0.019868012751055056,7.908498534351921e-16,0.0,0.6802008764544253,5.472440098467711,1.0,0.0,0.0,0
0.27499756396137026,7.661354743454523e-11,0.0,0.7660516344359977,5.094250587172291,1.0,0.0,0.0,0
0.4693506096369266,5.600249710441657e-11,0.0,0.7272239370458274,5.395548681451898,1.0,0.0,0.0,0
0.7310523050153838,2.9562324243005103e-13,0.0,0.6851444865839335,5.82699577901261,1.0,0.0,0.0,0
0.8165570136345537,5.82343656893436e-11,0.0,0.6310987721245995,5.750548972908487,1.0,0.0,0.0,0
0.8452965899450333,7.128401145950204e-13,0.0,0.49419006131783116,5.943847937968574,1.0,0.0,0.0,0
0.8015629276340418,3.1881155625000643e-08,0.0,0.5503035001057551,4.490446521917309,1.0,0.0,0.0,0
0.83095524358628,3.7306316261227284e-10,0.0,0.5800916929786349,4.525646985568769,1.0,0.0,0.0,0
0.8477283525043839,7.0001817881370156e-09,0.0,0.6868164731071966,3.5992755288302067,1.0,0.0,0.0,0
0.8681579148028118,4.702372670932299e-11,0.0,0.7040196839313815,4.531932357112795,1.0,0.0,0.0,0
0.8722002656365371,2.7607467426865368e-15,0.0,0.5669221799314843,4.676170294041954,1.0,0.0,0.0,0
0.9019051170182311,5.300371765089611e-16,0.0,0.42296102239466105,5.098792959610877,1.0,0.0,0.0,0
0.9206955917837437,1.447226119391392e-16,0.0,0.34941016354741916,5.8221037252850305,1.0,0.0,0.0,0
0.9197845909396829,5.441254725742641e-21,0.0,0.30326823241052914,6.685180903234726,1.0,0.0,0.0,0
0.8499850948286418,2.9669331303514504e-23,0.0,0.30919237355101203,7.022260713304483,1.0,0.0,0.0,0
0.8023619320585889,1.6138570327266185e-24,0.0,0.4405887845621599,6.061192436331941,1.0,0.0,0.0,0
0.7271695644492027,6.236125247215852e-23,0.0,0.39549879085148365,5.17530305091533,1.0,0.0,0.0,0
0.37862072814615283,1.1863279950796732e-34,0.0,0.4187975596006942,4.502317658651356,1.0,0.0,0.0,0
0.011520482271111868,1.2853573545888614e-29,0.0,0.4624165373542366,4.768712626421469,1.0,0.0,0.0,0
-0.019646561758970546,3.5756908290059176e-31,0.0,0.4251155720910561,4.657096199219413,1.0,0.0,0.0,0
-0.036076525741381135,9.52344756937105e-25,0.0,0.5541516736191658,4.783726358199608,1.0,0.0,0.0,0
-0.37126981957455346,4.6044637500830096e-27,0.0,0.6245474698609901,5.268010663059971,1.0,0.0,0.0,0
-0.17447952965713137,7.627800187845458e-24,0.0,0.6399002351876537,5.518099061418175,1.0,0.0,0.0,0
-0.06517998453312805,1.7981220369847705e-19,0.0,0.6821060730749617,5.826928718976454,1.0,0.0,0.0,0
-0.0645961044266297,5.46221523708311e-13,0.0,0.4652795920327981,4.678503016194834,1.0,0.0,0.0,0
0.3252710649791913,8.125785600449821e-07,0.0,0.5065131599715779,4.647183465110232,1.0,0.0,0.0,0
0.556266118906473,1.6244952341456889e-07,0.0,0.5712808656798849,4.421093730867204,1.0,0.0,0.0,0
0.8057550979911048,6.531893408563047e-12,0.0,0.4617125979376179,5.122900843056697,1.0,0.0,0.0,0
0.7965603866770273,1.7672697305341252e-07,0.0,0.2827741749758932,4.55607858296236,1.0,0.0,0.0,0
0.8003686177974265,8.996156520038e-05,0.0,0.2213290637189456,3.9140519299090615,1.0,0.0,0.0,0
0.8248614439979174,4.148740001322945e-07,0.0,0.30929680976104956,4.013401695145507,1.0,0.0,0.0,0
0.8633169333762317,2.932913424181341e-08,0.0,0.44112801461130535,4.161271182923985,1.0,0.0,0.0,0
0.8864839856577451,4.91086179098529e-13,0.0,0.5069372801303176,5.0429301328530896,1.0,0.0,0.0,0
0.9001324569058066,5.376014311347931e-15,0.0,0.4922723704681722,5.322228855910979,1.0,0.0,0.0,0
0.9422751667842155,8.962908694634084e-17,0.0,0.3296999875427735,5.1600595174816535,1.0,0.0,0.0,0
0.9442352064013813,1.334131039938381e-12,0.0,0.2365794868164177,4.852594922005374,1.0,0.0,0.0,0
0.9013232919363959,1.204444006815626e-16,0.0,0.21440622912045773,4.657250945837101,1.0,0.0,0.0,0
0.8758990123066124,2.759399280598036e-18,0.0,0.2624502684315385,5.479756779374154,1.0,0.0,0.0,0
0.8285399697850254,2.6919769410499855e-15,0.0,0.23984541807196832,6.086167468745246,1.0,0.0,0.0,0
0.7738456984294997,2.9098024788911422e-12,0.0,0.3039153271180278,5.061615429248556,1.0,0.0,0.0,0
0.6124808431790436,2.819114871576105e-18,0.0,0.3386358156757129,4.8366655983269045,1.0,0.0,0.0,0
0.27574341669395047,1.3523795641828107e-17,0.0,0.29694255093349864,4.51167572121696,1.0,0.0,0.0,0
-0.6886629988263568,8.941479772828721e-12,0.0,0.426741646455011,4.761461504825772,1.0,0.0,0.0,0
-0.3671267392564777,3.639521319480086e-26,0.0,0.3176557053688499,4.66398222859518,1.0,0.0,0.0,0
-0.5537949117550298,1.7353258890858015e-27,0.0,0.49375688608986956,5.071301080139226,1.0,0.0,0.0,0
-0.3993250382170395,1.9141519802656422e-25,0.0,0.6045629068809806,4.842861384201229,1.0,0.0,0.0,0
-0.175019555679153,1.1516059574746853e-20,0.0,0.6335045412414664,3.9352402185134565,1.0,0.0,0.0,0
-0.006505310124560279,1.6730308618163544e-14,0.0,0.6851132482482281,4.257578930401837,1.0,0.0,0.0,0
0.0035860083252354374,2.6781474397852226e-05,0.0,0.495717735352019,2.9469547079152916,2.0,0.0,0.0,0
0.5423380139328184,9.153854461415539e-09,0.0,0.5036399919351764,4.591214561441572,1.0,0.0,0.0,0
0.07318823163415052,0.0003341600925605786,0.0,0.20373501905535438,3.815551763126532,1.0,0.0,0.0,0
0.6898188718393881,9.633661770269202e-12,0.0,0.3799016446216411,3.94378928735542,1.0,0.0,0.0,0
0.8577876169852996,3.034918314714065e-09,0.0,0.3848995228456029,4.020057410512626,1.0,0.0,0.0,0
0.7671986607857819,1.7020338765746746e-06,0.0,0.3519579889431508,3.9082598476181474,1.0,0.0,0.0,0
0.9144998850324804,5.240146540333485e-14,0.0,0.3472132941500925,2.623843840931251,1.0,0.0,0.0,0
0.9496507185177832,1.1563417268610686e-12,0.0,0.24448203906351654,3.7903244517497052,1.0,0.0,0.0,0
0.8873940269148632,0.030682202126942757,0.0,0.5293884132431652,3.003531117228685,1.0,0.0,0.0,0
0.888457545796972,3.1200137213556063e-21,0.0,0.48110625297134835,3.8269451230824725,1.0,0.0,0.0,0
0.9303525214918211,8.485003427998175e-16,0.0,0.4978064717884564,3.805421183759444,1.0,0.0,0.0,0
0.9373677997417833,5.66776615790705e-13,0.0,0.5085846885458836,3.9302652226850263,1.0,0.0,0.0,0
0.9075622145612614,1.1907660893856777e-43,0.0,0.4243419525283545,4.065223518787399,1.0,0.0,0.0,0
0.9169443034540279,3.156248380135115e-11,0.0,0.40968888091530253,4.098228697231583,1.0,0.0,0.0,0
0.840939975702054,4.190276296863732e-08,0.0,0.4156691052658634,3.941859416040802,1.0,0.0,0.0,0
0.7263818036515204,3.655360334667319e-09,0.0,0.47775480444512364,4.146114802412855,1.0,0.0,0.0,0
0.21339213070058322,5.901459387003227e-18,0.0,0.567330954919678,3.643097824740111,1.0,0.0,0.0,0
-0.5723921005282429,1.5649272554867697e-18,0.0,0.686484780688153,4.494149278197343,1.0,0.0,0.0,0
-0.8327223600803868,6.299337841028602e-24,0.0,0.5451042433542056,5.821153656939911,1.0,0.0,0.0,0
-0.5923474684591465,1.2768513396724313e-17,0.0,0.5925529027699648,6.726028947955365,1.0,0.0,0.0,0
-0.548144533003834,1.0922987444923164e-18,0.0,0.543975488421853,5.216869120239105,1.0,0.0,0.0,0
-0.28638229112027075,7.804787591620438e-19,0.0,0.6639475145070205,5.949963692091904,1.0,0.0,0.0,0
-0.24232560910945172,7.665449780027013e-23,0.0,0.604749935886483,4.711043369967571,1.0,0.0,0.0,0
-0.089109396192447,6.3513168661922974e-18,0.0,0.6435938808147161,4.301918980774526,1.0,0.0,0.0,0
0.19977388210463348,1.4324552197066513e-13,0.0,0.8012225224901862,5.204653432831785,1.0,0.0,0.0,0
0.4252946150208558,2.833847904056191e-18,0.0,0.4759365690994246,4.552776858550413,1.0,0.0,0.0,0
0.517337127694296,2.473434321964633e-05,0.0,0.5028985092548413,4.249788198767735,1.0,0.0,0.0,0
0.8105594490112896,3.019643092476006e-06,0.0,0.4995568141007226,4.730125843663527,1.0,0.0,0.0,0
0.8551087429695249,1.5210516959102952e-10,0.0,0.5207625829465803,3.94915412115149,1.0,0.0,0.0,0
0.8840837964623258,1.3331108246134571e-15,0.0,0.5743915488063774,3.511712845735417,1.0,0.0,0.0,0
0.8893686422357152,6.5342131276776685e-09,0.0,0.5028999468465464,2.849345974336191,1.0,0.0,0.0,0
0.875913736934932,3.993925093155999e-05,0.0,0.5547464147718595,2.821316309084195,1.0,0.0,0.0,0
0.9019855935540586,5.586710497352568e-09,0.0,0.5818781440896984,3.093456319414881,1.0,0.0,0.0,0
0.9283568748438393,1.1182783424268436e-20,0.0,0.7217776228329671,3.732735573400187,1.0,0.0,0.0,0
0.9366458931331612,2.726107872845583e-19,0.0,0.5375055849009229,3.6777540482941946,1.0,0.0,0.0,0
0.916400740910181,3.193500091383944e-15,0.0,0.6213788118557358,3.790611931472646,1.0,0.0,0.0,0
0.9292857266358563,4.1219546727197107e-17,0.0,0.4545494648248163,3.8436341176611997,1.0,0.0,0.0,0
0.9103655452054584,1.2612660892642919e-23,0.0,0.49558729826111647,4.451203215362307,1.0,0.0,0.0,0
0.7678164283181863,2.724710134413752e-13,0.0,0.5127766343532985,5.080515431990298,1.0,0.0,0.0,0
0.6780369967595645,1.9151712211915126e-14,0.0,0.49484665382135606,4.365560184456287,1.0,0.0,0.0,0
0.12239227887106559,6.588405913572559e-17,0.0,0.6452491306333916,3.3864240746920515,1.0,0.0,0.0,0
-0.4821241919442217,4.116923831503366e-13,0.0,0.5265111332263359,4.875624821456862,1.0,0.0,0.0,0
-0.5590793775466414,4.096354843009649e-13,0.0,0.6318905272702898,5.916685211655293,1.0,0.0,0.0,0
-0.36917476229552953,1.0862434317951238e-14,0.0,0.664821865725449,6.921796439791454,1.0,0.0,0.0,0
-0.4038500023283858,1.5930191446882608e-13,0.0,0.7677327234501674,6.131000518919634,1.0,0.0,0.0,0
-0.3221304631871034,1.5285526610202866e-14,0.0,0.6555502674924281,5.709211153827009,1.0,0.0,0.0,0
-0.18930111077478312,4.986140829203745e-14,0.0,0.6801257166848549,5.548317292888869,1.0,0.0,0.0,0
-0.07646929625240943,2.0013791189082673e-07,0.0,0.6436789638391239,4.992338765841019,1.0,0.0,0.0,0
0.06536685937516858,5.487369935049723e-08,0.0,0.552386076252835,4.771203451628012,1.0,0.0,0.0,0
0.2957331098567562,9.548967797500994e-07,0.0,0.6458282544322974,4.388677831947434,1.0,0.0,0.0,0
0.5227372615126868,6.505341579877451e-06,0.0,0.6987973372473568,4.429827438273273,1.0,0.0,0.0,0
0.6540861196819641,1.1292524249171202e-06,0.0,0.6951811277322639,4.082245784300513,1.0,0.0,0.0,0
0.8189865898008113,3.844606280307824e-06,0.0,0.5851571246057126,4.347450272638439,1.0,0.0,0.0,0
0.8106770172471056,2.811715940180179e-06,0.0,0.5227671031818577,3.370637466822328,1.0,0.0,0.0,0
0.8552813221680013,2.8168952410181373e-07,0.0,0.5722457571895905,3.2095614114504194,1.0,0.0,0.0,0
0.8829495127908527,5.163112780308824e-06,0.0,0.5269967475244877,3.1414501719769046,1.0,0.0,0.0,0
0.8636774655989452,0.00017850987055431045,0.0,0.639739013935702,2.804532012319121,1.0,0.0,0.0,0
0.905695173807055,8.300189084813094e-06,0.0,0.587044303749655,3.5683243610323387,1.0,0.0,0.0,0
0.8884882943264388,7.507245945432878e-06,0.0,0.6110356497720046,3.0402231529823434,1.0,0.0,0.0,0
0.8600927923328974,4.6878694467998395e-07,0.0,0.5545682150595752,3.3502615627757804,1.0,0.0,0.0,0
0.8686113191208997,6.264386783220122e-07,0.0,0.47000702452096244,3.64652964728503,1.0,0.0,0.0,0
0.8392040623681807,1.793249545780154e-08,0.0,0.4832913354627295,4.63952339609681,1.0,0.0,0.0,0
0.7572673099329494,1.215153249725203e-10,0.0,0.5199825164248852,5.373209155863014,1.0,0.0,0.0,0
0.7355927891412689,1.2824544975528493e-14,0.0,0.6038699654151115,5.2902249790554094,1.0,0.0,0.0,0
0.636798299392096,5.699886544187439e-13,0.0,0.6448301887542763,4.909092471992243,1.0,0.0,0.0,0
0.02750450173897563,1.4218333195156578e-21,0.0,0.7176627947751366,5.388853654346537,1.0,0.0,0.0,0
-0.2560735196338904,4.3049517376621345e-21,0.0,0.7492480810014388,6.5639574095998245,1.0,0.0,0.0,0
-0.2511290923469454,1.1200981878725584e-20,0.0,0.8473503207027548,6.9835609837096895,1.0,0.0,0.0,0
-0.3346099480183942,4.0104253001512975e-20,0.0,0.7540123730555354,6.34114050515194,1.0,0.0,0.0,0
-0.24924579542184727,1.8207256499092478e-22,0.0,0.7439454376457811,6.18462043369551,1.0,0.0,0.0,0
0.047231606193904166,3.2138578378628385e-20,0.0,0.7627239975888096,5.580029454496054,1.0,0.0,0.0,0
0.09634477087048161,2.5415368256257544e-14,0.0,0.7567959137133705,5.024919166803787,1.0,0.0,0.0,0
0.34405232486600473,2.5835537102298553e-12,0.0,0.7172610803509556,5.302417312278521,1.0,0.0,0.0,0
0.5663891625743425,5.594249623429074e-14,0.0,0.7334781362715829,5.949598402100328,1.0,0.0,0.0,0
0.5566836036546985,4.254012786931959e-10,0.0,0.7526582677895334,5.841414092029782,1.0,0.0,0.0,0
0.6884607830068211,1.319788424204807e-10,0.0,0.7453230166967758,5.519310287540808,1.0,0.0,0.0,0
0.8067840909070778,5.926683971210378e-10,0.0,0.7200585071742376,5.257188796841885,1.0,0.0,0.0,0
0.8183716108018905,5.3282645845444695e-12,0.0,0.590741838640469,5.026039903658663,1.0,0.0,0.0,0
0.8373890756528446,2.1228015725413126e-12,0.0,0.6194299951783753,4.973771922729333,1.0,0.0,0.0,0
0.8150377914242022,3.760261726058828e-12,0.0,0.7006020224076401,4.37979526908731,1.0,0.0,0.0,0
0.8398733046250185,1.1981448499963565e-10,0.0,0.8327632651046862,3.962621999584478,1.0,0.0,0.0,0
0.8717986673725385,3.541538742265713e-10,0.0,0.8028800520666499,4.19920183721,1.0,0.0,0.0,0
0.8900758949675616,8.36742158061678e-10,0.0,0.682257737752543,3.9710287137842615,1.0,0.0,0.0,0
0.8816092877749584,8.806198452250425e-10,0.0,0.5651328071351289,3.7291555648576473,1.0,0.0,0.0,0
0.8653508767516862,9.661143931301229e-06,0.0,0.5045044429323804,3.23402188219739,1.0,0.0,0.0,0
0.8353765363754075,3.115475066478913e-08,0.0,0.5506434038050791,4.110474229683825,1.0,0.0,0.0,0
0.7810753957807954,1.256833900399584e-09,0.0,0.5698454692661683,4.997357305819947,1.0,0.0,0.0,0
0.7476032103055199,1.6350210817915194e-15,0.0,0.6273434690526816,5.5953906739161745,1.0,0.0,0.0,0
0.7064521472963181,3.9860721838600425e-15,0.0,0.6083392986617637,4.946774834914836,1.0,0.0,0.0,0
0.22733839325200672,1.8840014304146058e-23,0.0,0.6837004295539937,4.823728636299579,1.0,0.0,0.0,0
-0.005959431678304747,4.279519025424114e-26,0.0,0.6726686082669738,5.874083216525284,1.0,0.0,0.0,0
-0.007366009025310524,3.048587537281831e-27,0.0,0.7037658033671088,6.240913451151496,1.0,0.0,0.0,0
-0.3091816542044786,2.0918283193185063e-25,0.0,0.7518586493438486,6.272650243738795,1.0,0.0,0.0,0
-0.3222852130006744,5.829807453415242e-27,0.0,0.7688677749590883,5.967590346191989,1.0,0.0,0.0,0
-0.0060372644068731746,8.188147902938706e-26,0.0,0.7650677412848397,5.4957982906256015,1.0,0.0,0.0,0
0.01390011645749785,5.436174771379219e-18,0.0,0.7606457178176298,5.537392075471407,1.0,0.0,0.0,0
0.43887937828212603,5.825526075925273e-16,0.0,0.7385077577629156,5.783394646667051,1.0,0.0,0.0,0
0.5324134347145252,2.5788178430215417e-14,0.0,0.7548938995200957,5.585704250384025,1.0,0.0,0.0,0
0.515766134970726,7.966723236129055e-12,0.0,0.7604908114808235,5.581491429461235,1.0,0.0,0.0,0
0.6366458898087454,2.8576068679647037e-08,0.0,0.7731184473690856,5.309365304350783,1.0,0.0,0.0,0
0.7553379068494042,2.8019165539567638e-09,0.0,0.7332816240322153,5.486029906038384,1.0,0.0,0.0,0
0.7879702428324289,5.965915007023899e-09,0.0,0.6010511461007588,4.975564928298079,1.0,0.0,0.0,0
0.8146457490538253,2.2769927644126883e-11,0.0,0.5700062807640759,5.398828353606315,1.0,0.0,0.0,0
0.8095646839721911,1.0532857430573415e-10,0.0,0.6246631449404401,4.926495203057623,1.0,0.0,0.0,0
0.8176158141018504,1.2326202984753995e-11,0.0,0.8421888561164814,4.582237406102573,1.0,0.0,0.0,0
0.8543241450536859,3.225354181361723e-13,0.0,0.7741953379529989,4.753763571837838,1.0,0.0,0.0,0
0.8562689877414922,8.281635082881355e-14,0.0,0.6508595393327223,4.236654294685171,1.0,0.0,0.0,0
0.8597695469528299,7.228668927712472e-11,0.0,0.5655839846213461,4.291210882331144,1.0,0.0,0.0,0
0.8486980210497399,4.7616377842944176e-11,0.0,0.5445128621809283,4.277101445433963,1.0,0.0,0.0,0
0.8242663921551014,1.6629501757385305e-12,0.0,0.4979309608532828,4.808639059810416,1.0,0.0,0.0,0
0.7803002052903919,7.189246205224744e-11,0.0,0.46643248099950796,5.667203458707723,1.0,0.0,0.0,0
0.7344246907088421,8.323146146723095e-17,0.0,0.6113559188317246,5.540340400587827,1.0,0.0,0.0,0
0.6893457090652879,1.5739610881625827e-18,0.0,0.6411069608034661,5.1116140521318805,1.0,0.0,0.0,0
0.07727020067535824,7.886693083985425e-29,0.0,0.6677251309286354,5.089417865077837,1.0,0.0,0.0,0
-0.07669828080687617,6.207792192456966e-28,0.0,0.686441124120309,6.224613399367863,1.0,0.0,0.0,0
-0.09699774545500554,1.3853732299140497e-26,0.0,0.8142312316083269,6.5493371540106455,1.0,0.0,0.0,0
-0.06278296075679494,1.2731993377982577e-23,0.0,0.8181755711836239,5.90608874840728,1.0,0.0,0.0,0
-0.024150078835546027,5.959577492045009e-27,0.0,0.7802435273963729,5.73939716499067,1.0,0.0,0.0,0
0.1372357973582516,2.007819383211442e-24,0.0,0.767339284461707,5.413755745324154,1.0,0.0,0.0,0
0.1898346345802981,1.079470460882058e-16,0.0,0.7692921420555912,5.451116904771431,1.0,0.0,0.0,0
0.38572015533050613,3.4482037909904736e-16,0.0,0.7495517025521388,5.523611808689497,1.0,0.0,0.0,0
0.5808899829370131,1.452081373431393e-14,0.0,0.7074690852052745,5.613613240000764,1.0,0.0,0.0,0
0.5741004812279954,2.1165680455888086e-14,0.0,0.636767608119654,5.726580056130777,1.0,0.0,0.0,0
0.7486916149537213,1.1849058079296571e-12,0.0,0.6250706725897013,5.461675938783953,1.0,0.0,0.0,0
0.8164155396142443,2.0553427121796845e-08,0.0,0.5552791345239922,4.992259452778017,1.0,0.0,0.0,0
0.7931170065658514,1.2720158416073316e-10,0.0,0.5447596335597368,5.15093195483806,1.0,0.0,0.0,0
0.8475538463869321,3.478536098955881e-11,0.0,0.5340196340439927,5.1193522161000224,1.0,0.0,0.0,0
0.8613626597580513,9.096637694366796e-12,0.0,0.48608531901232943,4.99614324898771,1.0,0.0,0.0,0
0.8582108646472073,3.649089155649348e-10,0.0,0.54560299255583,3.9357893450086134,1.0,0.0,0.0,0
0.870628430229824,3.920824192115906e-12,0.0,0.611581646348873,4.437247892193483,1.0,0.0,0.0,0
0.8716330568956588,4.732144446922533e-17,0.0,0.5492710581705623,4.752719710408901,1.0,0.0,0.0,0
0.9068207121062426,1.2293480467491333e-18,0.0,0.33021212210626516,5.428969176928031,1.0,0.0,0.0,0
0.9325548771120551,5.068615729766599e-19,0.0,0.2555146325959735,5.91960851137707,1.0,0.0,0.0,0
0.8819726316911396,2.7421653873882964e-19,0.0,0.2240848609303386,6.196780994846557,1.0,0.0,0.0,0
0.8470573208608259,5.4274407767656305e-18,0.0,0.35956909974454343,6.5174795677988335,1.0,0.0,0.0,0
0.7977612581700801,5.325501374831371e-20,0.0,0.48706059221679365,5.698108588797439,1.0,0.0,0.0,0
0.6976316491717351,3.238210022331717e-16,0.0,0.5255753407159163,4.543118699372962,1.0,0.0,0.0,0
