dangerous_proba,cos_wind_dir,dangerous,scenario,sin_wind_dir,speed,true,baseline,dangerous_indirect
0.002027027027027027,0.6145331797501783,0.0,1.0,0.8463170005426525,3.939118629908109,0.0,0.0,0
0.002027027027027027,0.6145331797501783,0.0,1.0,0.8463170005426525,3.3407807308970123,0.0,0.0,0
0.002027027027027027,0.41433677669159746,0.0,1.0,0.8463170005426525,3.024024312220087,0.0,0.0,0
0.017328519855595668,0.6145331797501783,0.0,1.0,0.8463170005426525,3.126789115646263,0.0,0.0,0
0.002027027027027027,0.6145331797501783,0.0,1.0,0.8463170005426525,3.72942756292204,0.0,0.0,0
0.002027027027027027,0.4942349831497495,0.0,1.0,0.8463170005426525,3.72942756292204,0.0,0.0,0
0.023273273273273273,0.6145331797501783,0.0,1.0,0.7505359499501794,4.173815789473686,0.0,0.0,0
0.002027027027027027,0.6145331797501783,0.0,1.0,0.5822248655970823,4.173815789473686,0.0,0.0,0
0.002027027027027027,0.7993389992113096,0.0,1.0,0.47318297396602516,4.173815789473686,0.0,0.0,0
0.002027027027027027,0.7993389992113096,0.0,1.0,-0.20431154557790362,4.572093023255817,0.0,0.0,0
0.002027027027027027,0.8531652274248561,0.0,1.0,-0.20431154557790362,5.225820105820106,0.0,0.0,0
0.002027027027027027,0.7995876002560117,0.0,1.0,-0.5795124049610543,8.189015151515148,0.0,0.0,0
0.002027027027027027,0.7995876002560117,0.0,1.0,-0.5795124049610543,6.638305555555554,0.0,0.0,0
0.002027027027027027,0.7995876002560117,0.0,1.0,-0.5795124049610543,7.916935483870967,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.5795124049610543,6.305113636363637,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.3423164194197953,5.443571428571428,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,0.04752145081860606,5.443571428571428,0.0,0.0,0
0.002027027027027027,0.91210026370549,0.0,1.0,0.26869514921596527,4.773871906841341,0.0,0.0,0
0.002027027027027027,0.7993389992113096,0.0,1.0,0.4444195556702424,4.773871906841341,0.0,0.0,0
0.002027027027027027,0.7993389992113096,0.0,1.0,0.7505359499501794,4.8655994550408765,0.0,0.0,0
0.002027027027027027,0.7537988915912405,0.0,1.0,0.7505359499501794,4.8655994550408765,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.7505359499501794,4.8655994550408765,0.0,0.0,0
0.002027027027027027,0.3444597316432937,0.0,1.0,0.7505359499501794,4.439809027777779,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.7505359499501794,6.665625,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.7505359499501794,4.110395833333328,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,3.939118629908109,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,3.939118629908109,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,3.72942756292204,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,3.72942756292204,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,4.317763157894738,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.7505359499501794,5.146774193548385,0.0,0.0,0
0.002027027027027027,0.6474045693924176,0.0,1.0,0.7345534938592664,4.572093023255817,0.0,0.0,0
0.002027027027027027,0.7993389992113096,0.0,1.0,0.26065523876063024,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.7934787068149273,0.0,1.0,-0.2661389818164553,5.280804311774459,0.0,0.0,0
0.002027027027027027,0.8531652274248561,0.0,1.0,-0.45896895370938806,7.259782608695656,0.0,0.0,0
0.002027027027027027,0.7995876002560117,0.0,1.0,-0.5795124049610543,7.259782608695656,0.0,0.0,0
0.002027027027027027,0.7995876002560117,0.0,1.0,-0.5795124049610543,8.189015151515148,0.0,0.0,0
0.002027027027027027,0.91210026370549,0.0,1.0,-0.2661389818164553,7.067982456140349,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.5795124049610543,6.305113636363637,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.21206383830879946,6.305113636363637,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,0.04752145081860606,5.898673300165838,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,0.04752145081860606,4.439175257731959,0.0,0.0,0
0.002027027027027027,0.7993389992113096,0.0,1.0,0.353632450569159,4.439809027777779,0.0,0.0,0
0.002027027027027027,0.7537988915912405,0.0,1.0,0.7505359499501794,3.7734074074074084,0.0,0.0,0
0.002027027027027027,0.6145331797501783,0.0,1.0,0.7505359499501794,3.7734074074074084,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,4.214945862335656,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,4.439809027777779,0.0,0.0,0
0.002027027027027027,0.6145331797501783,0.0,1.0,0.7505359499501794,4.607096171802052,0.0,0.0,0
0.002027027027027027,0.40167907864771396,0.0,1.0,0.7505359499501794,3.939118629908109,0.0,0.0,0
0.002027027027027027,0.6145331797501783,0.0,1.0,0.7505359499501794,3.939118629908109,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,3.939118629908109,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,4.607096171802052,0.0,0.0,0
0.002027027027027027,0.40167907864771396,0.0,1.0,0.8723784182456334,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.4942349831497495,0.0,1.0,0.7505359499501794,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.7505359499501794,4.681318681318683,0.0,0.0,0
0.002027027027027027,0.4838800475932211,0.0,1.0,0.7951124033531851,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.598253079440992,0.0,1.0,0.7345534938592664,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.7993389992113096,0.0,1.0,0.47318297396602516,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,0.47318297396602516,5.280804311774459,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.02706473781184919,5.714077669902914,0.0,0.0,0
0.002027027027027027,0.91210026370549,0.0,1.0,-0.2661389818164553,5.714077669902914,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.3423164194197953,5.714077669902914,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.21206383830879946,6.686898148148145,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.21206383830879946,5.443571428571428,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,0.04752145081860606,4.966908713692946,0.0,0.0,0
0.002027027027027027,0.8531652274248561,0.0,1.0,0.26869514921596527,4.439809027777779,0.0,0.0,0
0.002027027027027027,0.7537988915912405,0.0,1.0,0.7505359499501794,4.8655994550408765,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.7505359499501794,5.898673300165838,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,4.8655994550408765,0.0,0.0,0
0.002027027027027027,0.3444597316432937,0.0,1.0,0.8463170005426525,5.101456310679611,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,4.214945862335656,0.0,0.0,0
0.002027027027027027,0.5249038803119849,0.0,1.0,0.7505359499501794,4.572093023255817,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.7505359499501794,3.9566425120772917,0.0,0.0,0
0.002027027027027027,0.4942349831497495,0.0,1.0,0.9172281387374185,4.103863636363637,0.0,0.0,0
0.002027027027027027,0.4942349831497495,0.0,1.0,0.7505359499501794,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.40167907864771396,0.0,1.0,0.9172281387374185,5.898673300165838,0.0,0.0,0
0.002027027027027027,0.40167907864771396,0.0,1.0,0.9172281387374185,5.898673300165838,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.8723784182456334,5.898673300165838,0.0,0.0,0
0.002027027027027027,0.4838800475932211,0.0,1.0,0.8723784182456334,5.898673300165838,0.0,0.0,0
0.002027027027027027,0.4838800475932211,0.0,1.0,0.7951124033531851,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.4838800475932211,0.0,1.0,0.7951124033531851,4.103863636363637,0.0,0.0,0
0.023273273273273273,0.4838800475932211,0.0,1.0,0.7951124033531851,4.103863636363637,0.0,0.0,0
0.023273273273273273,0.5249341272207342,0.0,1.0,0.7656304987006853,4.103863636363637,0.0,0.0,0
0.002027027027027027,0.7847919628425387,0.0,1.0,0.48451393996575964,4.173815789473686,0.0,0.0,0
0.002027027027027027,0.7934787068149273,0.0,1.0,-0.45896895370938806,6.329229480737018,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.5795124049610543,6.046666666666666,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.3423164194197953,4.966908713692946,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,0.04752145081860606,5.443571428571428,0.0,0.0,0
0.002027027027027027,0.6474045693924176,0.0,1.0,0.04752145081860606,4.214945862335656,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.04752145081860606,3.7734074074074084,0.0,0.0,0
0.002027027027027027,0.6511759306622623,0.0,1.0,0.8463170005426525,5.6625000000000005,0.0,0.0,0
0.002027027027027027,0.3444597316432937,0.0,1.0,0.7505359499501794,4.8655994550408765,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.8723784182456334,4.214945862335656,0.0,0.0,0
0.002027027027027027,0.1968946295187723,0.0,1.0,0.9638991162461732,3.7734074074074084,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.9172281387374185,4.214945862335656,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.9172281387374185,5.280804311774459,0.0,0.0,0
0.002027027027027027,0.40167907864771396,0.0,1.0,0.9172281387374185,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.9172281387374185,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.9638991162461732,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.9638991162461732,4.681318681318683,0.0,0.0,0
0.002027027027027027,0.41433677669159746,0.0,1.0,0.8463170005426525,4.681318681318683,0.0,0.0,0
0.002027027027027027,0.40167907864771396,0.0,1.0,0.9172281387374185,5.169124634502926,0.0,0.0,0
0.002027027027027027,0.598253079440992,0.0,1.0,0.9172281387374185,5.898673300165838,0.0,0.0,0
0.023273273273273273,0.1968946295187723,0.0,1.0,0.7951124033531851,4.103863636363637,0.0,0.0,0
0.023273273273273273,0.5249341272207342,0.0,1.0,0.8206547473360088,4.103863636363637,0.0,0.0,0
0.023273273273273273,0.5811175871653959,0.0,1.0,0.26368884286393013,4.103863636363637,0.0,0.0,0
0.002027027027027027,0.7934787068149273,0.0,1.0,-0.45896895370938806,4.572093023255817,0.0,0.0,0
0.002027027027027027,0.0976675301502056,0.0,1.0,-0.45896895370938806,5.205151515151514,0.0,0.0,0
0.002027027027027027,0.7934787068149273,0.0,1.0,-0.5989603596297839,4.813584474885845,0.0,0.0,0
0.002027027027027027,0.8573121590906653,0.0,1.0,-0.5795124049610543,5.714077669902914,0.0,0.0,0
0.002027027027027027,0.91210026370549,0.0,1.0,-0.03990149911757222,4.773871906841341,0.0,0.0,0
0.002027027027027027,0.8531652274248561,0.0,1.0,-0.05813185029844165,4.760877862595421,0.0,0.0,0
0.002027027027027027,0.3094423128395963,0.0,1.0,-0.38584743462147325,4.448159509202453,0.0,0.0,0
0.002027027027027027,0.41433677669159746,0.0,1.0,0.04752145081860606,3.7734074074074084,0.0,0.0,0
0.002027027027027027,0.2942226468004525,0.0,1.0,0.04752145081860606,3.3407807308970123,0.0,0.0,0
0.002027027027027027,0.6145331797501783,0.0,1.0,0.8463170005426525,3.7734074074074084,0.0,0.0,0
0.002027027027027027,0.3444597316432937,0.0,1.0,0.8463170005426525,4.214945862335656,0.0,0.0,0
0.002027027027027027,0.3444597316432937,0.0,1.0,0.8463170005426525,3.284760498687665,0.0,0.0,0
0.002027027027027027,0.41433677669159746,0.0,1.0,0.8463170005426525,3.126789115646263,0.0,0.0,0
0.017328519855595668,0.1154689150906017,0.0,1.0,0.9638991162461732,3.126789115646263,0.0,0.0,0
0.017328519855595668,0.5249038803119849,0.0,1.0,0.8463170005426525,2.8688841201716753,0.0,0.0,0
0.002027027027027027,0.4942349831497495,0.0,1.0,0.8463170005426525,3.939118629908109,0.0,0.0,0
0.002027027027027027,0.4942349831497495,0.0,1.0,0.8463170005426525,4.607096171802052,0.0,0.0,0
0.002027027027027027,0.41433677669159746,0.0,1.0,0.8463170005426525,4.681318681318683,0.0,0.0,0
0.002027027027027027,0.40167907864771396,0.0,1.0,0.9172281387374185,4.103863636363637,0.0,0.0,0
