speed,dangerous,sin_wind_dir,dangerous_proba,scenario,cos_wind_dir,true,baseline,dangerous_indirect
5.8633847,0.0,0.85927314,0.0013951309,1.0,0.4695324,0.0,0.0,0
6.0803046,0.0,0.83935356,0.0012447389,1.0,0.44157803,0.0,0.0,0
6.2000713,0.0,0.8385802,0.0012238001,1.0,0.35036698,0.0,0.0,0
5.7293453,0.0,0.7671748,0.001101514,1.0,0.38075858,0.0,0.0,0
4.799503,0.0,0.5943643,0.0017940516,1.0,0.425238,0.0,0.0,0
4.5989656,0.0,0.38424608,0.001199637,1.0,0.3559318,0.0,0.0,0
4.1644874,0.0,0.33923566,0.0018430119,1.0,0.5203555,0.0,0.0,0
4.428044,0.0,-0.15774071,0.0016092493,1.0,0.6627666,0.0,0.0,0
5.0932984,0.0,-0.38075206,0.00039930255,1.0,0.69068646,0.0,0.0,0
5.797235,0.0,-0.44232976,0.0003615332,1.0,0.790317,0.0,0.0,0
5.2630296,0.0,-0.43125042,0.00024988115,1.0,0.8125154,0.0,0.0,0
4.8327217,0.0,-0.046587065,0.00041633967,1.0,0.8133179,0.0,0.0,0
5.1995697,0.0,0.2687495,0.0007768058,1.0,0.7598081,0.0,0.0,0
4.4166446,0.0,0.35889694,0.0031539763,1.0,0.6781729,0.0,0.0,0
4.1695743,0.0,0.47774267,0.0069703674,1.0,0.6250158,0.0,0.0,0
4.55647,0.0,0.7421476,0.002626113,1.0,0.5365125,0.0,0.0,0
4.775978,0.0,0.7869233,0.0029988834,1.0,0.44357806,0.0,0.0,0
4.441565,0.0,0.8164836,0.0017415563,1.0,0.3824692,0.0,0.0,0
4.3581705,0.0,0.8917922,0.0022171184,1.0,0.29610738,0.0,0.0,0
5.020622,0.0,0.8947933,0.0023016601,1.0,0.30830243,0.0,0.0,0
5.068648,0.0,0.8858584,0.0018312235,1.0,0.37813145,0.0,0.0,0
5.48157,0.0,0.8936023,0.0013693117,1.0,0.39902553,0.0,0.0,0
5.3929033,0.0,0.8959239,0.0016212288,1.0,0.2974678,0.0,0.0,0
5.475862,0.0,0.8998771,0.0027085699,1.0,0.21944429,0.0,0.0,0
5.1242294,0.0,0.8862432,0.0008242268,1.0,0.19292964,0.0,0.0,0
4.8601103,0.0,0.8889507,0.00059244735,1.0,0.28350753,0.0,0.0,0
5.1674275,0.0,0.86186296,0.0026916885,1.0,0.3462256,0.0,0.0,0
4.4341016,0.0,0.67518723,0.014854945,1.0,0.43648076,0.0,0.0,0
3.6170805,0.0,0.51978993,0.013588853,1.0,0.43658695,0.0,0.0,0
3.716289,0.0,0.21576697,0.0038526508,1.0,0.48811954,0.0,0.0,0
4.415323,0.0,-0.45129046,0.0005424018,1.0,0.5806773,0.0,0.0,0
5.7813206,0.0,-0.6036615,0.000630585,1.0,0.795718,0.0,0.0,0
5.3120413,0.0,-0.52902615,0.0010244903,1.0,0.5224787,0.0,0.0,0
5.1355033,0.0,-0.5880958,0.00051645265,1.0,0.72784215,0.0,0.0,0
4.970192,0.0,-0.38886344,0.00043145582,1.0,0.75927854,0.0,0.0,0
4.333964,0.0,-0.04570242,0.0016829475,1.0,0.8344363,0.0,0.0,0
4.216603,0.0,0.09737712,0.002546007,1.0,0.7204596,0.0,0.0,0
3.9814677,0.0,0.3594573,0.005165937,1.0,0.5557997,0.0,0.0,0
3.8423603,0.0,0.52643514,0.01113687,1.0,0.3815647,0.0,0.0,0
3.4711988,0.0,0.4425724,0.019162241,1.0,0.24990246,0.0,0.0,0
3.4450216,0.0,0.7764545,0.017390186,1.0,0.4841845,0.0,0.0,0
3.6751077,0.0,0.82867116,0.014831536,1.0,0.37225237,0.0,0.0,0
3.2284365,0.0,0.7963555,0.013002101,1.0,0.33719897,0.0,0.0,0
3.4619257,0.0,0.87871933,0.005208444,1.0,0.3279709,0.0,0.0,0
3.7812898,0.0,0.898645,0.0076087927,1.0,0.24653056,0.0,0.0,0
3.7732332,0.0,0.76706254,0.003729957,1.0,0.48045868,0.0,0.0,0
4.2347255,0.0,0.85425144,0.0015132489,1.0,0.4668894,0.0,0.0,0
4.4840055,0.0,0.8398656,0.0024342453,1.0,0.47941205,0.0,0.0,0
4.339822,0.0,0.8570591,0.017028285,1.0,0.39804238,0.0,0.0,0
4.4131393,0.0,0.7941271,0.00819114,1.0,0.47151697,0.0,0.0,0
4.695575,0.0,0.65724295,0.014736954,1.0,0.46027178,0.0,0.0,0
3.9983835,0.0,0.6226176,0.014244075,1.0,0.57528067,0.0,0.0,0
4.1286283,0.0,0.2432151,0.002098774,1.0,0.5995307,0.0,0.0,0
4.1780996,0.0,-0.3041492,0.0012110982,1.0,0.7343172,0.0,0.0,0
5.0170016,0.0,-0.5530891,0.0008306147,1.0,0.8297302,0.0,0.0,0
6.032345,0.0,-0.5599993,0.0016148445,1.0,0.8448806,0.0,0.0,0
5.2259746,0.0,-0.5282571,0.002127376,1.0,0.77494454,0.0,0.0,0
4.953081,0.0,-0.29510516,0.0014540628,1.0,0.84839076,0.0,0.0,0
4.8658137,0.0,-0.114453696,0.0013031736,1.0,0.81669164,0.0,0.0,0
4.392344,0.0,-0.046458192,0.0014713437,1.0,0.74793285,0.0,0.0,0
4.2033668,0.0,0.28463444,0.0032317303,1.0,0.81166255,0.0,0.0,0
4.29091,0.0,0.42144325,0.0013559168,1.0,0.7645119,0.0,0.0,0
3.8404477,0.0,0.5843641,0.0016706247,1.0,0.7235988,0.0,0.0,0
4.1711907,0.0,0.80365497,0.00216596,1.0,0.5526648,0.0,0.0,0
3.9314861,0.0,0.8471739,0.0028118307,1.0,0.45661783,0.0,0.0,0
3.010543,0.0,0.7539269,0.03539986,1.0,0.5952672,0.0,0.0,0
3.1002085,0.0,0.6124924,0.010616103,1.0,0.6628222,0.0,0.0,0
3.3198285,0.0,0.7223523,0.018863553,1.0,0.58462656,0.0,0.0,0
3.7018924,0.0,0.8579144,0.017617457,1.0,0.50356865,0.0,0.0,0
3.6512358,0.0,0.7561166,0.025316747,1.0,0.5334408,0.0,0.0,0
3.7069256,0.0,0.8029168,0.018239846,1.0,0.59091055,0.0,0.0,0
4.0922117,0.0,0.8709115,0.005356936,1.0,0.52958953,0.0,0.0,0
4.107655,0.0,0.80351293,0.011899066,1.0,0.5605754,0.0,0.0,0
4.402969,0.0,0.82971305,0.014958604,1.0,0.5495884,0.0,0.0,0
4.154516,0.0,0.7600995,0.027133215,1.0,0.5420274,0.0,0.0,0
3.9834619,0.0,0.52119225,0.0075196717,1.0,0.57910514,0.0,0.0,0
3.6881673,0.0,0.3737375,0.010914834,1.0,0.64093477,0.0,0.0,0
4.58123,0.0,-0.42861226,0.0016417883,1.0,0.7747757,0.0,0.0,0
6.283381,0.0,-0.5484169,0.001551183,1.0,0.8398965,0.0,0.0,0
7.1343627,0.0,-0.52577454,0.002218333,1.0,0.8392792,0.0,0.0,0
6.6173325,0.0,-0.4517383,0.001137747,1.0,0.89806986,0.0,0.0,0
6.478105,0.0,-0.51439136,0.00041407015,1.0,0.87675035,0.0,0.0,0
5.4656053,0.0,-0.42878997,0.0008969821,1.0,0.8584846,0.0,0.0,0
4.918155,0.0,-0.16113256,0.002335916,1.0,0.89122885,0.0,0.0,0
4.627224,0.0,0.13565391,0.0019770635,1.0,0.89713967,0.0,0.0,0
4.536226,0.0,0.31090578,0.004667455,1.0,0.74453783,0.0,0.0,0
3.9045594,0.0,0.51359487,0.002497475,1.0,0.7898262,0.0,0.0,0
3.9913726,0.0,0.68620056,0.0010168934,1.0,0.7007675,0.0,0.0,0
3.8187132,0.0,0.7562114,0.002111791,1.0,0.61381924,0.0,0.0,0
3.6671736,0.0,0.80870694,0.0026508814,1.0,0.55509335,0.0,0.0,0
3.2473562,0.0,0.801089,0.011742137,1.0,0.58372056,0.0,0.0,0
4.0817437,0.0,0.7808779,0.0033409803,1.0,0.5457521,0.0,0.0,0
3.787009,0.0,0.84419024,0.009394396,1.0,0.5077136,0.0,0.0,0
3.9737518,0.0,0.79864013,0.009370699,1.0,0.6269355,0.0,0.0,0
4.011051,0.0,0.88185537,0.005149495,1.0,0.52882844,0.0,0.0,0
3.7132201,0.0,0.7915454,0.0068405336,1.0,0.55458724,0.0,0.0,0
4.2313995,0.0,0.79149944,0.0024770305,1.0,0.59775925,0.0,0.0,0
4.7739325,0.0,0.8259611,0.00424254,1.0,0.5585904,0.0,0.0,0
4.7352223,0.0,0.7584307,0.0047304477,1.0,0.6166955,0.0,0.0,0
4.986274,0.0,0.7060637,0.0020226366,1.0,0.63591605,0.0,0.0,0
4.9397197,0.0,0.6428907,0.0012188973,1.0,0.6691374,0.0,0.0,0
4.8920903,0.0,0.30642688,0.001102703,1.0,0.7837696,0.0,0.0,0
5.964836,0.0,-0.24694043,0.00027675965,1.0,0.867469,0.0,0.0,0
6.3129706,0.0,-0.4120869,0.0002659446,1.0,0.87046784,0.0,0.0,0
6.060398,0.0,-0.2540981,0.0004084352,1.0,0.877346,0.0,0.0,0
6.0047603,0.0,-0.18631119,0.0004305386,1.0,0.86163056,0.0,0.0,0
5.7230005,0.0,-0.0850173,0.00034575272,1.0,0.90353185,0.0,0.0,0
5.614525,0.0,0.33502144,0.0005030653,1.0,0.893118,0.0,0.0,0
5.46424,0.0,0.3550643,0.0007417879,1.0,0.88634163,0.0,0.0,0
5.4271684,0.0,0.42741573,0.00095331104,1.0,0.84667766,0.0,0.0,0
5.6152525,0.0,0.5949012,0.002424476,1.0,0.77888614,0.0,0.0,0
5.169024,0.0,0.68489563,0.0019451791,1.0,0.676032,0.0,0.0,0
5.02733,0.0,0.7386176,0.0014160675,1.0,0.6182959,0.0,0.0,0
5.0018697,0.0,0.77606714,0.00047035943,1.0,0.61365545,0.0,0.0,0
4.827801,0.0,0.764311,0.0012002485,1.0,0.61318284,0.0,0.0,0
4.369725,0.0,0.7835157,0.00086484343,1.0,0.62793607,0.0,0.0,0
4.1804714,0.0,0.7437107,0.0005012758,1.0,0.6218818,0.0,0.0,0
4.257084,0.0,0.73699933,0.00053364836,1.0,0.68096715,0.0,0.0,0
4.249119,0.0,0.7744378,0.0010111704,1.0,0.61289483,0.0,0.0,0
4.1344104,0.0,0.76050526,0.00080584025,1.0,0.6033198,0.0,0.0,0
4.3993397,0.0,0.81252944,0.0008852501,1.0,0.5709516,0.0,0.0,0
4.356837,0.0,0.74211365,0.0015182637,1.0,0.5960083,0.0,0.0,0
4.8662744,0.0,0.7288979,0.0021436317,1.0,0.6318882,0.0,0.0,0
5.202151,0.0,0.65901583,0.00040656593,1.0,0.6362727,0.0,0.0,0
5.1052756,0.0,0.5760771,0.00080794346,1.0,0.6600061,0.0,0.0,0
4.8476033,0.0,0.41419527,0.0010903551,1.0,0.74700516,0.0,0.0,0
5.2279305,0.0,0.11437459,0.00056872115,1.0,0.86408246,0.0,0.0,0
5.9606915,0.0,-0.14778501,0.0004275717,1.0,0.8786841,0.0,0.0,0
5.9930835,0.0,-0.17610878,0.00042372334,1.0,0.88500154,0.0,0.0,0
6.0197096,0.0,-0.19220139,0.00014617098,1.0,0.9051442,0.0,0.0,0
5.834483,0.0,-0.16072081,0.00016187408,1.0,0.89219826,0.0,0.0,0
5.6465693,0.0,0.22616006,0.00020488535,1.0,0.8954568,0.0,0.0,0
5.6163616,0.0,0.30263475,0.00038632794,1.0,0.8900203,0.0,0.0,0
5.518485,0.0,0.4547788,0.00061837916,1.0,0.8643903,0.0,0.0,0
5.60604,0.0,0.5143338,0.00076787063,1.0,0.7870827,0.0,0.0,0
5.463218,0.0,0.58724165,0.0005074871,1.0,0.74372935,0.0,0.0,0
5.397944,0.0,0.6654505,0.00068332785,1.0,0.656472,0.0,0.0,0
5.478442,0.0,0.72153324,0.0005138727,1.0,0.63841236,0.0,0.0,0
5.288547,0.0,0.7554342,0.0010599515,1.0,0.6256648,0.0,0.0,0
5.7680054,0.0,0.7783105,0.0018138023,1.0,0.58928555,0.0,0.0,0
4.885859,0.0,0.74269384,0.00054865703,1.0,0.60892403,0.0,0.0,0
5.0866566,0.0,0.73222905,0.0009841631,1.0,0.6260926,0.0,0.0,0
5.0598,0.0,0.7929136,0.0007739408,1.0,0.59301263,0.0,0.0,0
4.67645,0.0,0.78582484,0.00051212776,1.0,0.60241276,0.0,0.0,0
5.530787,0.0,0.7955696,0.00033289168,1.0,0.61035556,0.0,0.0,0
5.508113,0.0,0.7593531,0.00028672832,1.0,0.60199827,0.0,0.0,0
5.403634,0.0,0.7755802,0.0010677986,1.0,0.58606625,0.0,0.0,0
5.2533884,0.0,0.6688392,0.00059386774,1.0,0.59764564,0.0,0.0,0
5.108586,0.0,0.5774938,0.0011276938,1.0,0.7199435,0.0,0.0,0
5.263717,0.0,0.3074808,0.00088308577,1.0,0.8415817,0.0,0.0,0
5.7101107,0.0,-0.10068149,0.00041866253,1.0,0.8681265,0.0,0.0,0
5.9728518,0.0,-0.03578487,0.0003194438,1.0,0.8793891,0.0,0.0,0
5.8526464,0.0,-0.046155013,0.00038993458,1.0,0.8988226,0.0,0.0,0
6.00521,0.0,0.04774447,0.000353351,1.0,0.90665734,0.0,0.0,0
5.632714,0.0,0.1563634,0.000274897,1.0,0.88145804,0.0,0.0,0
5.443048,0.0,0.22886768,0.0005006104,1.0,0.8580558,0.0,0.0,0
5.3883185,0.0,0.25348797,0.00044441002,1.0,0.8915584,0.0,0.0,0
5.470476,0.0,0.45003325,0.0005869452,1.0,0.8498854,0.0,0.0,0
5.4177523,0.0,0.63087976,0.00071878626,1.0,0.8041269,0.0,0.0,0
4.86182,0.0,0.680164,0.0011383313,1.0,0.6364037,0.0,0.0,0
4.2481136,0.0,0.6716208,0.0040944656,1.0,0.6244257,0.0,0.0,0
5.3046184,0.0,0.6420468,0.0004684339,1.0,0.6672689,0.0,0.0,0
5.6082916,0.0,0.7452914,0.0004463796,1.0,0.5441435,0.0,0.0,0
5.4416323,0.0,0.7926769,0.00042300316,1.0,0.45901906,0.0,0.0,0
4.6960588,0.0,0.7904402,0.0047624856,1.0,0.4667427,0.0,0.0,0
4.6145577,0.0,0.79631597,0.0037831008,1.0,0.58199227,0.0,0.0,0
6.1236877,0.0,0.76879793,0.00066815544,1.0,0.59977365,0.0,0.0,0
5.475464,0.0,0.83688474,0.0006449177,1.0,0.49860078,0.0,0.0,0
6.2109876,0.0,0.8690522,0.0014728514,1.0,0.2802224,0.0,0.0,0
6.222142,0.0,0.8577953,0.0012502451,1.0,0.30145,0.0,0.0,0
5.6535444,0.0,0.8521107,0.000559384,1.0,0.28652927,0.0,0.0,0
5.7129292,0.0,0.7204306,0.00064546254,1.0,0.5136254,0.0,0.0,0
5.2102466,0.0,0.59909433,0.0010290085,1.0,0.53744316,0.0,0.0,0
4.9679365,0.0,0.36363992,0.0013037707,1.0,0.52919585,0.0,0.0,0
5.2498317,0.0,0.024147527,0.0010639998,1.0,0.76416606,0.0,0.0,0
5.7772512,0.0,-0.175172,0.0008076706,1.0,0.860395,0.0,0.0,0
5.5919952,0.0,-0.41422364,0.00026507332,1.0,0.85833347,0.0,0.0,0
5.584372,0.0,-0.22810358,0.00028619272,1.0,0.862393,0.0,0.0,0
5.32489,0.0,-0.06429597,0.00026492827,1.0,0.7984069,0.0,0.0,0
4.586449,0.0,0.10674323,0.00075621775,1.0,0.796544,0.0,0.0,0
5.200149,0.0,0.43357775,0.00059319206,1.0,0.75598484,0.0,0.0,0
5.266799,0.0,0.47731355,0.0009963219,1.0,0.7608082,0.0,0.0,0
4.5114584,0.0,0.55177075,0.0015570875,1.0,0.55038315,0.0,0.0,0
4.86172,0.0,0.6134386,0.0010825869,1.0,0.5599184,0.0,0.0,0
4.524455,0.0,0.75761455,0.0040761842,1.0,0.55289686,0.0,0.0,0
3.727602,0.0,0.3675099,0.024719298,1.0,-0.058821283,0.0,0.0,0
3.9251268,0.0,0.54199153,0.008753808,1.0,0.5050951,0.0,0.0,0
4.493267,0.0,0.73779523,0.0020027738,1.0,0.39727828,0.0,0.0,0
4.656143,0.0,0.7960318,0.0033203033,1.0,0.34666786,0.0,0.0,0
5.433224,0.0,0.9069702,0.0042524566,1.0,0.2673968,0.0,0.0,0
3.9711246,0.0,0.86042243,0.0042961678,1.0,0.3195979,0.0,0.0,0
3.6058655,0.0,0.7788248,0.013506267,1.0,0.517476,0.0,0.0,0
4.300731,0.0,0.77171916,0.006474897,1.0,0.5319192,0.0,0.0,0
4.690854,0.0,0.7660267,0.005149278,1.0,0.5440803,0.0,0.0,0
4.8099427,0.0,0.7890002,0.004324643,1.0,0.52700233,0.0,0.0,0
5.3918576,0.0,0.6335399,0.0010434665,1.0,0.48889744,0.0,0.0,0
4.747896,0.0,0.56705356,0.002891644,1.0,0.48939794,0.0,0.0,0
4.389704,0.0,0.33422226,0.0033447742,1.0,0.55431044,0.0,0.0,0
4.590857,0.0,0.40615094,0.0010262855,1.0,0.6738927,0.0,0.0,0
4.860856,0.0,-0.38262844,0.00029552204,1.0,0.77666014,0.0,0.0,0
5.372236,0.0,-0.30663583,0.00054481195,1.0,0.88030815,0.0,0.0,0
5.4618254,0.0,-0.18601616,0.0007840684,1.0,0.7998326,0.0,0.0,0
5.3003254,0.0,-0.19884686,0.001753105,1.0,0.7290583,0.0,0.0,0
4.951852,0.0,-0.01335206,0.00092018384,1.0,0.7894524,0.0,0.0,0
4.862686,0.0,0.25970596,0.0011538106,1.0,0.64073634,0.0,0.0,0
4.548477,0.0,0.3603678,0.002143135,1.0,0.6725402,0.0,0.0,0
4.0300245,0.0,0.433149,0.0029094464,1.0,0.6439984,0.0,0.0,0
4.0860853,0.0,0.6911397,0.003731309,1.0,0.6052334,0.0,0.0,0
4.8632536,0.0,0.7473257,0.0019789406,1.0,0.49967837,0.0,0.0,0
4.456132,0.0,0.80386037,0.004972743,1.0,0.4437264,0.0,0.0,0
4.0605707,0.0,0.8511567,0.005922032,1.0,0.397678,0.0,0.0,0
4.225983,0.0,0.842484,0.007806036,1.0,0.31919926,0.0,0.0,0
4.311262,0.0,0.8429214,0.002984128,1.0,0.49283785,0.0,0.0,0
4.0857205,0.0,0.8514908,0.0020810685,1.0,0.45212168,0.0,0.0,0
5.057856,0.0,0.90164936,0.0019046764,1.0,0.29105982,0.0,0.0,0
5.3209243,0.0,0.91053605,0.0006788591,1.0,0.34604725,0.0,0.0,0
5.4814067,0.0,0.8771272,0.0012089061,1.0,0.4099474,0.0,0.0,0
5.886417,0.0,0.885938,0.0020531125,1.0,0.3668646,0.0,0.0,0
5.449709,0.0,0.84758997,0.002013655,1.0,0.46262372,0.0,0.0,0
4.1239123,0.0,0.5850301,0.0050808974,1.0,0.60376656,0.0,0.0,0
4.3052063,0.0,0.44519454,0.0036745474,1.0,0.60433364,0.0,0.0,0
4.320796,0.0,-0.0645875,0.0016472396,1.0,0.70539474,0.0,0.0,0
4.8297873,0.0,-0.4516101,0.00045156665,1.0,0.7715548,0.0,0.0,0
5.8499994,0.0,-0.6539607,0.00061838207,1.0,0.8696545,0.0,0.0,0
5.934849,0.0,-0.7254388,0.0005109424,1.0,0.75888884,0.0,0.0,0
5.2353044,0.0,-0.6050421,0.00028836634,1.0,0.83244896,0.0,0.0,0
4.7987504,0.0,-0.41858965,0.00043269809,1.0,0.83086324,0.0,0.0,0
3.8910258,0.0,-0.5607523,0.0012691076,1.0,0.8263663,0.0,0.0,0
2.0250003,0.0,-0.73591834,0.36239144,3.0,0.1333775,0.0,0.0,0
2.3983798,0.0,0.24803987,0.18978785,1.0,0.39192438,0.0,0.0,0
2.57602,0.0,0.41183752,0.22067247,1.0,0.36873326,0.0,0.0,0
1.8090552,1.0,-0.044489894,0.54347306,1.0,0.5024133,0.0,1.0,0
2.63017,0.0,-0.1414135,0.22203918,1.0,0.5923522,0.0,0.0,0
3.347164,0.0,0.804353,0.013578534,1.0,0.45528692,0.0,0.0,0
3.0365345,0.0,0.44594917,0.03715367,1.0,0.5454812,0.0,0.0,0
3.4876063,0.0,0.57698226,0.011034116,1.0,0.5969832,0.0,0.0,0
3.7814872,0.0,0.6231536,0.0141555015,1.0,0.5347709,0.0,0.0,0
4.028278,0.0,0.7532589,0.010492225,1.0,0.53143877,0.0,0.0,0
4.326319,0.0,0.7622743,0.002722097,1.0,0.5789693,0.0,0.0,0
4.232472,0.0,0.8144361,0.006545445,1.0,0.5617779,0.0,0.0,0
4.655775,0.0,0.8416119,0.0034731291,1.0,0.51550376,0.0,0.0,0
4.4854994,0.0,0.6100976,0.002351619,1.0,0.5282638,0.0,0.0,0
4.2091975,0.0,0.37254712,0.0067722746,1.0,0.55017805,0.0,0.0,0
3.6745548,0.0,0.39406535,0.017505785,1.0,0.5620483,0.0,0.0,0
3.9484837,0.0,-0.6435232,0.02966265,1.0,0.6974368,0.0,0.0,0
4.902092,0.0,-0.79135406,0.0014243814,1.0,0.68160355,0.0,0.0,0
5.592743,0.0,-0.75663376,0.00552385,1.0,0.7844041,0.0,0.0,0
5.2107096,0.0,-0.7569082,0.0012411021,1.0,0.69217134,0.0,0.0,0
6.8037224,0.0,-0.71812284,0.0022639008,1.0,0.7665252,0.0,0.0,0
6.0144415,0.0,-0.6158128,0.00040288697,1.0,0.8462199,0.0,0.0,0
