speed,dangerous,sin_wind_dir,dangerous_proba,scenario,cos_wind_dir,true,baseline,dangerous_indirect
5.4303823,0.0,0.29011214,0.00018952541,1.0,0.8447308,0.0,0.0,0
5.7844815,0.0,-0.06644554,0.0001219596,1.0,0.8569486,0.0,0.0,0
5.960371,0.0,-0.08523739,0.00012894673,1.0,0.9062673,0.0,0.0,0
5.9257226,0.0,-0.050981287,0.0002567466,1.0,0.91488606,0.0,0.0,0
5.91562,0.0,0.09174618,0.00014525784,1.0,0.9037965,0.0,0.0,0
5.6213717,0.0,0.24224477,0.00031853752,1.0,0.8925508,0.0,0.0,0
5.4121995,0.0,0.19972341,0.00031535875,1.0,0.89884394,0.0,0.0,0
5.4209766,0.0,0.351083,0.00018970693,1.0,0.8856138,0.0,0.0,0
5.6441774,0.0,0.5245193,0.00027401594,1.0,0.82298106,0.0,0.0,0
5.5625253,0.0,0.60700047,0.00025804946,1.0,0.7371718,0.0,0.0,0
5.14107,0.0,0.654178,0.00035137124,1.0,0.6735239,0.0,0.0,0
4.7041206,0.0,0.72096246,0.00084690173,1.0,0.56564057,0.0,0.0,0
5.221104,0.0,0.65801936,0.00067596073,1.0,0.67134315,0.0,0.0,0
5.6040826,0.0,0.76891595,0.0005475672,1.0,0.5277895,0.0,0.0,0
5.6011047,0.0,0.8128223,0.00038048925,1.0,0.49315152,0.0,0.0,0
4.604059,0.0,0.7752612,0.0016752476,1.0,0.54476875,0.0,0.0,0
5.2743187,0.0,0.7820787,0.00095143047,1.0,0.5481674,0.0,0.0,0
5.93086,0.0,0.8314461,0.00028620503,1.0,0.52172613,0.0,0.0,0
7.587539,0.0,0.90280986,0.00033792175,1.0,0.24588828,0.0,0.0,0
6.7957196,0.0,0.8899712,0.0005594544,1.0,0.32876244,0.0,0.0,0
5.781138,0.0,0.8806607,0.00040708078,1.0,0.28165486,0.0,0.0,0
5.9109526,0.0,0.8673606,0.00039183424,1.0,0.494209,0.0,0.0,0
5.4934564,0.0,0.76757,0.00017094432,1.0,0.5194464,0.0,0.0,0
4.835533,0.0,0.6045053,0.00041160535,1.0,0.5290681,0.0,0.0,0
4.804393,0.0,0.1484029,0.0010812274,1.0,0.6533781,0.0,0.0,0
5.6234612,0.0,-0.13187793,0.0006034922,1.0,0.81136435,0.0,0.0,0
5.413528,0.0,-0.38372487,0.00015768221,1.0,0.83563316,0.0,0.0,0
5.7009745,0.0,-0.4373543,0.00023498657,1.0,0.88915807,0.0,0.0,0
5.26933,0.0,-0.29007792,0.00020217821,1.0,0.8257345,0.0,0.0,0
5.2621493,0.0,-0.060383733,0.0002647351,1.0,0.8172562,0.0,0.0,0
4.9777527,0.0,0.22240828,0.00064402557,1.0,0.8507502,0.0,0.0,0
5.4997935,0.0,0.39115402,0.00047193829,1.0,0.83381057,0.0,0.0,0
4.891657,0.0,0.6339336,0.00026626632,1.0,0.6729273,0.0,0.0,0
4.9368873,0.0,0.6620769,0.00038247893,1.0,0.48966312,0.0,0.0,0
4.934809,0.0,0.69714797,0.0004895768,1.0,0.59170455,0.0,0.0,0
2.9328501,0.0,0.023547376,0.091843404,1.0,-0.10149969,0.0,0.0,0
3.5407934,0.0,0.4316728,0.0287959,1.0,0.48712385,0.0,0.0,0
4.0045123,0.0,0.75289226,0.0026652338,1.0,0.46483475,0.0,0.0,0
4.835715,0.0,0.77459913,0.00049626414,1.0,0.4183945,0.0,0.0,0
5.6345696,0.0,0.89128983,0.00077580975,1.0,0.2532813,0.0,0.0,0
5.0757914,0.0,0.891565,0.0008985671,1.0,0.28513604,0.0,0.0,0
3.8468282,0.0,0.82169783,0.0055274423,1.0,0.5263891,0.0,0.0,0
3.3449178,0.0,0.7564745,0.0125299785,1.0,0.5620187,0.0,0.0,0
3.8123012,0.0,0.78490424,0.0036678812,1.0,0.56302893,0.0,0.0,0
4.7632837,0.0,0.82091457,0.0021570167,1.0,0.49440467,0.0,0.0,0
5.4014034,0.0,0.83505714,0.00067415804,1.0,0.50689846,0.0,0.0,0
4.971589,0.0,0.6995195,0.0004890248,1.0,0.48994046,0.0,0.0,0
4.8778496,0.0,0.636121,0.0003547536,1.0,0.5156719,0.0,0.0,0
4.9340663,0.0,0.5262955,0.00044277418,1.0,0.58860564,0.0,0.0,0
4.67127,0.0,0.38788274,0.00028337553,1.0,0.67990875,0.0,0.0,0
4.7780805,0.0,-0.3384694,0.00019883343,1.0,0.8038956,0.0,0.0,0
5.149397,0.0,-0.38365924,0.0010529441,1.0,0.7924889,0.0,0.0,0
5.046501,0.0,-0.35155064,0.0014353155,1.0,0.7163018,0.0,0.0,0
5.2797785,0.0,-0.12537089,0.0006388909,1.0,0.80097336,0.0,0.0,0
4.969778,0.0,-0.09172216,0.000678493,1.0,0.7554581,0.0,0.0,0
4.643233,0.0,0.1729679,0.0010969458,1.0,0.832079,0.0,0.0,0
4.3139324,0.0,0.19312519,0.0027120318,1.0,0.7041527,0.0,0.0,0
4.1204653,0.0,0.6395648,0.0070213834,1.0,0.68014544,0.0,0.0,0
4.911087,0.0,0.7171244,0.00096478796,1.0,0.49362734,0.0,0.0,0
4.6575212,0.0,0.7940319,0.0008387727,1.0,0.42126054,0.0,0.0,0
4.6146836,0.0,0.85454637,0.001239299,1.0,0.4614018,0.0,0.0,0
4.4644604,0.0,0.88580537,0.0023830284,1.0,0.3190863,0.0,0.0,0
4.2733674,0.0,0.819593,0.008985408,1.0,0.48695165,0.0,0.0,0
4.028465,0.0,0.84159726,0.0039951345,1.0,0.4300968,0.0,0.0,0
5.040876,0.0,0.8997434,0.00048759233,1.0,0.31103995,0.0,0.0,0
5.388531,0.0,0.8945804,0.0011333812,1.0,0.33571258,0.0,0.0,0
5.781313,0.0,0.89054334,0.0007036294,1.0,0.45980573,0.0,0.0,0
5.7568135,0.0,0.89284456,0.0006747751,1.0,0.3527691,0.0,0.0,0
5.411326,0.0,0.88528484,0.00080593885,1.0,0.42990768,0.0,0.0,0
5.2957487,0.0,0.8776346,0.0011540409,1.0,0.5119863,0.0,0.0,0
4.040348,0.0,0.6062376,0.0017059018,1.0,0.5790925,0.0,0.0,0
4.242563,0.0,0.4398074,0.0014495427,1.0,0.6128031,0.0,0.0,0
4.2428718,0.0,-0.19924854,0.0006606143,1.0,0.7716468,0.0,0.0,0
4.9061446,0.0,-0.4889063,0.0009689134,1.0,0.8501795,0.0,0.0,0
5.8714733,0.0,-0.68421495,0.0003481368,1.0,0.75813067,0.0,0.0,0
5.8787947,0.0,-0.55163765,0.00018215078,1.0,0.8620316,0.0,0.0,0
5.2709007,0.0,-0.5268361,0.00025944057,1.0,0.8273419,0.0,0.0,0
4.6794915,0.0,-0.326677,0.0007778692,1.0,0.8122041,0.0,0.0,0
3.2341027,0.0,-0.721641,0.008785447,1.0,0.5082135,0.0,0.0,0
2.0633445,0.0,-0.22210965,0.091778636,1.0,0.5318458,0.0,0.0,0
1.9772662,0.0,0.23134361,0.20676728,1.0,0.4310776,0.0,0.0,0
2.5633311,0.0,0.51496357,0.08613226,1.0,0.46630237,0.0,0.0,0
2.4366143,0.0,-0.047771472,0.10659023,1.0,0.6889937,0.0,1.0,0
2.5951185,0.0,0.19337806,0.06127994,1.0,0.5014083,0.0,0.0,0
3.0385096,0.0,0.42969108,0.07405215,1.0,0.5402598,0.0,0.0,0
3.0138974,0.0,0.6691374,0.02630343,1.0,0.53792197,0.0,0.0,0
4.16162,0.0,0.6335939,0.0037916845,1.0,0.58735496,0.0,0.0,0
3.8376973,0.0,0.65874004,0.0047259913,1.0,0.59220153,0.0,0.0,0
4.168286,0.0,0.72877187,0.0023705945,1.0,0.60064584,0.0,0.0,0
3.8165946,0.0,0.7933851,0.0018490816,1.0,0.5258231,0.0,0.0,0
4.149985,0.0,0.8574492,0.0050723837,1.0,0.5075685,0.0,0.0,0
4.4787574,0.0,0.8520634,0.0006196993,1.0,0.5310949,0.0,0.0,0
4.0617166,0.0,0.6516223,0.003762015,1.0,0.5677604,0.0,0.0,0
4.0213637,0.0,0.334564,0.0029624992,1.0,0.5610183,0.0,0.0,0
3.7775872,0.0,-0.12913278,0.012413942,1.0,0.79992414,0.0,0.0,0
3.6434722,0.0,-0.76540166,0.010522789,1.0,0.70161384,0.0,0.0,0
4.8147507,0.0,-0.76113886,0.0030386671,1.0,0.80459017,0.0,0.0,0
5.6119742,0.0,-0.7600785,0.0017935708,1.0,0.7245173,0.0,0.0,0
5.8095927,0.0,-0.7577381,0.0004379406,1.0,0.69977325,0.0,0.0,0
6.896731,0.0,-0.62091386,0.0007101101,1.0,0.82574797,0.0,0.0,0
