day;hour;wind_dir;speed;temp;details;scenario;radiation;precip
01/07/2018;11h00;319;5.7;23.2;mesure;S1;801;0
01/07/2018;11h15;307;6.2;23;mesure;S1;829;0
01/07/2018;11h30;321;6.6;22.7;mesure;S1;854;0
01/07/2018;11h45;325;6.5;22.7;mesure;S1;875;0
01/07/2018;12h00;332;6.2;23.3;mesure;S1;891;0
01/07/2018;12h15;318;6.1;23.8;mesure;S1;901;0
01/07/2018;12h30;326;6;24;mesure;S1;913;0
01/07/2018;12h45;334;7.5;23.5;mesure;S1;920;0
01/07/2018;13h00;320;6.5;24.1;mesure;S1;918;0
01/07/2018;13h15;343;5.9;24.7;mesure;S1;921;0
01/07/2018;13h30;339;6.4;24.4;mesure;S1;917;0
01/07/2018;13h45;346;6.4;24.4;mesure;S1;902;0
01/07/2018;14h00;347;7.1;24;mesure;S1;883;0
01/07/2018;14h15;348;7;24.3;mesure;S1;872;0
01/07/2018;14h30;345;5.9;25.1;mesure;S1;847;0
01/07/2018;14h45;342;6.5;25;mesure;S1;824;0
01/07/2018;15h00;354;7.4;24.6;mesure;S1;795;0
01/07/2018;15h15;347;7.5;24.6;mesure;S1;769;0
01/07/2018;15h30;336;6;25.2;mesure;S1;733;0
01/07/2018;15h45;340;6.3;25.1;mesure;S1;699;0
01/07/2018;16h00;353;6.4;25.1;mesure;S1;659;0
01/07/2018;16h15;2;6.2;25.2;mesure;S1;623;0
01/07/2018;16h30;344;6.3;25.1;mesure;S1;582;0
01/07/2018;16h45;350;5.9;25.1;mesure;S1;539;0
01/07/2018;17h00;360;6.3;24.8;mesure;S1;495;0
01/07/2018;17h15;354;6;24.8;mesure;S1;452;0
01/07/2018;17h30;5;5.5;25.1;mesure;S1;406;0
01/07/2018;17h45;1;5.7;24.9;mesure;S1;355;0
01/07/2018;18h00;338;5.6;24.6;mesure;S1;315;0
01/07/2018;18h15;360;5.7;24.5;mesure;S1;269;0
01/07/2018;18h30;360;5;24.6;mesure;S1;210;0
01/07/2018;18h45;13;4.7;24.5;mesure;S1;152;0
01/07/2018;19h00;10;4.5;24.4;mesure;S1;100;0
01/07/2018;19h15;32;4.4;24.7;mesure;S1;59;0
01/07/2018;19h30;1;5.1;24.3;mesure;S1;30;0
01/07/2018;19h45;41;4.2;23.9;mesure;S1;14;0
01/07/2018;20h00;39;4.5;23.7;mesure;S1;5;0
01/07/2018;20h15;28;4.3;23.3;mesure;S1;1;0
01/07/2018;20h30;55;3.9;23.1;mesure;S1;0;0
01/07/2018;20h45;26;3.3;23;mesure;S1;0;0
01/07/2018;21h00;40;3;22.8;mesure;S1;0;0
01/07/2018;21h15;46;3.3;22.6;mesure;S1;0;0
01/07/2018;21h30;48;3.1;22.5;mesure;S1;0;0
01/07/2018;21h45;81;3.4;22.4;mesure;S1;0;0
01/07/2018;22h00;80;3;22.3;mesure;S1;0;0
01/07/2018;22h15;64;3.7;22.2;mesure;S1;0;0
01/07/2018;22h30;74;3.3;22.1;mesure;S1;0;0
01/07/2018;22h45;96;2.6;22;mesure;S1;0;0
01/07/2018;23h00;107;2.4;21.8;mesure;S2;0;0
01/07/2018;23h15;87;2.6;21.7;mesure;S1;0;0
01/07/2018;23h30;101;2.8;21.7;mesure;S1;0;0
01/07/2018;23h45;80;2.8;21.6;mesure;S1;0;0
02/07/2018;00h00;85;2.4;21.5;mesure;S1;0;0
02/07/2018;00h15;80;2.1;21.3;mesure;S1;0;0
02/07/2018;00h30;88;2.5;21;mesure;S1;0;0
02/07/2018;00h45;105;2.9;20.8;mesure;S2;0;0
02/07/2018;01h00;100;2.9;20.7;mesure;S1;0;0
02/07/2018;01h15;108;2.5;20.6;mesure;S2;0;0
02/07/2018;01h30;112;2.4;20.5;mesure;S2;0;0
02/07/2018;01h45;103;2.1;20.3;mesure;S2;0;0
02/07/2018;02h00;99;2.4;20.2;mesure;S1;0;0
02/07/2018;02h15;102;2.6;20.1;mesure;S2;0;0
02/07/2018;02h30;94;2.7;20.1;mesure;S1;0;0
02/07/2018;02h45;102;2.7;20.1;mesure;S2;0;0
02/07/2018;03h00;105;3;20;mesure;S2;0;0
02/07/2018;03h15;88;2.6;19.8;mesure;S1;0;0
02/07/2018;03h30;74;2.8;19.8;mesure;S1;0;0
02/07/2018;03h45;90;2.9;19.8;mesure;S1;0;0
02/07/2018;04h00;93;2.6;19.6;mesure;S1;0;0
02/07/2018;04h15;85;2.3;19.3;mesure;S1;0;0
02/07/2018;04h30;109;2.5;19.2;mesure;S2;0;0
02/07/2018;04h45;95;2.7;19.1;mesure;S1;0;0
02/07/2018;05h00;102;2.9;19;mesure;S2;0;0
02/07/2018;05h15;94;2.7;19;mesure;S1;0;0
02/07/2018;05h30;103;2.9;19.1;mesure;S2;0;0
02/07/2018;05h45;96;2.9;19;mesure;S1;3;0
02/07/2018;06h00;93;2.9;18.9;mesure;S1;11;0
02/07/2018;06h15;96;2.5;19;mesure;S1;22;0
02/07/2018;06h30;88;2.6;19.3;mesure;S1;40;0
02/07/2018;06h45;87;2.9;19.6;mesure;S1;68;0
02/07/2018;07h00;80;3.1;20;mesure;S1;106;0
02/07/2018;07h15;86;3.7;20.5;mesure;S1;155;0
02/07/2018;07h30;71;4;21;mesure;S1;211;0
02/07/2018;07h45;88;4.6;21.5;mesure;S1;264;0
02/07/2018;08h00;81;5;22;mesure;S1;305;0
02/07/2018;08h15;80;5;22.3;mesure;S1;334;0
02/07/2018;08h30;92;5.4;22.7;mesure;S1;395;0
02/07/2018;08h45;62;4.8;23.3;mesure;S1;444;0
02/07/2018;09h00;93;5.3;23.6;mesure;S1;481;0
02/07/2018;09h15;89;4.5;24.2;mesure;S1;525;0
02/07/2018;09h30;82;3;24.7;mesure;S1;571;0
02/07/2018;09h45;98;4;25.1;mesure;S1;614;0
02/07/2018;10h00;62;4.4;25.3;mesure;S1;645;0
02/07/2018;10h15;82;4.3;25.8;mesure;S1;675;0
02/07/2018;10h30;70;4;26.3;mesure;S1;716;0
02/07/2018;10h45;88;4.3;26.6;mesure;S1;751;0
02/07/2018;11h00;66;3.6;27;mesure;S1;774;0
02/07/2018;11h15;55;3.1;27.4;mesure;S1;798;0
02/07/2018;11h30;48;3.7;28;mesure;S1;828;0
02/07/2018;11h45;51;3;28.7;mesure;S1;842;0
02/07/2018;12h00;41;3.6;28.7;mesure;S1;863;0
02/07/2018;12h15;353;4.4;27.3;mesure;S1;876;0
02/07/2018;12h30;348;5.6;26.8;mesure;S1;884;0
02/07/2018;12h45;356;6.2;26.5;mesure;S1;901;0
02/07/2018;13h00;354;7;26;mesure;S1;904;0
02/07/2018;13h15;360;7.3;26;mesure;S1;896;0
02/07/2018;13h30;356;7.2;26.2;mesure;S1;888;0
02/07/2018;13h45;342;6.3;26.2;mesure;S1;874;0
02/07/2018;14h00;354;6.9;26.4;mesure;S1;857;0
02/07/2018;14h15;2;5.5;27.5;mesure;S1;834;0
02/07/2018;14h30;13;5.1;29;mesure;S1;808;0
02/07/2018;14h45;25;5.3;28.7;mesure;S1;784;0
02/07/2018;15h00;357;5.8;27.8;mesure;S1;756;0
02/07/2018;15h15;357;5;28.5;mesure;S1;726;0
02/07/2018;15h30;352;5.8;27.9;mesure;S1;700;0
02/07/2018;15h45;340;4.5;28;mesure;S1;662;0
02/07/2018;16h00;360;4.6;28.8;mesure;S1;620;0
02/07/2018;16h15;9;5;28.7;mesure;S1;583;0
02/07/2018;16h30;23;4.8;29.4;mesure;S1;540;0
02/07/2018;16h45;40;5.4;29.1;mesure;S1;500;0
02/07/2018;17h00;34;6.2;28.7;mesure;S1;458;0
02/07/2018;17h15;41;6.6;28.4;mesure;S1;411;0
02/07/2018;17h30;38;6.1;28.2;mesure;S1;364;0
02/07/2018;17h45;25;5.1;28;mesure;S1;320;0
02/07/2018;18h00;45;5.5;27.7;mesure;S1;275;0
02/07/2018;18h15;45;5.7;27.2;mesure;S1;234;0
02/07/2018;18h30;61;5.6;26.8;mesure;S1;180;0
02/07/2018;18h45;33;5.2;26.5;mesure;S1;135;0
02/07/2018;19h00;33;5.5;26.1;mesure;S1;97;0
02/07/2018;19h15;48;5;25.7;mesure;S1;67;0
02/07/2018;19h30;53;4.7;25.4;mesure;S1;43;0
02/07/2018;19h45;66;4.2;24.9;mesure;S1;23;0
02/07/2018;20h00;73;5.1;24.5;mesure;S1;8;0
02/07/2018;20h15;78;5;24.2;mesure;S1;1;0
02/07/2018;20h30;87;4.5;23.9;mesure;S1;0;0
02/07/2018;20h45;65;5.3;23.7;mesure;S1;0;0
02/07/2018;21h00;71;4.9;23.5;mesure;S1;0;0
02/07/2018;21h15;78;5;23.3;mesure;S1;0;0
02/07/2018;21h30;95;4.9;23.2;mesure;S1;0;0
02/07/2018;21h45;90;5.2;23.1;mesure;S1;0;0
02/07/2018;22h00;93;5.4;23;mesure;S1;0;0
02/07/2018;22h15;102;5.1;23;mesure;S1;0;0
02/07/2018;22h30;94;4.5;22.9;mesure;S1;0;0
02/07/2018;22h45;92;4.8;22.9;mesure;S1;0;0
02/07/2018;23h00;88;4.5;22.8;mesure;S1;0;0
02/07/2018;23h15;107;5;22.8;mesure;S1;0;0
02/07/2018;23h30;96;4.3;22.7;mesure;S1;0;0
02/07/2018;23h45;85;3.9;22.6;mesure;S1;0;0
03/07/2018;00h00;81;3.8;22.5;mesure;S1;0;0
03/07/2018;00h15;90;3.9;22.5;mesure;S1;0;0
03/07/2018;00h30;78;3.9;22.4;mesure;S1;0;0
03/07/2018;00h45;75;3.9;22.3;mesure;S1;0;0
03/07/2018;01h00;76;3.5;22.2;mesure;S1;0;0
03/07/2018;01h15;74;3.8;22.2;mesure;S1;0;0
03/07/2018;01h30;80;3.1;22.1;mesure;S1;0;0
03/07/2018;01h45;75;3.1;22;mesure;S1;0;0
03/07/2018;02h00;91;3.2;22;mesure;S1;0;0
03/07/2018;02h15;93;3.9;22;mesure;S1;0;0
03/07/2018;02h30;93;3.4;22;mesure;S1;0;0
03/07/2018;02h45;95;3.6;22;mesure;S1;0;0
03/07/2018;03h00;80;3.1;21.9;mesure;S1;0;0
03/07/2018;03h15;88;3.5;21.8;mesure;S1;0;0
03/07/2018;03h30;95;3.4;21.7;mesure;S1;0;0
03/07/2018;03h45;106;3.1;21.6;mesure;S2;0;0
03/07/2018;04h00;102;3.4;21.6;mesure;S2;0;0
03/07/2018;04h15;87;3.3;21.6;mesure;S1;0;0
03/07/2018;04h30;92;3;21.6;mesure;S1;0;0
03/07/2018;04h45;87;3.2;21.6;mesure;S1;0;0
03/07/2018;05h00;74;3.1;21.5;mesure;S1;0;0
03/07/2018;05h15;106;2.9;21.5;mesure;S2;0;0
03/07/2018;05h30;101;3.2;21.4;mesure;S1;0;0
03/07/2018;05h45;85;3.4;21.4;mesure;S1;2;0
03/07/2018;06h00;97;3.5;21.3;mesure;S1;11;0
03/07/2018;06h15;88;3.8;21.4;mesure;S1;27;0
03/07/2018;06h30;99;3.7;21.5;mesure;S1;45;0
03/07/2018;06h45;114;4;21.6;mesure;S2;71;0
03/07/2018;07h00;101;4.2;21.9;mesure;S1;102;0
03/07/2018;07h15;100;5.2;22.1;mesure;S1;137;0
03/07/2018;07h30;99;4.8;22.5;mesure;S1;179;0
03/07/2018;07h45;81;5.5;22.8;mesure;S1;224;0
03/07/2018;08h00;98;6.3;23;mesure;S1;219;0
03/07/2018;08h15;81;5.4;23.5;mesure;S1;249;0
03/07/2018;08h30;76;5.3;23.9;mesure;S1;359;0
03/07/2018;08h45;88;5.2;24.3;mesure;S1;394;0
03/07/2018;09h00;98;5.8;24.6;mesure;S1;454;0
03/07/2018;09h15;87;5.4;24.8;mesure;S1;414;0
03/07/2018;09h30;102;4.6;25.5;mesure;S1;519;0
03/07/2018;09h45;87;4.6;25.9;mesure;S1;560;0
03/07/2018;10h00;80;5.1;26.1;mesure;S1;597;0
03/07/2018;10h15;70;5.2;26.5;mesure;S1;635;0
03/07/2018;10h30;67;4.7;27.1;mesure;S1;670;0
03/07/2018;10h45;59;4.3;27.9;mesure;S1;700;0
03/07/2018;11h00;31;4.4;28.1;mesure;S1;727;0
03/07/2018;11h15;64;4;28.5;mesure;S1;756;0
03/07/2018;11h30;49;4.4;28.9;mesure;S1;771;0
03/07/2018;11h45;89;3;29.3;mesure;S1;794;0
03/07/2018;12h00;44;4.6;29.2;mesure;S1;814;0
03/07/2018;12h15;38;4.9;29.3;mesure;S1;829;0
03/07/2018;12h30;10;3.9;29.6;mesure;S1;835;0
03/07/2018;12h45;31;5.3;29.8;mesure;S1;851;0
03/07/2018;13h00;50;4.6;30.2;mesure;S1;855;0
03/07/2018;13h15;40;3.8;30.4;mesure;S1;844;0
03/07/2018;13h30;22;4.7;30.5;mesure;S1;847;0
03/07/2018;13h45;38;4.4;30.5;mesure;S1;832;0
03/07/2018;14h00;339;4.6;29.8;mesure;S1;823;0
03/07/2018;14h15;15;4.9;29.6;mesure;S1;780;0
03/07/2018;14h30;16;5.7;29.5;mesure;S1;646;0
03/07/2018;14h45;43;6;29.5;mesure;S1;786;0
03/07/2018;15h00;11;5.8;29.6;mesure;S1;731;0
03/07/2018;15h15;27;4.7;29.5;mesure;S1;705;0
03/07/2018;15h30;11;5.3;29.5;mesure;S1;681;0
03/07/2018;15h45;26;5.7;29.1;mesure;S1;568;0
03/07/2018;16h00;18;5.1;29.3;mesure;S1;609;0
03/07/2018;16h15;37;5.1;29;mesure;S1;558;0
03/07/2018;16h30;40;5;28.7;mesure;S1;514;0
03/07/2018;16h45;50;4.3;28.9;mesure;S1;353;0
03/07/2018;17h00;40;4.9;28.3;mesure;S1;351;0
03/07/2018;17h15;26;5.1;27.9;mesure;S1;235;0
03/07/2018;17h30;52;4.7;27.6;mesure;S1;254;0
03/07/2018;17h45;63;4.5;27.5;mesure;S1;309;0
03/07/2018;18h00;43;5.1;27.4;mesure;S1;216;0
03/07/2018;18h15;26;5.2;27.2;mesure;S1;211;0
03/07/2018;18h30;54;5.3;26.8;mesure;S1;152;0
03/07/2018;18h45;53;5;26.2;mesure;S1;99;0
03/07/2018;19h00;40;5.1;25.8;mesure;S1;76;0
03/07/2018;19h15;49;5.3;25.5;mesure;S1;48;0
03/07/2018;19h30;67;4.9;25.1;mesure;S1;27;0
03/07/2018;19h45;56;5;24.7;mesure;S1;12;0
03/07/2018;20h00;42;4.9;24.5;mesure;S1;5;0
03/07/2018;20h15;51;5.3;24.2;mesure;S1;1;0
03/07/2018;20h30;57;5.2;24;mesure;S1;0;0
03/07/2018;20h45;35;5.2;23.8;mesure;S1;0;0
03/07/2018;21h00;60;5.6;23.6;mesure;S1;0;0
03/07/2018;21h15;65;4.5;23.4;mesure;S1;0;0
03/07/2018;21h30;75;4.4;23.3;mesure;S1;0;0
03/07/2018;21h45;61;4.2;23.2;mesure;S1;0;0
03/07/2018;22h00;64;4.8;23.1;mesure;S1;0;0
03/07/2018;22h15;64;5.4;23.1;mesure;S1;0;0
03/07/2018;22h30;58;5.2;23;mesure;S1;0;0
03/07/2018;22h45;65;4.7;22.9;mesure;S1;0;0
03/07/2018;23h00;66;4.3;22.9;mesure;S1;0;0
03/07/2018;23h15;86;4.1;22.8;mesure;S1;0;0
03/07/2018;23h30;74;3.8;22.7;mesure;S1;0;0
03/07/2018;23h45;89;3.7;22.6;mesure;S1;0;0
04/07/2018;00h00;84;3.4;22.6;mesure;S1;0;0
04/07/2018;00h15;69;3.6;22.5;mesure;S1;0;0
04/07/2018;00h30;60;3.4;22.5;mesure;S1;0;0
04/07/2018;00h45;82;3.2;22.4;mesure;S1;0;0
04/07/2018;01h00;78;3.2;22.3;mesure;S1;0;0
04/07/2018;01h15;90;3.3;22.2;mesure;S1;0;0
04/07/2018;01h30;93;3.2;22.2;mesure;S1;0;0
04/07/2018;01h45;90;2.7;22;mesure;S1;0;0
04/07/2018;02h00;90;2.8;21.9;mesure;S1;0;0
04/07/2018;02h15;81;2.6;21.9;mesure;S1;0;0
04/07/2018;02h30;90;2.4;21.8;mesure;S1;0;0
04/07/2018;02h45;90;2.1;21.7;mesure;S1;0;0
04/07/2018;03h00;87;2.3;21.7;mesure;S1;0;0
04/07/2018;03h15;103;2.5;21.7;mesure;S2;0;0
04/07/2018;03h30;98;2.6;21.7;mesure;S1;0;0
04/07/2018;03h45;102;2.6;21.6;mesure;S2;0;0
04/07/2018;04h00;97;2.6;21.4;mesure;S1;0;0
04/07/2018;04h15;84;2.6;21.4;mesure;S1;0;0
04/07/2018;04h30;108;2.5;21.4;mesure;S2;0;0
04/07/2018;04h45;101;2.7;21.3;mesure;S1;0;0
04/07/2018;05h00;91;3;21.3;mesure;S1;0;0
04/07/2018;05h15;94;3.2;21.3;mesure;S1;0;0
04/07/2018;05h30;81;3.1;21.3;mesure;S1;0;0
04/07/2018;05h45;90;3;21.2;mesure;S1;2;0
04/07/2018;06h00;86;3;21.2;mesure;S1;10;0
04/07/2018;06h15;86;3.2;21.2;mesure;S1;26;0
04/07/2018;06h30;90;3.2;21.3;mesure;S1;46;0
04/07/2018;06h45;91;3.8;21.4;mesure;S1;70;0
04/07/2018;07h00;105;4;21.8;mesure;S2;104;0
04/07/2018;07h15;84;4.7;22.2;mesure;S1;141;0
04/07/2018;07h30;97;4.8;22.6;mesure;S1;188;0
04/07/2018;07h45;93;4.7;23;mesure;S1;236;0
04/07/2018;08h00;99;5.4;23.3;mesure;S1;285;0
04/07/2018;08h15;77;5.6;23.7;mesure;S1;326;0
04/07/2018;08h30;85;6;24;mesure;S1;372;0
04/07/2018;08h45;88;5.7;24.3;mesure;S1;416;0
04/07/2018;09h00;69;5.9;24.6;mesure;S1;452;0
04/07/2018;09h15;78;5.2;25;mesure;S1;510;0
04/07/2018;09h30;94;5;25.6;mesure;S1;548;0
04/07/2018;09h45;102;5.4;25.8;mesure;S1;592;0
04/07/2018;10h00;64;4.8;26.4;mesure;S1;625;0
04/07/2018;10h15;78;5.6;26.3;mesure;S1;664;0
04/07/2018;10h30;96;5.7;26.7;mesure;S1;701;0
04/07/2018;10h45;80;4.8;27.4;mesure;S1;729;0
04/07/2018;11h00;74;4.5;27.7;mesure;S1;761;0
04/07/2018;11h15;85;5.2;27.9;mesure;S1;790;0
04/07/2018;11h30;95;4.3;28.5;mesure;S1;813;0
04/07/2018;11h45;70;4.5;28.8;mesure;S1;831;0
04/07/2018;12h00;75;4.4;29.2;mesure;S1;849;0
04/07/2018;12h15;72;3.9;29.4;mesure;S1;862;0
04/07/2018;12h30;65;4.5;30;mesure;S1;862;0
04/07/2018;12h45;15;3.8;29.5;mesure;S1;875;0
04/07/2018;13h00;3;3.8;29.1;mesure;S1;874;0
04/07/2018;13h15;26;4.2;29.4;mesure;S1;874;0
04/07/2018;13h30;46;4.4;30.4;mesure;S1;865;0
04/07/2018;13h45;3;4.4;30.3;mesure;S1;851;0
04/07/2018;14h00;6;5.1;29.1;mesure;S1;842;0
04/07/2018;14h15;20;4.9;30.4;mesure;S1;829;0
04/07/2018;14h30;353;4.7;29.8;mesure;S1;810;0
04/07/2018;14h45;30;4.9;29.4;mesure;S1;787;0
04/07/2018;15h00;26;6.2;30.3;mesure;S1;755;0
04/07/2018;15h15;27;5.2;30.2;mesure;S1;726;0
04/07/2018;15h30;28;6.6;29.7;mesure;S1;695;0
04/07/2018;15h45;3;6.1;29.7;mesure;S1;659;0
04/07/2018;16h00;32;5.9;29.7;mesure;S1;623;0
04/07/2018;16h15;30;5.9;29.6;mesure;S1;581;0
04/07/2018;16h30;49;6.4;29.5;mesure;S1;544;0
04/07/2018;16h45;26;5.8;29.3;mesure;S1;503;0
04/07/2018;17h00;30;6;29.2;mesure;S1;460;0
04/07/2018;17h15;42;6.2;28.9;mesure;S1;422;0
04/07/2018;17h30;47;6.3;28.6;mesure;S1;375;0
04/07/2018;17h45;69;6;28.5;mesure;S1;336;0
04/07/2018;18h00;29;6.2;28.2;mesure;S1;290;0
04/07/2018;18h15;34;6.5;27.8;mesure;S1;243;0
04/07/2018;18h30;39;6.3;27.4;mesure;S1;190;0
04/07/2018;18h45;45;6;27;mesure;S1;144;0
04/07/2018;19h00;44;5.3;26.8;mesure;S1;99;0
04/07/2018;19h15;56;6.3;26.2;mesure;S1;65;0
04/07/2018;19h30;62;6.8;25.8;mesure;S1;41;0
04/07/2018;19h45;75;6.6;25.5;mesure;S1;21;0
04/07/2018;20h00;47;7.1;25.1;mesure;S1;7;0
04/07/2018;20h15;68;5.8;24.9;mesure;S1;1;0
04/07/2018;20h30;64;6.4;24.7;mesure;S1;0;0
04/07/2018;20h45;74;6.2;24.4;mesure;S1;0;0
04/07/2018;21h00;81;5.6;24.3;mesure;S1;0;0
04/07/2018;21h15;90;5.7;24.1;mesure;S1;0;0
04/07/2018;21h30;86;6;24;mesure;S1;0;0
04/07/2018;21h45;86;5.8;23.9;mesure;S1;0;0
04/07/2018;22h00;101;5.6;23.8;mesure;S1;0;0
04/07/2018;22h15;99;5.6;23.7;mesure;S1;0;0
04/07/2018;22h30;96;5.7;23.6;mesure;S1;0;0
04/07/2018;22h45;96;6.3;23.6;mesure;S1;0;0
04/07/2018;23h00;93;6.7;23.6;mesure;S1;0;0
04/07/2018;23h15;99;7.4;23.4;mesure;S1;0;0
04/07/2018;23h30;95;7.5;23.3;mesure;S1;0;0
04/07/2018;23h45;108;7.3;23.2;mesure;S1;0;0
05/07/2018;00h00;105;7.6;23.2;mesure;S1;0;0
05/07/2018;00h15;98;7.8;23.1;mesure;S1;0;0
05/07/2018;00h30;105;7.1;23;mesure;S1;0;0
05/07/2018;00h45;109;6.6;22.9;mesure;S1;0;0
05/07/2018;01h00;101;5.9;22.8;mesure;S1;0;0
05/07/2018;01h15;89;5.9;22.7;mesure;S1;0;0
05/07/2018;01h30;102;5.6;22.7;mesure;S1;0;0
05/07/2018;01h45;97;5.9;22.6;mesure;S1;0;0
05/07/2018;02h00;83;5.3;22.5;mesure;S1;0;0
05/07/2018;02h15;82;5.8;22.5;mesure;S1;0;0
05/07/2018;02h30;87;5.1;22.5;mesure;S1;0;0
05/07/2018;02h45;80;4.7;22.3;mesure;S1;0;0
05/07/2018;03h00;84;5.1;22.3;mesure;S1;0;0
05/07/2018;03h15;84;5.4;22.3;mesure;S1;0;0
05/07/2018;03h30;88;5.1;22.2;mesure;S1;0;0
05/07/2018;03h45;85;4.9;22.2;mesure;S1;0;0
05/07/2018;04h00;86;4.5;22.1;mesure;S1;0;0
05/07/2018;04h15;83;4.3;22;mesure;S1;0;0
05/07/2018;04h30;83;4.6;21.9;mesure;S1;0;0
05/07/2018;04h45;88;4.6;21.8;mesure;S1;0;0
05/07/2018;05h00;86;4.8;21.7;mesure;S1;0;0
05/07/2018;05h15;99;4.4;21.6;mesure;S1;0;0
05/07/2018;05h30;96;3.5;21.5;mesure;S1;0;0
05/07/2018;05h45;83;3.6;21.5;mesure;S1;2;0
05/07/2018;06h00;101;4;21.4;mesure;S1;10;0
05/07/2018;06h15;99;3.8;21.5;mesure;S1;25;0
05/07/2018;06h30;95;3.4;21.6;mesure;S1;44;0
05/07/2018;06h45;100;3.2;21.8;mesure;S1;69;0
05/07/2018;07h00;100;3.4;22.1;mesure;S1;104;0
05/07/2018;07h15;94;4.1;22.5;mesure;S1;148;0
05/07/2018;07h30;82;5.2;22.9;mesure;S1;196;0
05/07/2018;07h45;114;5.8;23.5;mesure;S1;247;0
05/07/2018;08h00;113;6.4;23.9;mesure;S1;297;0
05/07/2018;08h15;104;7.6;24.2;mesure;S1;342;0
05/07/2018;08h30;95;6.1;24.7;mesure;S1;387;0
05/07/2018;08h45;88;6.8;25.1;mesure;S1;433;0
05/07/2018;09h00;94;6.9;25.4;mesure;S1;477;0
05/07/2018;09h15;86;5.7;26;mesure;S1;519;0
05/07/2018;09h30;88;5.7;26.3;mesure;S1;560;0
05/07/2018;09h45;105;5.8;26.7;mesure;S1;600;0
05/07/2018;10h00;98;5.5;27.4;mesure;S1;639;0
05/07/2018;10h15;79;6;27.8;mesure;S1;676;0
05/07/2018;10h30;86;6;27.9;mesure;S1;710;0
05/07/2018;10h45;81;6.7;28.3;mesure;S1;744;0
05/07/2018;11h00;83;5.2;28.8;mesure;S1;775;0
05/07/2018;11h15;96;5.4;30.1;mesure;S1;801;24.8
05/07/2018;11h30;76;5.2;29.7;mesure;S1;835;0
05/07/2018;11h45;358;0.5;35.6;mesure;S2;205;0
05/07/2018;12h00;240;0.5;36.7;mesure;S2b;174;0
05/07/2018;12h15;38;3.4;35.9;mesure;S1;755;2.4
05/07/2018;12h30;46;4.6;31;mesure;S1;919;0
05/07/2018;12h45;39;5.5;31.3;mesure;S1;927;0
05/07/2018;13h00;18;5.4;30.8;mesure;S1;927;0
05/07/2018;13h15;11;5.6;30.5;mesure;S1;918;0
05/07/2018;13h30;23;5.5;30.9;mesure;S1;913;0
05/07/2018;13h45;25;6;31.9;mesure;S1;904;0
05/07/2018;14h00;10;6.3;31.4;mesure;S1;890;0
