day;hour;wind_dir;speed;temp;details;scenario;radiation;precip
02/07/2017;00h45;90;5.3;24.5;mesure;S1;0;0
02/07/2017;01h00;89;4.7;24.4;mesure;S1;0;0
02/07/2017;01h15;98;4.4;24.2;mesure;S1;0;0
02/07/2017;01h30;108;4.2;24.2;mesure;S1;0;0
02/07/2017;01h45;102;4.2;24;mesure;S1;0;0
02/07/2017;02h00;;;;;;;
02/07/2017;02h15;;;;;;;
02/07/2017;02h30;;;;;;;
02/07/2017;02h45;96;3.6;23.5;mesure;S1;0;0
02/07/2017;03h00;91;3.2;23.4;mesure;S1;0;0
02/07/2017;03h15;80;3.3;23.3;mesure;S1;0;0
02/07/2017;03h30;92;3.2;23.2;mesure;S1;0;0
02/07/2017;03h45;95;2.9;23.1;mesure;S1;0;0
02/07/2017;04h00;107;3.1;23;mesure;S2;0;0
02/07/2017;04h15;97;3;23.1;mesure;S1;0;0
02/07/2017;04h30;98;2.5;22.9;mesure;S1;0;0
02/07/2017;04h45;98;2.4;22.7;mesure;S1;0;0
02/07/2017;05h00;102;2.3;22.7;mesure;S2;0;0
02/07/2017;05h15;90;2.7;22.5;mesure;S1;0;0
02/07/2017;05h30;106;2.7;22.4;mesure;S2;1;0
02/07/2017;05h45;110;2.8;22.2;mesure;S2;3;0
02/07/2017;06h00;100;2.8;22.1;mesure;S1;11;0
02/07/2017;06h15;107;2.9;22.1;mesure;S2;25;0
02/07/2017;06h30;99;2.6;22.2;mesure;S1;45;0
02/07/2017;06h45;99;2.5;22.4;mesure;S1;70;0
02/07/2017;07h00;103;2.5;22.7;mesure;S2;104;0
02/07/2017;07h15;104;2.4;23.4;mesure;S2;147;0
02/07/2017;07h30;96;2.8;23.8;mesure;S1;194;0.8
02/07/2017;07h45;116;2.7;24.4;mesure;S2;245;0.8
02/07/2017;08h00;93;2.7;24.9;mesure;S1;287;0
02/07/2017;08h15;65;2.5;25.7;mesure;S1;329;0
02/07/2017;08h30;88;2.5;26.4;mesure;S1;370;0
02/07/2017;08h45;86;2.6;27.4;mesure;S1;411;0
02/07/2017;09h00;86;3.4;27.6;mesure;S1;452;0
02/07/2017;09h15;57;3.2;28;mesure;S1;490;0
02/07/2017;09h30;74;2.4;28.5;mesure;S1;528;0
02/07/2017;09h45;319;1.2;28.5;mesure;S1;566;0
02/07/2017;10h00;328;3.8;27.5;mesure;S1;596;0
02/07/2017;10h15;332;4.4;26.9;mesure;S1;625;0
02/07/2017;10h30;327;4.2;27.5;mesure;S1;658;0
02/07/2017;10h45;324;4.1;27.3;mesure;S1;690;0
02/07/2017;11h00;295;3.1;26.8;mesure;S2;714;0
02/07/2017;11h15;272;3.4;26;mesure;S2;736;0
02/07/2017;11h30;290;3.6;25.6;mesure;S2;755;0
02/07/2017;11h45;303;3.5;26.8;mesure;S2;774;0
02/07/2017;12h00;312;4.2;27.5;mesure;S1;785;0
02/07/2017;12h15;297;4.3;28.2;mesure;S1;794;0
02/07/2017;12h30;324;4;28.8;mesure;S1;800;0
02/07/2017;12h45;330;3.7;29.7;mesure;S1;810;0
02/07/2017;13h00;338;4.3;30.3;mesure;S1;810;0
02/07/2017;13h15;351;4.3;30.9;mesure;S1;809;0
02/07/2017;13h30;345;5.1;31.2;mesure;S1;800;0
02/07/2017;13h45;342;6;31.2;mesure;S1;789;0
02/07/2017;14h00;342;6.1;31.2;mesure;S1;779;0
02/07/2017;14h15;350;6;31;mesure;S1;762;0
02/07/2017;14h30;345;5.7;30.8;mesure;S1;747;0
02/07/2017;14h45;360;5.9;30.4;mesure;S1;724;0
02/07/2017;15h00;335;5.3;30.3;mesure;S1;699;0
02/07/2017;15h15;353;5.7;30.4;mesure;S1;675;0
02/07/2017;15h30;341;5.1;30.8;mesure;S1;645;0
02/07/2017;15h45;350;4.6;31.8;mesure;S1;612;0
02/07/2017;16h00;349;4.8;34;mesure;S1;580;0
02/07/2017;16h15;23;3.9;34.9;mesure;S1;547;0
02/07/2017;16h30;356;4.4;34.4;mesure;S1;510;0
02/07/2017;16h45;349;4.2;34.6;mesure;S1;473;0
02/07/2017;17h00;28;4.6;34.7;mesure;S1;435;0
02/07/2017;17h15;330;4.8;34.7;mesure;S1;396;0
02/07/2017;17h30;358;4.4;34.2;mesure;S1;358;0
02/07/2017;17h45;358;4.7;34.1;mesure;S1;319;0
02/07/2017;18h00;18;4.6;34;mesure;S1;275;0
02/07/2017;18h15;25;4.5;33.6;mesure;S1;229;0
02/07/2017;18h30;12;3;33.5;mesure;S1;177;0
02/07/2017;18h45;36;3.4;32.9;mesure;S1;127;0
02/07/2017;19h00;65;3.1;32.5;mesure;S1;65;0
02/07/2017;19h15;44;3.6;32;mesure;S1;54;1.6
02/07/2017;19h30;66;4;31.6;mesure;S1;30;0
02/07/2017;19h45;59;3.7;31.2;mesure;S1;14;0
02/07/2017;20h00;73;3.8;30.8;mesure;S1;4;1.6
02/07/2017;20h15;72;3.7;30.5;mesure;S1;1;0
02/07/2017;20h30;46;2.5;30.1;mesure;S1;0;0
02/07/2017;20h45;57;2.1;29.8;mesure;S1;0;0
02/07/2017;21h00;57;1.7;29.5;mesure;S1;0;0
02/07/2017;21h15;94;1.7;29.2;mesure;S1;0;0
02/07/2017;21h30;76;1.7;28.8;mesure;S1;0;0
02/07/2017;21h45;33;2.7;22.4;DMN;S1;0;0
02/07/2017;22h00;33;2.7;22.4;DMN;S1;0;0
02/07/2017;22h15;120;1.2;27.7;mesure;S2;0;0.8
02/07/2017;22h30;119;1.3;27.2;mesure;S2;0;0
02/07/2017;22h45;98;2.1;27.2;mesure;S1;0;0
02/07/2017;23h00;106;2.2;27.2;mesure;S2;0;0
02/07/2017;23h15;110;1.5;27;mesure;S2;0;0
02/07/2017;23h30;149;1;26.8;mesure;S3;0;0
02/07/2017;23h45;251;1.7;25.7;mesure;S2;0;0
03/07/2017;00h00;254;3.1;24;mesure;S2;0;0
03/07/2017;00h15;244;3.2;23.4;mesure;S2;0;0
03/07/2017;00h30;228;3.7;23.6;mesure;S2;0;0
03/07/2017;00h45;229;3.7;23.9;mesure;S2;0;0
03/07/2017;01h00;229;4.1;24;mesure;S1;0;0
03/07/2017;01h15;235;4.4;24.5;mesure;S1;0;0
03/07/2017;01h30;233;4.6;24.3;mesure;S1;0;0
03/07/2017;01h45;236;4.3;24.3;mesure;S1;0;0
03/07/2017;02h00;255;3.7;23.4;mesure;S2;0;0
03/07/2017;02h15;261;4.5;21.9;mesure;S1;0;0
03/07/2017;02h30;264;5.3;21;mesure;S1;0;0
03/07/2017;02h45;253;4.3;20.5;mesure;S1;0;0
03/07/2017;03h00;233;5.8;20.1;mesure;S1;0;0
03/07/2017;03h15;234;5.8;19.9;mesure;S1;0;0
03/07/2017;03h30;240;4.3;19.5;mesure;S1;0;0
03/07/2017;03h45;252;4.3;19.3;mesure;S1;0;0
03/07/2017;04h00;250;5.2;19.1;mesure;S1;0;0.8
03/07/2017;04h15;246;5.1;18.9;mesure;S1;0;0
03/07/2017;04h30;254;4;18.7;mesure;S1;0;0
03/07/2017;04h45;245;4;18.6;mesure;S1;0;0.8
03/07/2017;05h00;257;4.2;18.5;mesure;S1;0;0
03/07/2017;05h15;237;4.1;18.3;mesure;S1;0;0
03/07/2017;05h30;245;5;18.2;mesure;S1;0;0
03/07/2017;05h45;247;3.9;18.2;mesure;S2;1;0
03/07/2017;06h00;241;3.4;18.2;mesure;S2;3;0
03/07/2017;06h15;244;4.3;18.1;mesure;S1;8;0
03/07/2017;06h30;248;3.7;18.1;mesure;S2;14;0
03/07/2017;06h45;250;3.7;18.1;mesure;S2;24;0.8
03/07/2017;07h00;247;4.6;18;mesure;S1;33;0
03/07/2017;07h15;240;5.3;18;mesure;S1;60;0.8
03/07/2017;07h30;237;5.8;18;mesure;S1;75;0.8
03/07/2017;07h45;235;5.8;18;mesure;S1;110;0
03/07/2017;08h00;237;5.6;18.1;mesure;S1;150;0
03/07/2017;08h15;239;5.5;18.4;mesure;S1;184;0.8
03/07/2017;08h30;246;4.2;18.5;mesure;S1;217;0
03/07/2017;08h45;236;4.2;18.6;mesure;S1;240;0
03/07/2017;09h00;229;4.3;18.5;mesure;S1;268;1.6
03/07/2017;09h15;248;4.8;18.4;mesure;S1;291;0
03/07/2017;09h30;259;5.2;18.4;mesure;S1;300;0
03/07/2017;09h45;255;5.2;18.4;mesure;S1;308;0
03/07/2017;10h00;251;4.5;18.5;mesure;S1;300;0
03/07/2017;10h15;264;4.4;18.9;mesure;S1;355;0
03/07/2017;10h30;277;5.3;19.2;mesure;S1;536;0
03/07/2017;10h45;263;5.3;19;mesure;S1;647;0
03/07/2017;11h00;278;5.1;19;mesure;S1;736;0
03/07/2017;11h15;279;4;19.3;mesure;S1;759;0
03/07/2017;11h30;273;3.6;19.8;mesure;S2;750;0
03/07/2017;11h45;258;4.1;19.9;mesure;S1;784;0
03/07/2017;12h00;261;4.4;20;mesure;S1;795;0
03/07/2017;12h15;278;4.5;20.2;mesure;S1;802;0
03/07/2017;12h30;287;4.9;20.1;mesure;S1;782;0
03/07/2017;12h45;259;4.1;20.2;mesure;S1;817;0
03/07/2017;13h00;273;5;20;mesure;S1;814;0
03/07/2017;13h15;272;4.9;20;mesure;S1;811;0
03/07/2017;13h30;286;4.8;20.2;mesure;S1;804;0
03/07/2017;13h45;264;5.1;20.3;mesure;S1;798;0
03/07/2017;14h00;274;4.6;20.5;mesure;S1;661;0
03/07/2017;14h15;275;4.1;20.6;mesure;S1;563;0.8
03/07/2017;14h30;272;4.4;20.3;mesure;S1;569;0
03/07/2017;14h45;264;4.5;20.3;mesure;S1;627;0
03/07/2017;15h00;264;4.5;20.3;mesure;S1;641;0
03/07/2017;15h15;274;4.8;20.7;mesure;S1;600;1.6
03/07/2017;15h30;260;3.5;21.4;mesure;S2;646;0
03/07/2017;15h45;257;3.9;21.2;mesure;S2;608;0.8
03/07/2017;16h00;244;4;20.9;mesure;S1;563;0
03/07/2017;16h15;260;4.2;20.4;mesure;S1;543;0.8
03/07/2017;16h30;244;4.7;19.7;mesure;S1;514;0
03/07/2017;16h45;236;4.8;19.7;mesure;S1;485;0
03/07/2017;17h00;265;4.6;19.7;mesure;S1;435;0
03/07/2017;17h15;259;4.9;19.6;mesure;S1;396;0
03/07/2017;17h30;241;4.9;19.6;mesure;S1;338;0.8
03/07/2017;17h45;254;4.5;19.5;mesure;S1;225;0
03/07/2017;18h00;245;4.4;19.4;mesure;S1;143;0
03/07/2017;18h15;259;3.5;19.7;mesure;S2;120;0
03/07/2017;18h30;249;3.3;20;mesure;S2;76;0
03/07/2017;18h45;262;3.9;19.9;mesure;S2;54;0
03/07/2017;19h00;273;4.2;20;mesure;S1;38;0
03/07/2017;19h15;248;3.5;20.2;mesure;S2;30;0
03/07/2017;19h30;253;3.1;20.3;mesure;S2;19;1.6
03/07/2017;19h45;253;3.1;20.3;mesure;S2;9;0
03/07/2017;20h00;251;3.7;20.1;mesure;S2;3;0
03/07/2017;20h15;239;3.7;20.1;mesure;S2;0;0
03/07/2017;20h30;245;3.6;20;mesure;S2;0;0
03/07/2017;20h45;241;3.7;20.1;mesure;S2;0;0
03/07/2017;21h00;224;3.9;20.1;mesure;S2;0;0
03/07/2017;21h15;255;3.8;20.3;mesure;S2;0;0
03/07/2017;21h30;257;3.4;20.3;mesure;S2;0;0
03/07/2017;21h45;243;2.7;20.5;mesure;S2;0;0
03/07/2017;22h00;236;3.6;20.5;mesure;S2;0;0
03/07/2017;22h15;228;3.3;20.5;mesure;S2;0;0
03/07/2017;22h30;220;2.8;19;DMN;S2;0;0
03/07/2017;22h45;220;2.8;19;DMN;S2;0;0
03/07/2017;23h00;242;3.5;20.5;mesure;S2;0;0
03/07/2017;23h15;249;3;20.5;mesure;S2;0;0
03/07/2017;23h30;240;3.3;20.5;mesure;S2;0;0
03/07/2017;23h45;242;3.4;20.5;mesure;S2;0;0
04/07/2017;00h00;247;3.3;20.5;mesure;S2;0;0
04/07/2017;00h15;;;;;;;
04/07/2017;00h30;244;3.7;20.4;mesure;S2;0;0
04/07/2017;00h45;244;3.7;20.3;mesure;S2;0;0
04/07/2017;01h00;243;3.4;20.3;mesure;S2;0;0
04/07/2017;01h15;280;3.2;20.1;mesure;S2;0;0
04/07/2017;01h30;250;3.9;19.9;mesure;S2;0;0
04/07/2017;01h45;258;3.8;20;mesure;S2;0;0
04/07/2017;02h00;261;3.7;19.8;mesure;S2;0;0
04/07/2017;02h15;253;4.2;19.7;mesure;S1;0;0
04/07/2017;02h30;270;3.5;19.5;mesure;S2;0;0
04/07/2017;02h45;260;3.8;19.5;mesure;S2;0;0
04/07/2017;03h00;258;3.9;19.6;mesure;S2;0;0
04/07/2017;03h15;257;3.7;19.4;mesure;S2;0;0
04/07/2017;03h30;265;3.6;19.4;mesure;S2;0;0
04/07/2017;03h45;256;3.6;19.5;mesure;S2;0;0
04/07/2017;04h00;244;3.5;19.6;mesure;S2;0;0
04/07/2017;04h15;256;3.5;19.7;mesure;S2;0;0
04/07/2017;04h30;262;3.8;19.6;mesure;S2;0;0
04/07/2017;04h45;260;3.8;19.5;mesure;S2;0;0
04/07/2017;05h00;270;3.7;19.8;mesure;S2;0;0
04/07/2017;05h15;259;3.4;19.7;mesure;S2;0;0
04/07/2017;05h30;258;3.4;19.6;mesure;S2;0;0
04/07/2017;05h45;258;3.5;19.6;mesure;S2;1;0
04/07/2017;06h00;260;3.2;19.7;mesure;S2;3;0
04/07/2017;06h15;253;3;19.9;mesure;S2;9;0
04/07/2017;06h30;258;3.3;19.8;mesure;S2;17;0
04/07/2017;06h45;242;3.1;19.9;mesure;S2;28;0
04/07/2017;07h00;264;3.5;19.6;mesure;S2;44;0
04/07/2017;07h15;240;3.7;19.5;mesure;S2;53;0
04/07/2017;07h30;259;3.3;19.5;mesure;S2;63;0
04/07/2017;07h45;268;3.3;19.5;mesure;S2;88;0
04/07/2017;08h00;254;3.6;19.7;mesure;S2;93;0
04/07/2017;08h15;258;4;19.6;mesure;S1;110;0
04/07/2017;08h30;252;3.3;19.4;mesure;S2;136;0
04/07/2017;08h45;253;3.5;19.6;mesure;S2;170;0
04/07/2017;09h00;260;3.4;20.2;mesure;S2;185;0
04/07/2017;09h15;254;4.1;20.2;mesure;S1;195;0
04/07/2017;09h30;263;3.7;20.5;mesure;S2;224;0
04/07/2017;09h45;256;4.1;20.5;mesure;S1;256;0
04/07/2017;10h00;260;4.3;20.8;mesure;S1;316;0
04/07/2017;10h15;260;4.4;20.6;mesure;S1;367;0
04/07/2017;10h30;278;3.8;20.8;mesure;S2;362;0
04/07/2017;10h45;263;3.9;20.9;mesure;S2;413;0
04/07/2017;11h00;277;3.7;21;mesure;S2;456;0
04/07/2017;11h15;262;3.9;21.2;mesure;S2;563;0
04/07/2017;11h30;259;3.6;21.5;mesure;S2;514;0
04/07/2017;11h45;270;3.8;21.4;mesure;S2;575;0
04/07/2017;12h00;261;3.8;21.5;mesure;S2;576;0
04/07/2017;12h15;262;3.9;22;mesure;S2;706;0
04/07/2017;12h30;265;4;22.5;mesure;S1;748;0
04/07/2017;12h45;263;4.4;22.1;mesure;S1;661;0
04/07/2017;13h00;269;3.3;22;mesure;S2;653;0
04/07/2017;13h15;265;4;22.1;mesure;S1;661;0
04/07/2017;13h30;275;4;21.8;mesure;S1;751;0
04/07/2017;13h45;268;3.8;22.1;mesure;S2;639;0
04/07/2017;14h00;279;3.9;22.5;mesure;S2;732;0
04/07/2017;14h15;278;3.3;22.8;mesure;S2;763;0.8
04/07/2017;14h30;270;3.8;22.2;mesure;S2;561;0
04/07/2017;14h45;286;3.8;22.1;mesure;S2;493;0
04/07/2017;15h00;263;4;21.9;mesure;S1;688;0
04/07/2017;15h15;278;3.6;22.2;mesure;S2;548;0
04/07/2017;15h30;252;2.9;22.2;mesure;S2;601;0
04/07/2017;15h45;259;3.2;22.2;mesure;S2;658;0
04/07/2017;16h00;261;3;22.5;mesure;S2;515;0.8
04/07/2017;16h15;262;3.3;22;mesure;S2;449;0.8
04/07/2017;16h30;277;3.3;21.8;mesure;S2;430;0
04/07/2017;16h45;261;3.4;21.6;mesure;S2;320;0
04/07/2017;17h00;246;3.7;21.7;mesure;S2;435;0
04/07/2017;17h15;262;3.6;21.9;mesure;S2;370;0
04/07/2017;17h30;272;3.5;22;mesure;S2;299;0
04/07/2017;17h45;273;3.1;21.9;mesure;S2;253;0
04/07/2017;18h00;269;2.7;21.7;mesure;S2;184;0
04/07/2017;18h15;259;2.9;21.6;mesure;S2;115;0
04/07/2017;18h30;243;2.7;21.5;mesure;S2;107;0
04/07/2017;18h45;270;2.8;21.5;mesure;S2;81;0.8
04/07/2017;19h00;254;2.5;21.4;mesure;S2;56;0
04/07/2017;19h15;265;2.1;21.2;mesure;S2;31;0
04/07/2017;19h30;285;1.6;21.4;mesure;S2;22;0
04/07/2017;19h45;280;1.1;21.3;mesure;S2;12;0.8
04/07/2017;20h00;305;0.9;21.2;mesure;S2;3;0
04/07/2017;20h15;305;0.5;21;mesure;S2;0;0
04/07/2017;20h30;306;0.7;20.8;mesure;S2;0;0
04/07/2017;20h45;308;0.5;20.6;mesure;S2;0;0
04/07/2017;21h00;291;0.9;20.6;mesure;S3;0;0
04/07/2017;21h15;320;0.9;20.6;mesure;S2;0;0
04/07/2017;21h30;306;1;20.4;mesure;S2;0;0
04/07/2017;21h45;301;0.9;20.2;mesure;S3;0;0
04/07/2017;22h00;340;1;20.1;mesure;S2;0;0
04/07/2017;22h15;332;1.4;20.2;mesure;S1;0;0
04/07/2017;22h30;10;2.2;20.6;DMN;S1;0;0
04/07/2017;22h45;10;2.2;20.6;DMN;S1;0;0
04/07/2017;23h00;6;2;20.8;mesure;S1;0;0
04/07/2017;23h15;10;1.9;20.8;mesure;S1;0;0
04/07/2017;23h30;8;1.8;20.9;mesure;S1;0;0
04/07/2017;23h45;6;1.8;21;mesure;S1;0;0
05/07/2017;00h00;7;1.9;21.1;mesure;S1;0;0
05/07/2017;00h15;;;;;;;
05/07/2017;00h30;3;2.1;21.3;mesure;S1;0;0
05/07/2017;00h45;2;2.3;21.4;mesure;S1;0;0
05/07/2017;01h00;351;2.8;21.5;mesure;S1;0;0
05/07/2017;01h15;354;3.1;21.4;mesure;S1;0;0
05/07/2017;01h30;1;2.8;21.4;mesure;S1;0;0
05/07/2017;01h45;20;2.5;21.4;mesure;S1;0;0
05/07/2017;02h00;26;3.1;21.5;mesure;S1;0;0
05/07/2017;02h15;8;2.4;19.9;DMN;S1;0;0
05/07/2017;02h30;12;2.5;21.5;mesure;S1;0;0
05/07/2017;02h45;13;3.1;21.5;mesure;S1;0;0
05/07/2017;03h00;14;2.4;21.5;mesure;S1;0;0
05/07/2017;03h15;27;2.8;21.6;mesure;S1;0;0
05/07/2017;03h30;49;2;21.5;mesure;S1;0;0
05/07/2017;03h45;62;2.2;21.5;mesure;S1;0;0
05/07/2017;04h00;71;1.7;21.6;mesure;S1;0;0
05/07/2017;04h15;39;2.1;21.7;mesure;S1;0;0
05/07/2017;04h30;44;2.4;21.8;mesure;S1;0;0
05/07/2017;04h45;22;2.5;21.9;mesure;S1;0;0
05/07/2017;05h00;40;2.9;21.9;mesure;S1;0;0
05/07/2017;05h15;25;2.4;21.9;mesure;S1;0;0
05/07/2017;05h30;33;3.7;21.8;mesure;S1;0;0
05/07/2017;05h45;41;2.5;21.8;mesure;S1;1;0
05/07/2017;06h00;52;1.9;21.9;mesure;S1;4;0
05/07/2017;06h15;41;2.9;21.9;mesure;S1;11;0
05/07/2017;06h30;43;3.2;22;mesure;S1;25;0
05/07/2017;06h45;57;3;22.1;mesure;S1;32;0
05/07/2017;07h00;61;2.9;22.2;mesure;S1;48;0
05/07/2017;07h15;66;2.7;22.3;mesure;S1;56;1.6
05/07/2017;07h30;36;2.5;19.9;DMN;S1;89;0
05/07/2017;07h45;44;2.7;22.6;mesure;S1;123;0
05/07/2017;08h00;51;2.5;22.8;mesure;S1;110;0
05/07/2017;08h15;68;3.1;22.8;mesure;S1;91;0
05/07/2017;08h30;81;2.6;22.8;mesure;S1;97;0
05/07/2017;08h45;42;3.2;23;mesure;S1;163;0
05/07/2017;09h00;49;2.9;23.4;mesure;S1;232;0
05/07/2017;09h15;62;3.1;23.6;mesure;S1;272;0
05/07/2017;09h30;45;2.1;23.8;mesure;S1;310;0
05/07/2017;09h45;63;2.5;24.2;mesure;S1;409;0
05/07/2017;10h00;64;2.9;24.7;mesure;S1;600;0
05/07/2017;10h15;49;2.1;24.9;mesure;S1;639;0
05/07/2017;10h30;48;2.9;25.5;mesure;S1;647;0
05/07/2017;10h45;8;2.8;25.7;mesure;S1;519;0.8
05/07/2017;11h00;353;4.7;25;mesure;S1;553;0
05/07/2017;11h15;328;5.7;24.7;mesure;S1;742;0
05/07/2017;11h30;337;5.7;25;mesure;S1;708;0
05/07/2017;11h45;344;6.4;24.8;mesure;S1;598;0
05/07/2017;12h00;336;6.8;24.5;mesure;S1;786;0
05/07/2017;12h15;347;7.3;24.8;mesure;S1;626;0
05/07/2017;12h30;331;6.8;24.7;mesure;S1;732;0.8
05/07/2017;12h45;338;7.7;24.5;mesure;S1;534;0
05/07/2017;13h00;334;6.6;24.6;mesure;S1;468;0
05/07/2017;13h15;343;7.7;24.2;mesure;S1;456;0
05/07/2017;13h30;326;6.8;24.4;mesure;S1;554;0
05/07/2017;13h45;328;7.1;24.7;mesure;S1;488;0.8
