day;hour;wind_dir;speed;temp;details;scenario;radiation;precip
01/07/2015;16h30;305;7.6;23.8;mesure;S1;463;0
01/07/2015;16h45;340;7.1;24.2;mesure;S1;431;0
01/07/2015;17h00;312;7.3;23.8;mesure;S1;394;0
01/07/2015;17h15;318;7;23.9;mesure;S1;355;0
01/07/2015;17h30;322;6.7;23.8;mesure;S1;319;0
01/07/2015;17h45;318;6.6;24;mesure;S1;281;0
01/07/2015;18h00;337;6.1;24.1;mesure;S1;242;0
01/07/2015;18h15;325;6.5;23.9;mesure;S1;199;0
01/07/2015;18h30;327;6.4;23.7;mesure;S1;150;0
01/07/2015;18h45;321;6.7;23.3;mesure;S1;102;0
01/07/2015;19h00;356;4.5;23.7;mesure;S1;64;0
01/07/2015;19h15;352;4.1;24.1;mesure;S1;38;0
01/07/2015;19h30;359;4;23.6;mesure;S1;19;0
01/07/2015;19h45;349;4.7;22.9;mesure;S1;8;2
01/07/2015;20h00;22;4.9;22.5;mesure;S1;2;3
01/07/2015;20h15;1;4.3;22.3;mesure;S1;0;0
01/07/2015;20h30;14;4.1;22;mesure;S1;0;0
01/07/2015;20h45;36;4.2;21.8;mesure;S1;0;0
01/07/2015;21h00;6;4.3;21.6;mesure;S1;0;0
01/07/2015;21h15;17;4.9;21.5;mesure;S1;0;0
01/07/2015;21h30;15;4.4;21.3;mesure;S1;0;0
01/07/2015;21h45;27;4.2;21.2;mesure;S1;0;0
01/07/2015;22h00;27;4;21.2;mesure;S1;0;0
01/07/2015;22h15;30;4.5;21;mesure;S1;0;0
01/07/2015;22h30;38;3.7;20.9;mesure;S1;0;0
01/07/2015;22h45;64;3.7;20.8;mesure;S1;0;0
01/07/2015;23h00;59;2.8;20.7;mesure;S1;0;0
01/07/2015;23h15;45;2.6;20.5;mesure;S1;0;0
01/07/2015;23h30;32;2.9;20.5;mesure;S1;0;0
01/07/2015;23h45;53;2.8;20.3;mesure;S1;0;0
02/07/2015;00h00;48;2.3;20.2;mesure;S1;0;0
02/07/2015;00h15;41;2.2;20;mesure;S1;0;0
02/07/2015;00h30;45;1.9;19.8;mesure;S1;0;0
02/07/2015;00h45;56;2;19.7;mesure;S1;0;0
02/07/2015;01h00;46;2;19.6;mesure;S1;0;0
02/07/2015;01h15;36;2.1;19.5;mesure;S1;0;0
02/07/2015;01h30;67;1.9;19.3;mesure;S1;0;0
02/07/2015;01h45;44;2;19.3;mesure;S1;0;0
02/07/2015;02h00;72;2.3;19.3;mesure;S1;0;0
02/07/2015;02h15;82;2.1;19.2;mesure;S1;0;0
02/07/2015;02h30;88;2;19.1;mesure;S1;0;0
02/07/2015;02h45;74;2.6;19;mesure;S1;0;0
02/07/2015;03h00;77;2.7;19;mesure;S1;0;0
02/07/2015;03h15;70;2.9;18.7;mesure;S1;0;0
02/07/2015;03h30;68;2.9;18.5;mesure;S1;0;0
02/07/2015;03h45;80;2.9;18.3;mesure;S1;0;0
02/07/2015;04h00;71;2.3;18.2;mesure;S1;0;0
02/07/2015;04h15;70;2.1;18;mesure;S1;0;0
02/07/2015;04h30;79;2.7;18.1;mesure;S1;0;0
02/07/2015;04h45;71;2.6;18.2;mesure;S1;0;0
02/07/2015;05h00;58;2.6;18.1;mesure;S1;0;0
02/07/2015;05h15;65;3.2;18;mesure;S1;0;0
02/07/2015;05h30;59;3;18.2;mesure;S1;0;0
02/07/2015;05h45;64;2.9;18.2;mesure;S1;4;0
02/07/2015;06h00;68;3.4;18.2;mesure;S1;10;0
02/07/2015;06h15;73;3.6;18.6;mesure;S1;18;0
02/07/2015;06h30;77;3.6;18.9;mesure;S1;31;0
02/07/2015;06h45;78;3.8;19.5;mesure;S1;56;0
02/07/2015;07h00;74;3.7;20;mesure;S1;88;0
02/07/2015;07h15;67;3.6;20.6;mesure;S1;130;0
02/07/2015;07h30;84;4.6;21.1;mesure;S1;178;0
02/07/2015;07h45;66;5.7;21.8;mesure;S1;225;0
02/07/2015;08h00;64;6;22.2;mesure;S1;266;0
02/07/2015;08h15;60;6.4;22.7;mesure;S1;300;0
02/07/2015;08h30;64;6.3;23.3;mesure;S1;336;0
02/07/2015;08h45;70;7;23.7;mesure;S1;374;0
02/07/2015;09h00;48;6.7;24.1;mesure;S1;413;0
02/07/2015;09h15;61;6.1;24.7;mesure;S1;446;0
02/07/2015;09h30;60;6.2;25;mesure;S1;479;0
02/07/2015;09h45;35;5.3;25.7;mesure;S1;510;0
02/07/2015;10h00;57;6.2;25.8;mesure;S1;542;5
02/07/2015;10h15;18;5.9;26.2;mesure;S1;575;0
02/07/2015;10h30;33;5.2;26.9;mesure;S1;607;0
02/07/2015;10h45;41;5.2;27.3;mesure;S1;632;0
02/07/2015;11h00;37;3.9;26.6;DMN;S1;825;0
02/07/2015;11h15;37;3.9;26.6;DMN;S1;825;0
02/07/2015;11h30;52;5.1;28.4;mesure;S1;693;0
02/07/2015;11h45;35;5.8;28.5;mesure;S1;709;0
02/07/2015;12h00;42;5.5;29.1;mesure;S1;724;0
02/07/2015;12h15;10;5.8;29;mesure;S1;728;0
02/07/2015;12h30;359;5.8;29.2;mesure;S1;732;0
02/07/2015;12h45;24;5.5;29.4;mesure;S1;734;0
02/07/2015;13h00;14;5.1;29.4;DMN;S1;947;0
02/07/2015;13h15;14;5.1;29.4;DMN;S1;947;0
02/07/2015;13h30;7;6.4;29.3;DMN;S1;930;0
02/07/2015;13h45;7;6.4;29.3;DMN;S1;930;0
02/07/2015;14h00;7;6.4;29.3;DMN;S1;930;0
02/07/2015;14h15;;;;;;;
02/07/2015;14h30;335;5.7;29;mesure;S1;670;0
02/07/2015;14h45;322;7;28.8;mesure;S1;647;0
02/07/2015;15h00;348;6.8;28.4;mesure;S1;628;0
02/07/2015;15h15;347;6.6;28.5;mesure;S1;597;0
02/07/2015;15h30;358;7.1;28.4;mesure;S1;570;0
02/07/2015;15h45;11;7;28.1;mesure;S1;539;0
02/07/2015;16h00;10;7.3;27.8;mesure;S1;509;0
02/07/2015;16h15;10;6.8;28;mesure;S1;475;0
02/07/2015;16h30;6;7.2;27.7;mesure;S1;443;0
02/07/2015;16h45;6;7.6;27.4;mesure;S1;406;0
02/07/2015;17h00;359;7.6;27.2;mesure;S1;372;0
02/07/2015;17h15;31;6.3;27.3;mesure;S1;333;0
02/07/2015;17h30;6;7.1;26.8;mesure;S1;298;0
02/07/2015;17h45;340;6.3;26.6;mesure;S1;263;0
02/07/2015;18h00;14;7.2;26.2;mesure;S1;228;0
02/07/2015;18h15;18;6.8;25.8;mesure;S1;180;0
02/07/2015;18h30;24;7.3;25.3;mesure;S1;132;2
02/07/2015;18h45;13;5.9;25.1;mesure;S1;91;0
02/07/2015;19h00;25;6.2;24.7;mesure;S1;60;0
02/07/2015;19h15;30;6.4;24.3;mesure;S1;33;0
02/07/2015;19h30;52;5.5;23.9;mesure;S1;18;0
02/07/2015;19h45;43;6.7;23.4;mesure;S1;8;2
02/07/2015;20h00;32;7;22.9;mesure;S1;2;0
02/07/2015;20h15;30;6.1;22.6;mesure;S1;0;0
02/07/2015;20h30;26;6;22.4;mesure;S1;0;0
02/07/2015;20h45;32;4.7;22.2;mesure;S1;0;0
02/07/2015;21h00;26;5.1;22;mesure;S1;0;0
02/07/2015;21h15;55;5;21.8;mesure;S1;0;0
02/07/2015;21h30;32;5.3;21.7;mesure;S1;0;0
02/07/2015;21h45;39;5.3;21.6;mesure;S1;0;0
02/07/2015;22h00;34;5.1;21.4;mesure;S1;0;0
02/07/2015;22h15;53;5.3;21.3;mesure;S1;0;0
02/07/2015;22h30;45;5.1;21.3;mesure;S1;0;0
02/07/2015;22h45;26;4.9;21.2;mesure;S1;0;0
02/07/2015;23h00;31;4.8;21.2;mesure;S1;0;0
02/07/2015;23h15;46;4.6;21.1;mesure;S1;0;0
02/07/2015;23h30;49;4.1;21.1;mesure;S1;0;0
02/07/2015;23h45;43;4;21.1;mesure;S1;0;0
03/07/2015;00h00;47;4;21.1;mesure;S1;0;0
03/07/2015;00h15;45;3.7;21;mesure;S1;0;0
03/07/2015;00h30;50;3.8;21;mesure;S1;0;0
03/07/2015;00h45;35;3.3;20.9;mesure;S1;0;0
03/07/2015;01h00;31;2.7;20.6;mesure;S1;0;0
03/07/2015;01h15;36;2.7;20.5;mesure;S1;0;0
03/07/2015;01h30;27;2.7;20.4;mesure;S1;0;0
03/07/2015;01h45;34;2.9;20.4;mesure;S1;0;0
03/07/2015;02h00;32;3;20.4;mesure;S1;0;0
03/07/2015;02h15;49;3.2;20.4;mesure;S1;0;0
03/07/2015;02h30;48;2.7;20.4;mesure;S1;0;0
03/07/2015;02h45;60;2.5;20.4;mesure;S1;0;0
03/07/2015;03h00;36;2.5;20.5;mesure;S1;0;3
03/07/2015;03h15;52;2.6;20.7;mesure;S1;0;0
03/07/2015;03h30;50;2.6;20.8;mesure;S1;0;0
03/07/2015;03h45;41;2.5;20.9;mesure;S1;0;0
03/07/2015;04h00;38;2.3;20.9;mesure;S1;0;0
03/07/2015;04h15;45;2.7;21;mesure;S1;0;0
03/07/2015;04h30;42;4.1;21.1;mesure;S1;0;0
03/07/2015;04h45;54;4;21.2;mesure;S1;0;0
03/07/2015;05h00;62;4.3;21.2;mesure;S1;0;0
03/07/2015;05h15;52;4;21.2;mesure;S1;0;0
03/07/2015;05h30;40;3.8;21.2;mesure;S1;0;0
03/07/2015;05h45;53;3.5;21.2;mesure;S1;2;0
03/07/2015;06h00;38;3.7;21.2;mesure;S1;5;0
03/07/2015;06h15;63;5.1;21.2;mesure;S1;14;0
03/07/2015;06h30;34;4.7;21.2;mesure;S1;29;0
03/07/2015;06h45;49;4.1;21.2;mesure;S1;45;2
03/07/2015;07h00;46;4.5;21.4;mesure;S1;72;0
03/07/2015;07h15;35;4.7;21.5;mesure;S1;93;0
03/07/2015;07h30;32;4.7;21.7;mesure;S1;98;0
03/07/2015;07h45;60;5.1;21.7;mesure;S1;171;0
03/07/2015;08h00;57;4.4;22.4;mesure;S1;214;0
03/07/2015;08h15;63;4.7;22.9;mesure;S1;350;0
03/07/2015;08h30;20;3.9;23.4;mesure;S1;345;0
03/07/2015;08h45;34;4.4;23.1;mesure;S1;308;0
03/07/2015;09h00;54;4;23.6;mesure;S1;395;6
03/07/2015;09h15;40;4.8;24.2;mesure;S1;448;0
03/07/2015;09h30;52;4;24.4;mesure;S1;478;0
03/07/2015;09h45;36;4;24.7;mesure;S1;508;0
03/07/2015;10h00;7;3.8;25.4;mesure;S1;542;0
03/07/2015;10h15;6;2.9;25.9;mesure;S1;572;0
03/07/2015;10h30;309;4.3;25;mesure;S1;602;0
03/07/2015;10h45;326;5.1;24.6;mesure;S1;631;0
03/07/2015;11h00;324;6.3;24.3;mesure;S1;660;0
03/07/2015;11h15;319;7;24.1;mesure;S1;681;0
03/07/2015;11h30;329;7.2;24.3;mesure;S1;701;0
03/07/2015;11h45;315;8.2;24.3;mesure;S1;717;0
03/07/2015;12h00;338;8.8;23.9;mesure;S1;735;0
03/07/2015;12h15;316;9.1;24.2;mesure;S1;742;0
03/07/2015;12h30;317;9.6;24.2;mesure;S1;752;0
03/07/2015;12h45;315;8.6;24.3;mesure;S1;754;0
03/07/2015;13h00;324;9.6;24.4;mesure;S1;756;0
03/07/2015;13h15;326;9;24.5;mesure;S1;753;0
03/07/2015;13h30;318;9.4;24.2;mesure;S1;745;0
03/07/2015;13h45;318;8.9;24.5;mesure;S1;738;0
03/07/2015;14h00;328;8.1;25.2;mesure;S1;728;0
03/07/2015;14h15;333;8;25.5;mesure;S1;714;0
03/07/2015;14h30;321;7.4;25.9;mesure;S1;691;0
03/07/2015;14h45;316;7.8;25.4;mesure;S1;671;0
03/07/2015;15h00;323;7.3;25.5;mesure;S1;649;0
03/07/2015;15h15;320;7.7;25.6;mesure;S1;616;0
03/07/2015;15h30;322;7.5;25.8;mesure;S1;588;0
03/07/2015;15h45;328;7.5;25.5;mesure;S1;557;0
03/07/2015;16h00;324;7.6;25.6;mesure;S1;524;0
03/07/2015;16h15;315;7;25.7;mesure;S1;490;0
03/07/2015;16h30;313;7.1;25.7;mesure;S1;453;0
03/07/2015;16h45;317;6.5;25.7;mesure;S1;416;0
03/07/2015;17h00;356;5.1;27.2;mesure;S1;382;0
03/07/2015;17h15;360;5.4;27.6;mesure;S1;345;0
03/07/2015;17h30;9;5.5;27.6;mesure;S1;309;0
03/07/2015;17h45;336;4.7;27.2;mesure;S1;268;0
03/07/2015;18h00;359;5.2;27;mesure;S1;235;0
03/07/2015;18h15;11;5.7;26.5;mesure;S1;192;0
03/07/2015;18h30;340;5.1;25.7;mesure;S1;144;0
03/07/2015;18h45;358;5.5;25.3;mesure;S1;103;0
03/07/2015;19h00;5;5.1;24.9;mesure;S1;68;0
03/07/2015;19h15;21;5.5;24.6;mesure;S1;42;0
03/07/2015;19h30;24;5.9;24;mesure;S1;26;0
03/07/2015;19h45;25;5.9;23.7;mesure;S1;13;0
03/07/2015;20h00;36;5.2;23.2;mesure;S1;3;2
03/07/2015;20h15;35;6.1;22.8;mesure;S1;0;0
03/07/2015;20h30;34;6.2;22.6;mesure;S1;0;0
03/07/2015;20h45;20;5.9;22.4;mesure;S1;0;0
03/07/2015;21h00;34;5.9;22.2;mesure;S1;0;0
03/07/2015;21h15;42;6;22;mesure;S1;0;0
03/07/2015;21h30;24;5.7;21.9;mesure;S1;0;0
03/07/2015;21h45;30;6.3;21.8;mesure;S1;0;0
03/07/2015;22h00;47;4.6;21.6;mesure;S1;0;0
03/07/2015;22h15;48;5;21.6;mesure;S1;0;0
03/07/2015;22h30;64;5.5;21.5;mesure;S1;0;0
03/07/2015;22h45;47;4.7;21.3;mesure;S1;0;0
03/07/2015;23h00;55;4.8;21.2;mesure;S1;0;0
03/07/2015;23h15;49;5.2;21.2;mesure;S1;0;0
03/07/2015;23h30;29;3.9;21;mesure;S1;0;0
03/07/2015;23h45;41;4.3;21;mesure;S1;0;0
04/07/2015;00h00;37;4.2;20.8;mesure;S1;0;0
04/07/2015;00h15;47;4;20.8;mesure;S1;0;0
04/07/2015;00h30;41;4.2;20.7;mesure;S1;0;0
04/07/2015;00h45;46;4.1;20.6;mesure;S1;0;0
04/07/2015;01h00;54;4.3;20.5;mesure;S1;0;0
04/07/2015;01h15;49;4.3;20.4;mesure;S1;0;0
04/07/2015;01h30;47;3.8;20.3;mesure;S1;0;0
04/07/2015;01h45;44;3.4;20.2;mesure;S1;0;0
04/07/2015;02h00;43;3.2;20;mesure;S1;0;0
04/07/2015;02h15;46;3;19.9;mesure;S1;0;0
04/07/2015;02h30;41;3.4;19.8;mesure;S1;0;0
04/07/2015;02h45;58;3.7;19.7;mesure;S1;0;0
04/07/2015;03h00;55;3.6;19.6;mesure;S1;0;0
04/07/2015;03h15;40;3.5;19.5;mesure;S1;0;0
04/07/2015;03h30;44;3.3;19.5;mesure;S1;0;0
04/07/2015;03h45;62;3.4;19.4;mesure;S1;0;0
04/07/2015;04h00;34;3.4;19.3;mesure;S1;0;0
04/07/2015;04h15;47;3.5;19.2;mesure;S1;0;0
04/07/2015;04h30;56;3.2;19.1;mesure;S1;0;0
04/07/2015;04h45;54;3.5;19;mesure;S1;0;0
04/07/2015;05h00;50;3.5;19;mesure;S1;0;0
04/07/2015;05h15;36;2.8;18.9;mesure;S1;0;0
04/07/2015;05h30;43;2.9;18.8;mesure;S1;1;0
04/07/2015;05h45;54;3;18.7;mesure;S1;2;0
04/07/2015;06h00;59;2.5;18.6;mesure;S1;10;0
04/07/2015;06h15;38;2.4;18.7;mesure;S1;22;0
04/07/2015;06h30;45;2.5;19;mesure;S1;37;0
04/07/2015;06h45;46;3.2;19.2;mesure;S1;57;0
04/07/2015;07h00;57;3.6;19.7;mesure;S1;86;0
04/07/2015;07h15;58;4;20.2;mesure;S1;122;0
04/07/2015;07h30;50;4.6;20.7;mesure;S1;164;0
04/07/2015;07h45;49;5.1;21.3;mesure;S1;210;0
04/07/2015;08h00;33;5.3;21.9;mesure;S1;248;0
04/07/2015;08h15;49;5.5;22.4;mesure;S1;283;0
04/07/2015;08h30;34;5.6;22.9;mesure;S1;320;0
04/07/2015;08h45;43;5.5;23.3;mesure;S1;356;0
04/07/2015;09h00;49;4.7;24;mesure;S1;392;0
04/07/2015;09h15;64;5.3;24.7;mesure;S1;425;0
04/07/2015;09h30;46;5.1;25.2;mesure;S1;463;0
04/07/2015;09h45;42;5.1;25.7;mesure;S1;497;0
04/07/2015;10h00;5;3.9;26.5;mesure;S1;529;0
04/07/2015;10h15;41;4.9;27;mesure;S1;561;0
04/07/2015;10h30;24;3.6;27.7;mesure;S1;586;0
04/07/2015;10h45;7;3.9;28.2;mesure;S1;614;0
04/07/2015;11h00;316;3.6;27.5;mesure;S1;636;0
04/07/2015;11h15;316;4.8;25.8;mesure;S1;658;0
04/07/2015;11h30;327;6;25.3;mesure;S1;682;0
04/07/2015;11h45;328;7.2;24.9;mesure;S1;700;0
04/07/2015;12h00;328;7.8;24.3;mesure;S1;714;0
04/07/2015;12h15;322;8.1;24.6;mesure;S1;725;0
04/07/2015;12h30;327;8.7;24.2;mesure;S1;734;0
04/07/2015;12h45;315;9.1;24.4;mesure;S1;736;0
04/07/2015;13h00;338;8.2;24.7;mesure;S1;738;0
04/07/2015;13h15;328;8.3;24.8;mesure;S1;734;0
04/07/2015;13h30;336;8.1;24.7;mesure;S1;729;0
04/07/2015;13h45;330;8.3;24.7;mesure;S1;720;0
04/07/2015;14h00;323;8.3;24.5;mesure;S1;707;0
04/07/2015;14h15;321;9.3;24.1;mesure;S1;694;0
04/07/2015;14h30;315;9.2;24;mesure;S1;674;0
04/07/2015;14h45;315;8.2;24.7;mesure;S1;653;0
04/07/2015;15h00;327;7.6;24.8;mesure;S1;628;0
04/07/2015;15h15;324;8.8;24.3;mesure;S1;602;0
04/07/2015;15h30;323;8.5;24.4;mesure;S1;571;0
04/07/2015;15h45;309;8.6;23.9;mesure;S1;542;0
04/07/2015;16h00;309;6.9;24.4;mesure;S1;508;0
04/07/2015;16h15;322;6.7;24.6;mesure;S1;473;0
04/07/2015;16h30;314;7.4;24.5;mesure;S1;442;0
04/07/2015;16h45;318;7;24.6;mesure;S1;403;0
04/07/2015;17h00;327;6.9;24.5;mesure;S1;364;0
04/07/2015;17h15;312;6.3;24.5;mesure;S1;328;0
04/07/2015;17h30;313;6.5;24;mesure;S1;291;0
04/07/2015;17h45;320;5.8;24;mesure;S1;253;0
04/07/2015;18h00;340;6;24;mesure;S1;218;0
04/07/2015;18h15;325;6;23.5;mesure;S1;176;0
04/07/2015;18h30;327;4.1;23.8;mesure;S1;132;0
04/07/2015;18h45;355;4.2;24.7;mesure;S1;94;0
04/07/2015;19h00;6;5;24.9;mesure;S1;64;0
04/07/2015;19h15;56;2.1;24.7;mesure;S1;40;0
04/07/2015;19h30;9;3.9;24.3;mesure;S1;22;0
04/07/2015;19h45;23;3.7;24;mesure;S1;10;0
04/07/2015;20h00;42;3.6;23.8;mesure;S1;2;0
04/07/2015;20h15;25;5.1;23.6;mesure;S1;0;0
04/07/2015;20h30;28;3.5;23.4;mesure;S1;0;0
04/07/2015;20h45;30;3.5;23.2;mesure;S1;0;0
04/07/2015;21h00;40;3.8;23.1;mesure;S1;0;0
04/07/2015;21h15;23;5.1;23;mesure;S1;0;0
04/07/2015;21h30;28;4.6;23;mesure;S1;0;0
04/07/2015;21h45;23;4.6;22.8;mesure;S1;0;0
04/07/2015;22h00;5;5.8;22.5;mesure;S1;0;0
04/07/2015;22h15;360;4.4;22.3;mesure;S1;0;0
04/07/2015;22h30;28;5.5;22.2;mesure;S1;0;0
04/07/2015;22h45;33;5;22;mesure;S1;0;0
04/07/2015;23h00;30;4.6;21.9;mesure;S1;0;0
04/07/2015;23h15;44;4.4;21.8;mesure;S1;0;0
04/07/2015;23h30;54;4.9;21.7;mesure;S1;0;0
04/07/2015;23h45;62;4.2;21.5;mesure;S1;0;0
05/07/2015;00h00;72;4.3;21.5;mesure;S1;0;0
05/07/2015;00h15;75;4.1;21.4;mesure;S1;0;0
05/07/2015;00h30;45;3.5;21.2;mesure;S1;0;0
05/07/2015;00h45;49;3.8;21.2;mesure;S1;0;0
05/07/2015;01h00;45;4.1;21.1;mesure;S1;0;0
05/07/2015;01h15;38;3.5;21;mesure;S1;0;0
05/07/2015;01h30;47;3.6;20.9;mesure;S1;0;0
05/07/2015;01h45;34;3.2;20.7;mesure;S1;0;0
05/07/2015;02h00;46;3.6;20.7;mesure;S1;0;0
05/07/2015;02h15;51;4.1;20.7;mesure;S1;0;0
05/07/2015;02h30;53;3.9;20.6;mesure;S1;0;0
05/07/2015;02h45;28;4.3;20.6;mesure;S1;0;0
05/07/2015;03h00;48;4.3;20.6;mesure;S1;0;0
05/07/2015;03h15;46;4.1;20.7;mesure;S1;0;0
05/07/2015;03h30;61;4.7;20.8;mesure;S1;0;0
05/07/2015;03h45;47;5.8;21;mesure;S1;0;0
05/07/2015;04h00;53;5.9;21.2;mesure;S1;0;0
05/07/2015;04h15;71;5.7;21.2;mesure;S1;0;0
05/07/2015;04h30;68;5.8;21.3;mesure;S1;0;0
05/07/2015;04h45;60;5.5;21.4;mesure;S1;0;0
05/07/2015;05h00;64;5.7;21.5;mesure;S1;0;0
05/07/2015;05h15;47;5.4;21.7;mesure;S1;0;0
05/07/2015;05h30;53;6.3;21.9;mesure;S1;0;0
05/07/2015;05h45;48;6;22;mesure;S1;1;0
05/07/2015;06h00;50;4.7;22.2;mesure;S1;6;0
05/07/2015;06h15;48;5.4;22.3;mesure;S1;14;0
05/07/2015;06h30;43;5.9;22.3;mesure;S1;24;0
05/07/2015;06h45;47;5;22.5;mesure;S1;47;0
05/07/2015;07h00;56;5.3;22.6;mesure;S1;61;0
05/07/2015;07h15;70;5.3;22.8;mesure;S1;78;0
05/07/2015;07h30;72;6;23;mesure;S1;104;0
05/07/2015;07h45;62;5.2;23.6;mesure;S1;197;0
05/07/2015;08h00;62;6.7;23.7;mesure;S1;177;0
05/07/2015;08h15;44;5.6;24;mesure;S1;267;0
05/07/2015;08h30;61;7;24.6;mesure;S1;306;0
05/07/2015;08h45;61;5.4;25.1;mesure;S1;340;0
05/07/2015;09h00;38;6.3;25.5;mesure;S1;374;0
05/07/2015;09h15;42;5.8;26.2;mesure;S1;411;0
05/07/2015;09h30;54;4.9;26.7;mesure;S1;450;0
05/07/2015;09h45;58;4.9;27.2;mesure;S1;482;0
05/07/2015;10h00;43;5;27.6;mesure;S1;515;0
05/07/2015;10h15;40;5.5;28.2;mesure;S1;544;0
05/07/2015;10h30;57;5.3;28.7;mesure;S1;572;0
05/07/2015;10h45;25;5.2;28.9;mesure;S1;600;0
05/07/2015;11h00;39;5.1;29.7;mesure;S1;624;0
05/07/2015;11h15;42;5.7;30.6;mesure;S1;646;0
05/07/2015;11h30;23;5.8;31.3;mesure;S1;666;0
05/07/2015;11h45;36;5.3;31.7;mesure;S1;684;0
05/07/2015;12h00;31;6.2;32.1;mesure;S1;697;0
05/07/2015;12h15;19;3.1;32;mesure;S1;708;0
05/07/2015;12h30;341;5;31.8;mesure;S1;713;0
05/07/2015;12h45;43;5.9;32.4;mesure;S1;716;0
05/07/2015;13h00;331;4.3;31.8;mesure;S1;717;0
05/07/2015;13h15;319;4.7;30.4;mesure;S1;712;0
05/07/2015;13h30;310;4.4;30;mesure;S1;709;0
05/07/2015;13h45;337;4.6;29.8;mesure;S1;702;0
05/07/2015;14h00;326;6.4;29.5;mesure;S1;688;0
05/07/2015;14h15;327;7.8;28;mesure;S1;676;0
