datetime,speed,wind_dir,temp,radiation,precip,ctime,mtime
2020-05-25 00:00:00,1.4,343.3,23.5,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:01:00,1.3,21.9,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:02:00,1.4,8.2,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:03:00,1.3,348.1,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:04:00,1.5,0.4,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:05:00,1.4,3.1,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:06:00,1.4,21.7,23.7,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:07:00,1.0,13.5,23.7,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:08:00,0.5,323.4,23.7,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:09:00,0.3,350.9,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:10:00,0.0,33.3,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:11:00,0.4,54.8,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:12:00,0.6,81.3,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:13:00,0.8,80.3,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:14:00,0.8,51.7,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:15:00,0.7,58.4,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:16:00,1.2,21.3,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:17:00,1.3,35.3,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:18:00,1.2,35.7,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:19:00,1.3,37.1,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:20:00,1.2,39.0,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:21:00,1.4,30.5,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:22:00,1.6,19.0,23.6,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:23:00,1.7,14.5,23.7,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:24:00,1.7,5.3,23.7,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:25:00,1.8,1.1,23.7,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:26:00,1.8,352.1,23.7,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:27:00,1.7,352.1,23.8,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
2020-05-25 00:28:00,1.6,349.4,23.8,0,0.0,2020-05-25 00:05:01,2020-05-26 00:05:24
