heure;minute;direction;vitesse;temperature;details;scenario;scenario_couleur;rayonnement;precip
00;00;68;2.8;12.8;DMN;S1;#00FF00;0;0
01;00;74;2.3;12.3;DMN;S1;#00FF00;0;0
02;00;77;2.4;12.2;DMN;S1;#00FF00;0;0
03;00;72;2.5;12.2;DMN;S1;#00FF00;0;0
04;00;67;2.7;12.3;DMN;S1;#00FF00;0;0
05;00;69;3.2;12.9;DMN;S1;#00FF00;0;0
06;00;75;3.2;13.2;DMN;S1;#00FF00;0;0
07;00;73;3.5;13.4;DMN;S1;#00FF00;0;0
08;00;70;3.9;13.4;DMN;S1;#00FF00;0;0
09;00;76;3.9;13.7;DMN;S1;#00FF00;144;0
10;00;76;3.8;14.6;DMN;S1;#00FF00;308;0
11;00;67;3.5;15.7;DMN;S1;#00FF00;431;0
12;00;61;3.3;17.4;DMN;S1;#00FF00;509;0
13;00;47;3.1;19.1;DMN;S1;#00FF00;536;0
14;00;28;2.8;20.5;DMN;S1;#00FF00;510;0
15;00;9;3.1;21.1;DMN;S1;#00FF00;434;0
16;00;3;3.9;20.8;DMN;S1;#00FF00;311;0
17;00;3;4.1;19.5;DMN;S1;#00FF00;152;0
18;00;10;4.3;17.7;DMN;S1;#00FF00;0;0
19;00;16;4.2;16.4;DMN;S1;#00FF00;0;0
20;00;31;3.1;15.8;DMN;S1;#00FF00;0;0
21;00;61;2.2;15.1;DMN;S1;#00FF00;0;0
22;00;69;1.6;14.2;DMN;S1;#00FF00;0;0
23;00;75;1.6;13.9;DMN;S1;#00FF00;0;0
