heure;minute;direction;vitesse;temperature;details;scenario;scenario_couleur;rayonnement;precip
00;00;170;2.2;15.4;DMN;S3b;#FFAF00;0;0
01;00;122;1.9;14.6;DMN;S2b;#FFFF00;0;0
02;00;133;1.9;14.2;DMN;S2b;#FFFF00;0;0
03;00;135;2.4;14.1;DMN;S2;#FFFF00;0;0
04;00;132;2;14;DMN;S2b;#FFFF00;0;0
05;00;141;2.3;14.2;DMN;S2;#FFFF00;0;0
06;00;141;2.5;14.1;DMN;S2;#FFFF00;0;0
07;00;148;2.6;14;DMN;S3b;#FFAF00;0;0
08;00;166;2.7;14.5;DMN;S3b;#FFAF00;64;0
09;00;179;3.7;17.1;DMN;S3b;#FFAF00;254;0
10;00;195;5.4;19.7;DMN;S1;#00FF00;416;0
11;00;207;6.6;20.5;DMN;S1;#00FF00;537;0
12;00;219;7.6;20.5;DMN;S1;#00FF00;610;0
13;00;223;8.8;19.6;DMN;S1;#00FF00;629;0
14;00;226;9.3;18.9;DMN;S1;#00FF00;593;0
15;00;227;9.8;19.4;DMN;S1;#00FF00;505;0
16;00;225;10.2;20;DMN;S1;#00FF00;371;0
17;00;223;9.8;19.8;DMN;S1;#00FF00;199;0
18;00;222;9.3;19;DMN;S1;#00FF00;2;0
19;00;220;9.3;18.6;DMN;S1;#00FF00;0;0
20;00;221;9.1;18.5;DMN;S1;#00FF00;0;0
21;00;220;8.5;18.2;DMN;S1;#00FF00;0;0.2
22;00;219;7.7;18;DMN;S1;#00FF00;0;0
23;00;219;7;17.7;DMN;S1;#00FF00;0;0
