cos_wind_dir,f_period,datetime,present_time,sin_wind_dir,pred_speed,pred_wind_dir,numtech_speed,numtech_wind_dir
0.49362337589263916,1.0,2020-10-02 02:00:00,2020-10-02 01:00:00,0.8690643310546875,2.109179973602295,60.420984912103165,4.0,57.0
0.4197254776954651,2.0,2020-10-02 03:00:00,2020-10-02 01:00:00,0.909596860408783,2.206429958343506,65.1827430349277,4.0,61.0
0.3176482319831848,3.0,2020-10-02 04:00:00,2020-10-02 01:00:00,0.9067425727844238,2.5129191875457764,71.47924060609395,3.9,68.0
