cos_wind_dir,f_period,datetime,present_time,sin_wind_dir,pred_speed,pred_wind_dir,real_speed,real_wind_dir,numtech_speed,numtech_wind_dir
0.5048710703849792,1.0,2020-10-01 09:00:00,2020-10-01 08:00:00,0.7299086451530457,1.1266626119613647,59.67720589706803,1.2566666666666664,44.49353470029303,3.5,36.0
0.6356115937232971,2.0,2020-10-01 10:00:00,2020-10-01 08:00:00,0.6721678376197815,2.3418591022491455,50.534639996936434,3.501666666666668,51.05854581383406,3.4,35.0
0.6416073441505432,3.0,2020-10-01 11:00:00,2020-10-01 08:00:00,0.6006390452384949,2.484419345855713,50.088220212964416,4.216666666666666,52.59745818202277,3.5,25.999999999999993
0.744081974029541,4.0,2020-10-01 12:00:00,2020-10-01 08:00:00,-0.07161331176757812,2.824496030807495,318.0803079384938,3.8616666666666672,43.06162371287901,3.9,10.999999999999995
0.6836857795715332,5.0,2020-10-01 13:00:00,2020-10-01 08:00:00,-0.389589786529541,4.036990642547607,313.13233861345464,3.52,313.19726378295354,5.0,360.0
0.7495743036270142,6.0,2020-10-01 14:00:00,2020-10-01 08:00:00,-0.6264901161193848,6.888866424560547,318.5535162040146,6.6016666666666675,314.1361862192349,6.5,356.99999999999994
0.8190346956253052,7.0,2020-10-01 15:00:00,2020-10-01 08:00:00,-0.5318782329559326,7.0584845542907715,324.98827950243674,7.573333333333332,315.32516429513504,7.4,360.0
0.790730357170105,8.0,2020-10-01 16:00:00,2020-10-01 08:00:00,-0.5783950090408325,6.249281406402588,322.2538169761064,8.246666666666668,317.33347195004166,7.3,4.000000000000041
0.9030503630638123,9.0,2020-10-01 17:00:00,2020-10-01 08:00:00,-0.47871464490890503,5.358382701873779,334.5619665733053,7.7266666666666675,319.00273213849044,7.0,7.000000000000025
0.8440206050872803,10.0,2020-10-01 18:00:00,2020-10-01 08:00:00,-0.09830927848815918,4.7417097091674805,327.5671531654514,6.128333333333333,326.56979511714013,6.8,14.0
0.9259034395217896,11.0,2020-10-01 19:00:00,2020-10-01 08:00:00,0.06128835678100586,4.703981399536133,22.195017380381397,5.4066666666666645,332.36154149223785,6.5,21.999999999999996
0.8364675045013428,12.0,2020-10-01 20:00:00,2020-10-01 08:00:00,0.29695385694503784,4.08256721496582,33.23104456826418,4.704999999999999,24.762266900696993,6.1,29.999999999999993
0.7137751579284668,13.0,2020-10-01 21:00:00,2020-10-01 08:00:00,0.5338603854179382,3.4765124320983887,44.457091363418144,4.4049999999999985,32.47226556119139,5.7,36.0
0.622855544090271,14.0,2020-10-01 22:00:00,2020-10-01 08:00:00,0.5197275876998901,3.799201011657715,51.475037387699984,4.065,39.62145474617553,5.3,38.0
0.6737679839134216,15.0,2020-10-01 23:00:00,2020-10-01 08:00:00,0.6211321949958801,3.0031776428222656,47.64144999142885,3.353333333333333,53.70931995261802,5.1,38.0
0.5950847268104553,16.0,2020-10-02 00:00:00,2020-10-01 08:00:00,0.737514853477478,2.8767688274383545,53.481327683226944,2.7516666666666656,60.38897333076474,4.8,40.00000000000001
0.48303326964378357,17.0,2020-10-02 01:00:00,2020-10-01 08:00:00,0.6267619729042053,1.8759719133377075,61.116302245785604,2.154999999999999,62.532970824438344,4.2,46.0
0.36068668961524963,18.0,2020-10-02 02:00:00,2020-10-01 08:00:00,0.9308187961578369,2.3559229373931885,68.85762603279446,2.181666666666666,91.05965740771404,3.9,53.0
0.27453699707984924,19.0,2020-10-02 03:00:00,2020-10-01 08:00:00,0.7872058153152466,2.6207244396209717,74.06557588008666,2.245000000000001,92.24121464995966,4.1,56.0
0.4697585105895996,20.0,2020-10-02 04:00:00,2020-10-01 08:00:00,0.9109724760055542,2.657923698425293,61.98137792180407,2.1766666666666667,71.09329618729949,4.1,59.99999999999999
0.1715996265411377,21.0,2020-10-02 05:00:00,2020-10-01 08:00:00,0.9041932821273804,2.419705390930176,80.11916224280185,2.6766666666666663,90.18228030492591,3.9,68.99999999999999
0.18800127506256104,22.0,2020-10-02 06:00:00,2020-10-01 08:00:00,0.9230852127075195,2.2232656478881836,79.1638361796064,2.8683333333333336,78.71443698232548,3.6,74.0
0.018085479736328125,23.0,2020-10-02 07:00:00,2020-10-01 08:00:00,1.0298165082931519,1.5283706188201904,88.96372184363571,2.7600000000000007,83.87156954422149,2.9,78.0
0.12466016411781311,24.0,2020-10-02 08:00:00,2020-10-01 08:00:00,0.9153037071228027,2.0195493698120117,82.83886888189475,3.3100000000000005,77.62673714163576,2.6,83.00000000000001
-0.05702567100524902,25.0,2020-10-02 09:00:00,2020-10-01 08:00:00,0.7086482644081116,2.968751907348633,93.26910372227712,2.700000000000001,78.14853809882938,2.4,68.0
0.3715217113494873,26.0,2020-10-02 10:00:00,2020-10-01 08:00:00,0.3475140333175659,2.054964542388916,68.19050418878196,2.536666666666667,84.33256770509497,2.3,21.0
0.5288254022598267,27.0,2020-10-02 11:00:00,2020-10-01 08:00:00,-0.08066993951797485,3.320934295654297,301.9261262950284,3.3699999999999988,88.33655204668435,3.4,356.00000000000006
0.41796767711639404,28.0,2020-10-02 12:00:00,2020-10-01 08:00:00,-0.24273532629013062,4.4235429763793945,294.70634478843994,4.1083333333333325,298.1316322781499,4.5,359.0000000000001
0.5570117235183716,29.0,2020-10-02 13:00:00,2020-10-01 08:00:00,-0.4630588889122009,5.046164512634277,303.84938938762434,4.35,301.05291202666524,4.9,351.0
0.5208284854888916,30.0,2020-10-02 14:00:00,2020-10-01 08:00:00,-0.6604790687561035,6.3341851234436035,301.3878410876524,5.1033333333333335,316.59153627750203,5.3,345.0
