present_time,datetime,numtech_speed,numtech_cos_wind_dir,numtech_sin_wind_dir,numtech_scenario,numtech_binary,xgb_speed,xgb_cos_wind_dir,xgb_sin_wind_dir,dt_speed,dt_cos_wind_dir,dt_sin_wind_dir,mlp_speed,mlp_cos_wind_dir,mlp_sin_wind_dir,rf_speed,rf_cos_wind_dir,rf_sin_wind_dir,xgb_wind_dir,dt_wind_dir,mlp_wind_dir,rf_wind_dir,numtech_wind_dir,xgb_scenario,xgb_binary,dt_scenario,dt_binary,mlp_scenario,mlp_binary,rf_scenario,rf_binary,lr_scenario,lr_binary,xgb_binary_p1,dt_binary_p1,mlp_binary_p1,rf_binary_p1,lr_binary_p1
2021-11-01 08:00:00,2021-11-01 09:00:00,4.1,0.5000000000000001,0.8660254037844386,S1,Safe,4.0405717,0.063105084,0.9686351,3.759670231729056,0.09651883645122811,0.9384336534735529,3.8623960619270283,0.04501972302697858,1.007208884689493,3.836743252016001,0.057948942393612576,0.9468930563676016,86.3819409689559,84.46125550100018,87.419687755731,86.67790909369307,59.99999999999999,S1,Safe,S1,Safe,S1,Safe,S1,Safe,S1,Safe,0.0017741777,0.002874071453837991,0.00032300334374511254,0.09522595959487623,0.0004215223124164472
2021-11-01 08:00:00,2021-11-01 10:00:00,4.3,0.5591929034707468,0.8290375725550417,S1,Safe,3.705044,0.06159461,0.9963028,3.72942756292204,0.1154689150906017,0.9638991162461732,3.9672773904019385,0.08990027034353534,1.0211970207222456,3.341592838403796,0.049749566968792104,0.9445031264223949,86.46865352197887,83.36932791670057,84.84213025521431,87.14838265276349,56.0,S1,Safe,S1,Safe,S1,Safe,S1,Safe,S1,Safe,0.012055039,0.002027027027027027,2.2513423676462497e-06,0.10514282674033588,0.0027975255825780513
2021-11-01 08:00:00,2021-11-01 11:00:00,4.4,0.6560590289905073,0.7547095802227719,S1,Safe,3.303602,0.16664034,0.9808942,3.287064017660044,0.13220824422195268,0.9429316788872374,3.503328233864808,0.33884349699369315,0.9439689048941343,3.4706101319895635,0.21308461402022863,0.9267879172784745,80.40746149899894,82.40278300285411,70.19357067919545,77.69681996437205,49.00000000000001,S1,Safe,S1,Safe,S1,Safe,S1,Safe,S1,Safe,0.022632275,0.016964285714285713,1.4202962804511982e-08,0.1380502644223725,0.0048576291048114005
